time = 12.001	Re = 90	40	80
0.197538	0.031287	0.000000	0
0.217291	0.034416	0.000195	1
0.237045	0.037544	0.000706	2
0.256799	0.040673	0.001454	3
0.276553	0.043802	0.002374	4
0.296307	0.046930	0.003407	5
0.316060	0.050059	0.004500	6
0.335814	0.053188	0.005605	7
0.355568	0.056316	0.006675	8
0.375322	0.059445	0.007667	9
0.395075	0.062574	0.008536	10
0.414829	0.065702	0.009243	11
0.434583	0.068831	0.009745	12
0.454337	0.071960	0.010002	13
0.474090	0.075088	0.009974	14
0.493844	0.078217	0.009622	15
0.513598	0.081346	0.008905	16
0.533352	0.084475	0.007786	17
0.553105	0.087603	0.006223	18
0.572859	0.090732	0.004180	19
0.592613	0.093861	0.001616	20
0.612367	0.096989	-0.001505	21
0.632121	0.100118	-0.005221	22
0.651874	0.103247	-0.009571	23
0.671628	0.106375	-0.014588	24
0.691382	0.109504	-0.020311	25
0.711136	0.112633	-0.026772	26
0.730889	0.115761	-0.034006	27
0.750643	0.118890	-0.042043	28
0.770397	0.122019	-0.050915	29
0.790151	0.125147	-0.060648	30
0.809904	0.128276	-0.071271	31
0.829658	0.131405	-0.082804	32
0.849412	0.134534	-0.095271	33
0.869166	0.137662	-0.108690	34
0.888920	0.140791	-0.123078	35
0.908673	0.143920	-0.138450	36
0.928427	0.147048	-0.154821	37
0.948181	0.150177	-0.172206	38
0.967935	0.153306	-0.190622	39
0.987688	0.156434	-0.210089	40
1
0.194474	0.046689	0.000000	0
0.213921	0.051358	0.000192	1
0.233369	0.056027	0.000695	2
0.252816	0.060696	0.001431	3
0.272264	0.065365	0.002334	4
0.291711	0.070034	0.003349	5
0.311158	0.074702	0.004421	6
0.330606	0.079371	0.005504	7
0.350053	0.084040	0.006552	8
0.369501	0.088709	0.007521	9
0.388948	0.093378	0.008370	10
0.408395	0.098047	0.009057	11
0.427843	0.102716	0.009541	12
0.447290	0.107385	0.009783	13
0.466738	0.112054	0.009741	14
0.486185	0.116723	0.009376	15
0.505632	0.121391	0.008649	16
0.525080	0.126060	0.007520	17
0.544527	0.130729	0.005950	18
0.563975	0.135398	0.003900	19
0.583422	0.140067	0.001332	20
0.602869	0.144736	-0.001794	21
0.622317	0.149405	-0.005513	22
0.641764	0.154074	-0.009863	23
0.661212	0.158743	-0.014881	24
0.680659	0.163412	-0.020600	25
0.700106	0.168081	-0.027056	26
0.719554	0.172749	-0.034281	27
0.739001	0.177418	-0.042307	28
0.758449	0.182087	-0.051163	29
0.777896	0.186756	-0.060877	30
0.797343	0.191425	-0.071476	31
0.816791	0.196094	-0.082983	32
0.836238	0.200763	-0.095422	33
0.855686	0.205432	-0.108810	34
0.875133	0.210101	-0.123168	35
0.894580	0.214770	-0.138511	36
0.914028	0.219438	-0.154858	37
0.933475	0.224107	-0.172223	38
0.952923	0.228776	-0.190627	39
0.972370	0.233445	-0.210089	40
2
0.190211	0.061803	0.000000	0
0.209232	0.067984	0.000188	1
0.228254	0.074164	0.000679	2
0.247275	0.080344	0.001398	3
0.266296	0.086525	0.002280	4
0.285317	0.092705	0.003269	5
0.304338	0.098885	0.004315	6
0.323359	0.105066	0.005372	7
0.342380	0.111246	0.006393	8
0.361402	0.117426	0.007338	9
0.380423	0.123607	0.008165	10
0.399444	0.129787	0.008832	11
0.418465	0.135967	0.009300	12
0.437486	0.142148	0.009528	13
0.456507	0.148328	0.009477	14
0.475528	0.154508	0.009105	15
0.494549	0.160689	0.008374	16
0.513571	0.166869	0.007243	17
0.532592	0.173049	0.005672	18
0.551613	0.179230	0.003623	19
0.570634	0.185410	0.001057	20
0.589655	0.191590	-0.002065	21
0.608676	0.197771	-0.005781	22
0.627697	0.203951	-0.010127	23
0.646718	0.210131	-0.015139	24
0.665740	0.216312	-0.020853	25
