time = 12.479	Re = 100	40	80
0
0.208544	0.024683	0.009858	1
0.228406	0.027034	0.005868	2
0.248267	0.029384	0.002776	3
0.268128	0.031735	0.000721	4
0.287990	0.034086	0.000018	5
0.307851	0.036437	0.001129	6
0.327713	0.038787	0.004622	7
0.347574	0.041138	0.011147	8
0.367435	0.043489	0.021408	9
0.387297	0.045840	0.036148	10
0.407158	0.048190	0.056138	11
0.427019	0.050541	0.082167	12
0.446881	0.052892	0.115023	13
0.466742	0.055243	0.155487	14
0.486604	0.057593	0.204323	15
0.506465	0.059944	0.262280	16
0.526326	0.062295	0.330092	17
0.546188	0.064646	0.408486	18
0.566049	0.066996	0.498196	19
0.585910	0.069347	0.599977	20
0.605772	0.071698	0.714621	21
0.625633	0.074048	0.842976	22
0.645495	0.076399	0.985953	23
0.665356	0.078750	1.144540	24
0.685217	0.081101	1.319802	25
0.705079	0.083451	1.512873	26
0.724940	0.085802	1.724952	27
0.744801	0.088153	1.957290	28
0.764663	0.090504	2.211175	29
0.784524	0.092854	2.487930	30
0.804385	0.095205	2.788914	31
0.824247	0.097556	3.115530	32
0.844108	0.099907	3.469253	33
0.863970	0.102257	3.851644	34
0.883831	0.104608	4.264376	35
0.903692	0.106959	4.709247	36
0.923554	0.109310	5.188171	37
0.943415	0.111660	5.703096	38
0.963276	0.114011	6.255826	39
0.983138	0.116362	6.847644	40
1
0.205965	0.040969	0.009909	1
0.225581	0.044871	0.006007	2
0.245196	0.048773	0.002984	3
0.264812	0.052674	0.000889	4
0.284428	0.056576	0.000018	5
0.304043	0.060478	0.000856	6
0.323659	0.064380	0.004017	7
0.343275	0.068282	0.010210	8
0.362891	0.072183	0.020204	9
0.382506	0.076085	0.034807	10
0.402122	0.079987	0.054852	11
0.421738	0.083889	0.081179	12
0.441353	0.087791	0.114617	13
0.460969	0.091692	0.155965	14
0.480585	0.095594	0.205984	15
0.500201	0.099496	0.265392	16
0.519816	0.103398	0.334860	17
0.539432	0.107300	0.415029	18
0.559048	0.111201	0.506520	19
0.578663	0.115103	0.609965	20
0.598279	0.119005	0.726028	21
0.617895	0.122907	0.855438	22
0.637510	0.126809	0.999010	23
0.657126	0.130710	1.157665	24
0.676742	0.134612	1.332434	25
0.696358	0.138514	1.524465	26
0.715973	0.142416	1.735005	27
0.735589	0.146318	1.965390	28
0.755205	0.150219	2.217025	29
0.774820	0.154121	2.491369	30
0.794436	0.158023	2.789921	31
0.814052	0.161925	3.114220	32
0.833668	0.165827	3.465846	33
0.853283	0.169728	3.846429	34
0.872899	0.173630	4.257653	35
0.892515	0.177532	4.701241	36
0.912130	0.181434	5.178907	37
0.931746	0.185336	5.692226	38
0.951362	0.189237	6.242364	39
0.970977	0.193139	6.829572	40
2
0.202116	0.057002	0.009933	1
0.221365	0.062431	0.006181	2
0.240614	0.067860	0.003278	3
0.259863	0.073289	0.001150	4
0.279112	0.078718	0.000072	5
0.298361	0.084146	0.000555	6
0.317610	0.089575	0.003268	7
0.336859	0.095004	0.008991	8
0.356108	0.100433	0.018577	9
0.375358	0.105862	0.032919	10
0.394607	0.111290	0.052932	11
0.413856	0.116719	0.079536	12
0.433105	0.122148	0.113621	13
0.452354	0.127577	0.156032	14
0.471603	0.133006	0.207541	15
0.490852	0.138435	0.268841	16
0.510101	0.143863	0.340537	17
0.529350	0.149292	0.423159	18
0.548600	0.154721	0.517184	19
0.567849	0.160150	0.623071	20
0.587098	0.165579	0.741301	21
0.606347	0.171007	0.872427	22
0.625596	0.176436	1.017110	23
0.644845	0.181865	1.176157	24
0.664094	0.187294	1.350540	25
0.683343	0.192723	1.541400	26
0.702592	0.198151	1.750038	27
0.721841	0.203580	1.977895	28
0.741091	0.209009	2.226522	29
0.760340	0.214438	2.497549	30
0.779589	0.219867	2.792658	31
0.798838	0.225295	3.113559	32
0.818087	0.230724	3.461976	33
0.837336	0.236153	3.839629	34
