time = 26.408	Re = 90	40	80
0.199846	0.007852	0.000000	0
0.219830	0.008637	0.000022	1
0.239815	0.009422	0.000066	2
0.259800	0.010208	0.000126	3
0.279784	0.010993	0.000202	4
0.299769	0.011778	0.000299	5
0.319753	0.012563	0.000417	6
0.339738	0.013348	0.000555	7
0.359722	0.014134	0.000710	8
0.379707	0.014919	0.000878	9
0.399692	0.015704	0.001051	10
0.419676	0.016489	0.001223	11
0.439661	0.017274	0.001387	12
0.459645	0.018060	0.001536	13
0.479630	0.018845	0.001665	14
0.499615	0.019630	0.001769	15
0.519599	0.020415	0.001843	16
0.539584	0.021200	0.001886	17
0.559568	0.021985	0.001896	18
0.579553	0.022771	0.001874	19
0.599537	0.023556	0.001821	20
0.619522	0.024341	0.001742	21
0.639507	0.025126	0.001639	22
0.659491	0.025911	0.001518	23
0.679476	0.026697	0.001383	24
0.699460	0.027482	0.001239	25
0.719445	0.028267	0.001092	26
0.739429	0.029052	0.000945	27
0.759414	0.029837	0.000804	28
0.779399	0.030623	0.000670	29
0.799383	0.031408	0.000547	30
0.819368	0.032193	0.000437	31
0.839352	0.032978	0.000340	32
0.859337	0.033763	0.000256	33
0.879322	0.034549	0.000187	34
0.899306	0.035334	0.000129	35
0.919291	0.036119	0.000083	36
0.939275	0.036904	0.000048	37
0.959260	0.037689	0.000022	38
0.979244	0.038475	0.000006	39
0.999229	0.039260	0.000000	40
1.019214	0.040045	0.000000	41
0
0.198614	0.023508	0.000000	0
0.218475	0.025858	0.000021	1
0.238336	0.028209	0.000059	2
0.258198	0.030560	0.000114	3
0.278059	0.032911	0.000192	4
0.297921	0.035261	0.000299	5
0.317782	0.037612	0.000439	6
0.337643	0.039963	0.000612	7
0.357505	0.042314	0.000813	8
0.377366	0.044664	0.001036	9
0.397227	0.047015	0.001273	10
0.417089	0.049366	0.001515	11
0.436950	0.051717	0.001751	12
0.456811	0.054067	0.001972	13
0.476673	0.056418	0.002170	14
0.496534	0.058769	0.002336	15
0.516396	0.061120	0.002464	16
0.536257	0.063470	0.002550	17
0.556118	0.065821	0.002593	18
0.575980	0.068172	0.002590	19
0.595841	0.070523	0.002545	20
0.615702	0.072873	0.002460	21
0.635564	0.075224	0.002340	22
0.655425	0.077575	0.002190	23
0.675287	0.079926	0.002018	24
0.695148	0.082276	0.001829	25
0.715009	0.084627	0.001631	26
0.734871	0.086978	0.001430	27
0.754732	0.089329	0.001231	28
0.774593	0.091679	0.001041	29
0.794455	0.094030	0.000862	30
0.814316	0.096381	0.000697	31
0.834177	0.098732	0.000550	32
0.854039	0.101082	0.000421	33
0.873900	0.103433	0.000309	34
0.893762	0.105784	0.000216	35
0.913623	0.108135	0.000140	36
0.933484	0.110485	0.000081	37
0.953346	0.112836	0.000038	38
0.973207	0.115187	0.000010	39
0.993068	0.117538	0.000000	40
1.012930	0.119888	0.000000	41
1
0.196157	0.039018	0.000000	0
0.215773	0.042920	0.000013	1
0.235388	0.046822	0.000033	2
0.255004	0.050723	0.000068	3
0.274620	0.054625	0.000132	4
0.294236	0.058527	0.000237	5
0.313851	0.062429	0.000392	6
0.333467	0.066331	0.000596	7
0.353083	0.070232	0.000846	8
0.372698	0.074134	0.001134	9
0.392314	0.078036	0.001448	10
0.411930	0.081938	0.001777	11
0.431546	0.085840	0.002106	12
0.451161	0.089741	0.002421	13
0.470777	0.093643	0.002711	14
0.490393	0.097545	0.002964	15
0.510008	0.101447	0.003169	16
0.529624	0.105348	0.003321	17
0.549240	0.109250	0.003414	18
0.568856	0.113152	0.003447	19
0.588471	0.117054	0.003420	20
0.608087	0.120956	0.003337	21
0.627703	0.124857	0.003203	22
0.647318	0.128759	0.003024	23
0.666934	0.132661	0.002810	24
0.686550	0.136563	0.002569	25
0.706165	0.140465	0.002309	26
0.725781	0.144366	0.002041	27
0.745397	0.148268	0.001773	28
0.765013	0.152170	0.001511	29
0.784628	0.156072	0.001261	30
0.804244	0.159974	0.001029	31
0.823860	0.163875	0.000818	32
0.843475	0.167777	0.000630	33
0.863091	0.171679	0.000466	34
0.882707	0.175581	0.000327	35
0.902323	0.179483	0.000213	36
0.921938	0.183384	0.000123	37
0.941554	0.187286	0.000057	38
0.961170	0.191188	0.000015	39
0.980785	0.195090	0.000000	40
1.000401	0.198992	0.000000	41
2
0.192491	0.054288	0.000000	0
0.211740	0.059717	-0.000003	1
0.230989	0.065146	-0.000020	2
0.250238	0.070574	-0.000027	3
0.269487	0.076003	0.000002	4
0.288737	0.081432	0.000089	5
