time = 17.0499	Re = 1	40	80
-0.184134	0.079657	0.200625	0.933644
-0.192289	0.059383	0.201250	1.042408
-0.198187	0.038411	0.201875	1.150498
-0.201793	0.016901	0.202500	1.258379
-0.203070	-0.004712	0.203125	1.365135
-0.202037	-0.026363	0.203750	1.471690
-0.198726	-0.047717	0.204375	1.577592
-0.193172	-0.068627	0.205000	1.683295
-0.185554	-0.088608	0.205625	1.787449
-0.175890	-0.107712	0.206250	1.891413
-0.164337	-0.125660	0.206875	1.994748
-0.150980	-0.142342	0.207500	2.097897
-0.136096	-0.157461	0.208125	2.199988
-0.119729	-0.171002	0.208750	2.301899
-0.102127	-0.182779	0.209375	2.403200
-0.083401	-0.192728	0.210000	2.504325
-0.066008	-0.200015	0.210625	2.593973
-0.048000	-0.205724	0.211250	2.683511
-0.029610	-0.209796	0.211875	2.772520
-0.010899	-0.212220	0.212500	2.861422
0.007810	-0.212982	0.213125	2.949384
0.026545	-0.212095	0.213750	3.037244
0.045078	-0.209582	0.214375	3.124590
0.063352	-0.205454	0.215000	3.211834
0.080983	-0.199840	0.215625	3.297748
0.098098	-0.192720	0.216250	3.383568
0.114494	-0.184190	0.216875	3.468891
0.130132	-0.174275	0.217500	3.554122
0.144766	-0.163161	0.218125	3.638465
0.158436	-0.150830	0.218750	3.722719
0.170988	-0.137436	0.219375	3.806492
0.182396	-0.123012	0.220000	3.890177
0.192401	-0.107968	0.220625	3.972159
0.201158	-0.092126	0.221250	4.054062
0.208573	-0.075669	0.221875	4.135502
0.214636	-0.058632	0.222500	4.216865
0.219271	-0.041293	0.223125	4.297390
0.222502	-0.023604	0.223750	4.377841
0.224301	-0.005763	0.224375	4.457843
0.224669	0.012199	0.225000	4.537772
0.223633	0.029914	0.225625	4.616504
0.221202	0.047527	0.226250	4.695169
0.217410	0.064847	0.226875	4.773399
0.212266	0.081850	0.227500	4.851563
0.205868	0.098281	0.228125	4.928933
0.198205	0.114199	0.228750	5.006240
0.189364	0.129438	0.229375	5.083124
0.179359	0.143981	0.230000	5.159946
0.169549	0.156336	0.230625	5.228405
0.158890	0.168019	0.231250	5.296845
0.147492	0.178920	0.231875	5.364915
0.135348	0.189043	0.232500	5.432967
0.122650	0.198253	0.233125	5.500305
0.109327	0.206607	0.233750	5.567626
0.095513	0.214030	0.234375	5.634588
0.081197	0.220527	0.235000	5.701534
0.066675	0.225995	0.235625	5.767434
0.051788	0.230504	0.236250	5.833322
0.036678	0.234018	0.236875	5.898861
0.021331	0.236540	0.237500	5.964388
0.005974	0.238050	0.238125	6.029237
-0.009488	0.238561	0.238750	6.094076
-0.024910	0.238075	0.239375	6.158575
-0.040306	0.236591	0.240000	6.223065
-0.055293	0.234186	0.240625	6.286187
-0.070136	0.230830	0.241250	6.349305
-0.084701	0.226560	0.241875	6.412095
-0.099005	0.221369	0.242500	6.474882
-0.112852	0.215347	0.243125	6.537024
-0.126331	0.208458	0.243750	6.599165
-0.139325	0.200768	0.244375	6.660986
-0.151849	0.192267	0.245000	6.722805
