time = 6.3999	Re = 1	40	80
0.141926	0.142684	0.201250	0.904776
0.130871	0.154528	0.202500	0.984813
0.118991	0.165394	0.203750	1.063859
0.106219	0.175336	0.205000	1.142836
0.092962	0.184112	0.206250	1.219933
0.078992	0.191876	0.207500	1.296975
0.064560	0.198516	0.208750	1.373085
0.049585	0.204062	0.210000	1.449143
0.022690	0.211285	0.212500	1.580532
-0.004939	0.214943	0.215000	1.710486
-0.032475	0.215062	0.217500	1.837383
-0.059832	0.211708	0.220000	1.962943
-0.085898	0.205251	0.222500	2.083866
-0.111030	0.195697	0.225000	2.203581
-0.134598	0.183411	0.227500	2.320601
-0.156605	0.168448	0.230000	2.436491
-0.174572	0.153561	0.232500	2.536855
-0.191006	0.136901	0.235000	2.636438
-0.205581	0.118923	0.237500	2.733867
-0.218377	0.099557	0.240000	2.830564
-0.229054	0.079627	0.242500	2.923741
-0.237858	0.058724	0.245000	3.016261
-0.244667	0.037340	0.247500	3.106860
-0.249528	0.015357	0.250000	3.196842
-0.252464	-0.004270	0.252500	3.275219
-0.253853	-0.024164	0.255000	3.353209
-0.253730	-0.043901	0.257500	3.429635
-0.252084	-0.063667	0.260000	3.505696
-0.249116	-0.082748	0.262500	3.579008
-0.244727	-0.101654	0.265000	3.651999
-0.239064	-0.120018	0.267500	3.723581
-0.232058	-0.138018	0.270000	3.794861
-0.225070	-0.153622	0.272500	3.857229
-0.217055	-0.168855	0.275000	3.919450
-0.208223	-0.183438	0.277500	3.980507
-0.198441	-0.197538	0.280000	4.041427
-0.188171	-0.210708	0.282500	4.100145
-0.177059	-0.223327	0.285000	4.158752
-0.165359	-0.235186	0.287500	4.216300
-0.152902	-0.246416	0.290000	4.273744
-0.129504	-0.265054	0.295000	4.374621
-0.104381	-0.281255	0.300000	4.473735
-0.078359	-0.294762	0.305000	4.569275
-0.051185	-0.305745	0.310000	4.663230
-0.026128	-0.313914	0.315000	4.746062
-0.000446	-0.320000	0.320000	4.827709
0.025148	-0.324026	0.325000	4.906559
0.051022	-0.326032	0.330000	4.984339
0.074445	-0.326623	0.335000	5.053198
0.097931	-0.325591	0.340000	5.121274
0.120895	-0.323124	0.345000	5.187124
0.143725	-0.319128	0.350000	5.252264
0.164257	-0.314713	0.355000	5.310139
0.184597	-0.309069	0.360000	5.367513
0.204279	-0.302482	0.365000	5.423089
0.223656	-0.294751	0.370000	5.478211
0.241073	-0.287243	0.375000	5.527333
0.258202	-0.278804	0.380000	5.576156
0.274677	-0.269773	0.385000	5.623507
0.290797	-0.259879	0.390000	5.670587
0.305333	-0.250593	0.395000	5.712652
0.319558	-0.240588	0.400000	5.754561
0.333194	-0.230231	0.405000	5.795252
0.346479	-0.219208	0.410000	5.835803
0.358529	-0.209002	0.415000	5.872116
0.370278	-0.198227	0.420000	5.908376
0.381521	-0.187261	0.425000	5.943617
0.392437	-0.175764	0.430000	5.978813
0.412118	-0.154138	0.440000	6.041994
0.430377	-0.131437	0.450000	6.103496
0.446703	-0.109803	0.460000	6.158871
0.461808	-0.087367	0.470000	6.212925
0.475427	-0.066096	0.480000	6.261762
0.488002	-0.044208	0.490000	6.309557
0.499447	-0.023502	0.500000	6.352878
0.509995	-0.002307	0.510000	6.395377
0.519697	0.017736	0.520000	6.434014
0.528623	0.038182	0.530000	6.472005
0.536927	0.057530	0.540000	6.506639
0.544552	0.077221	0.550000	6.540768
0.551731	0.095881	0.560000	6.571964
0.558311	0.114843	0.570000	6.602767
0.564581	0.132845	0.580000	6.630995
0.570318	0.151118	0.590000	6.658920
0.575852	0.168505	0.600000	6.684572
0.580906	0.186140	0.610000	6.709994
0.585839	0.202959	0.620000	6.733401
0.590336	0.220008	0.630000	6.756638
0.594776	0.236308	0.640000	6.778082
0.598815	0.252825	0.650000	6.799404
0.602847	0.268654	0.660000	6.819124
0.606508	0.284688	0.670000	6.838760
0.610200	0.300092	0.680000	6.856960
0.613546	0.315692	0.690000	6.875109
0.616951	0.330713	0.700000	6.891966
0.620030	0.345922	0.710000	6.908798
0.623191	0.360601	0.720000	6.924463
0.626043	0.375460	0.730000	6.940125
0.631648	0.404377	0.750000	6.969351
0.636895	0.432741	0.770000	6.996703
0.641824	0.460610	0.790000	7.022379
0.646465	0.488041	0.810000	7.046554
0.650840	0.515080	0.830000	7.069380
0.654967	0.541773	0.850000	7.090994
0.658858	0.568160	0.870000	7.111515
0.662522	0.594276	0.890000	7.131050
0.665964	0.620154	0.910000	7.149694
0.669187	0.645824	0.930000	7.167533
0.672192	0.671311	0.950000	7.184643
0.674977	0.696639	0.970000	7.201091
0.677539	0.721831	0.990000	7.216939
