time = 14.3499	Re = 1	40	80
0.129769	-0.153005	0.200625	0.916143
0.143634	-0.140964	0.201250	1.007516
0.156309	-0.127753	0.201875	1.098321
0.167756	-0.113420	0.202500	1.189024
0.177787	-0.098241	0.203125	1.278709
0.186436	-0.082193	0.203750	1.368296
0.193598	-0.065490	0.204375	1.457335
0.199257	-0.048182	0.205000	1.546278
0.203324	-0.030679	0.205625	1.633772
0.205849	-0.012852	0.206250	1.721179
0.206813	0.005073	0.206875	1.808056
0.206216	0.023051	0.207500	1.894846
0.204093	0.040766	0.208125	1.980677
0.200452	0.058270	0.208750	2.066425
0.195347	0.075348	0.209375	2.151660
0.188793	0.091963	0.210000	2.236814
0.181888	0.106205	0.210625	2.312029
0.173911	0.119923	0.211250	2.387220
0.164956	0.132968	0.211875	2.461966
0.155025	0.145339	0.212500	2.536689
0.144300	0.156843	0.213125	2.610556
0.132723	0.167552	0.213750	2.684402
0.120427	0.177353	0.214375	2.757817
0.107410	0.186247	0.215000	2.831211
0.093978	0.194068	0.215625	2.903355
0.079979	0.200916	0.216250	2.975483
0.065567	0.206726	0.216875	3.047195
0.050735	0.211500	0.217500	3.118892
0.035730	0.215179	0.218125	3.189779
0.020461	0.217791	0.218750	3.260654
0.005089	0.219316	0.219375	3.331124
-0.010393	0.219754	0.220000	3.401582
-0.025554	0.219140	0.220625	3.470412
-0.040679	0.217478	0.221250	3.539237
-0.055612	0.214792	0.221875	3.607673
-0.070367	0.211080	0.222500	3.676105
-0.084715	0.206417	0.223125	3.743771
-0.098753	0.200778	0.223750	3.811435
-0.112342	0.194225	0.224375	3.878722
-0.125495	0.186751	0.225000	3.946005
-0.149864	0.169499	0.226250	4.078321
-0.171752	0.149189	0.227500	4.209910
-0.190703	0.126329	0.228750	4.340053
-0.206536	0.101206	0.230000	4.469493
-0.217955	0.077279	0.231250	4.584387
-0.226568	0.052185	0.232500	4.698742
-0.232252	0.026417	0.233750	4.811866
-0.235000	0.000154	0.235000	4.924467
-0.234821	-0.025947	0.236250	5.035175
-0.231762	-0.051890	0.237500	5.145383
-0.225921	-0.077209	0.238750	5.254430
-0.217357	-0.101763	0.240000	5.362994
-0.206437	-0.124841	0.241250	5.469020
-0.193128	-0.146655	0.242500	5.574593
-0.177691	-0.166853	0.243750	5.679075
-0.160219	-0.185351	0.245000	5.783118
-0.141162	-0.201773	0.246250	5.885458
-0.120509	-0.216180	0.247500	5.987377
-0.098618	-0.228366	0.248750	6.088266
-0.075591	-0.238298	0.250000	6.188747
-0.054203	-0.245334	0.251250	6.278477
-0.032234	-0.250434	0.252500	6.367908
-0.010012	-0.253552	0.253750	6.456452
0.012436	-0.254697	0.255000	6.544705
0.034637	-0.253898	0.256250	6.631501
0.056722	-0.251175	0.257500	6.718020
0.078386	-0.246591	0.258750	6.803698
0.099615	-0.240160	0.260000	6.889107
0.119846	-0.232139	0.261250	6.972495
0.139373	-0.222444	0.262500	7.055634
0.157946	-0.211228	0.263750	7.137979
0.175565	-0.198499	0.265000	7.220082
0.191911	-0.184552	0.266250	7.300862
0.207106	-0.169303	0.267500	7.381411
0.220970	-0.152967	0.268750	7.461206
0.233510	-0.135547	0.270000	7.540777
0.243709	-0.119090	0.271250	7.612182
0.252728	-0.101905	0.272500	7.683437
0.260477	-0.084208	0.273750	7.754037
0.266972	-0.065962	0.275000	7.824491
0.272130	-0.047532	0.276250	7.893794
0.276008	-0.028740	0.277500	7.962961
0.278577	-0.009813	0.278750	8.031502
0.279846	0.009293	0.280000	8.099910
0.279846	0.028066	0.281250	8.166672
0.278589	0.046847	0.282500	8.233313
0.276106	0.065420	0.283750	8.299362
0.272390	0.083836	0.285000	8.365294
0.267550	0.101764	0.286250	8.430172
0.261540	0.119387	0.287500	8.494941
0.254443	0.136512	0.288750	8.559143
0.246238	0.153189	0.290000	8.623239
0.238008	0.167866	0.291250	8.680986
0.228911	0.182088	0.292500	8.738678
0.219060	0.195709	0.293750	8.795874
0.208408	0.208785	0.295000	8.853017
0.197180	0.221097	0.296250	8.909231
0.185236	0.232796	0.297500	8.965397
0.172713	0.243766	0.298750	9.021089
0.159553	0.254053	0.300000	9.076734
0.146142	0.263427	0.301250	9.131012
0.132192	0.272087	0.302500	9.185252
0.117858	0.279953	0.303750	9.239041
0.103069	0.287057	0.305000	9.292792
0.088108	0.293302	0.306250	9.345687
0.072783	0.298762	0.307500	9.398550
0.057258	0.303394	0.308750	9.450980
0.041457	0.307215	0.310000	9.503377
0.012311	0.312257	0.312500	9.598104
-0.017180	0.314531	0.315000	9.692079
-0.046514	0.314074	0.317500	9.784542
-0.075685	0.310921	0.320000	9.876288
-0.103967	0.305282	0.322500	9.965751
-0.131641	0.297146	0.325000	10.054543
-0.158286	0.286708	0.327500	10.141950
-0.183929	0.273989	0.330000	10.228716
-0.206451	0.260642	0.332500	10.307409
-0.227878	0.245554	0.335000	10.385590
-0.247927	0.228994	0.337500	10.462585
-0.266665	0.210926	0.340000	10.539093
-0.283720	0.191857	0.342500	10.613721
-0.299326	0.171548	0.345000	10.687893
-0.313307	0.150316	0.347500	10.760971
-0.325717	0.128096	0.350000	10.833614
-0.335847	0.107065	0.352500	10.899701
-0.344582	0.085370	0.355000	10.965448
-0.351848	0.063320	0.357500	11.030250
-0.357680	0.040801	0.360000	11.094727
-0.362035	0.018361	0.362500	11.157634
-0.364974	-0.004355	0.365000	11.220239
-0.366503	-0.027046	0.367500	11.281967
-0.366628	-0.049834	0.370000	11.343406
-0.365716	-0.070767	0.372500	11.399448
-0.363622	-0.091674	0.375000	11.455273
-0.360412	-0.112290	0.377500	11.510335
-0.356056	-0.132755	0.380000	11.565189
-0.350736	-0.152611	0.382500	11.618715
-0.344338	-0.172209	0.385000	11.672048
-0.336978	-0.191317	0.387500	11.724671
-0.328593	-0.210063	0.390000	11.777108
-0.320188	-0.227014	0.392500	11.825050
-0.310941	-0.243600	0.395000	11.872861
-0.300997	-0.259629	0.397500	11.920050
-0.290263	-0.275223	0.400000	11.967115
-0.279054	-0.290061	0.402500	12.013044
-0.267125	-0.304416	0.405000	12.058859
-0.254649	-0.318135	0.407500	12.104093
-0.241512	-0.331319	0.410000	12.149217
-0.229002	-0.343095	0.412500	12.190553
