time = 27.6999	Re = 1	40	80
-0.016541	-0.199628	0.200312	0.913693
0.001266	-0.200621	0.200625	1.002675
0.019064	-0.200031	0.200937	1.091379
0.036758	-0.197865	0.201250	1.180041
0.054119	-0.194161	0.201562	1.268195
0.071105	-0.188938	0.201875	1.356307
0.087541	-0.182254	0.202187	1.444147
0.103344	-0.174144	0.202500	1.531945
0.118278	-0.164752	0.202812	1.619013
0.132354	-0.154085	0.203125	1.706041
0.145431	-0.142255	0.203437	1.792801
0.157447	-0.129323	0.203750	1.879521
0.168258	-0.115460	0.204062	1.965750
0.177844	-0.100701	0.204375	2.051940
0.186114	-0.085197	0.204687	2.137867
0.193031	-0.069022	0.205000	2.223755
0.198493	-0.052475	0.205312	2.308704
0.202536	-0.035506	0.205625	2.393617
0.205125	-0.018281	0.205937	2.478273
0.206248	-0.000880	0.206250	2.562893
0.205904	0.016482	0.206562	2.647036
0.204100	0.033773	0.206875	2.731144
0.200857	0.050825	0.207187	2.814998
0.196192	0.067565	0.207500	2.898818
0.190190	0.083748	0.207812	2.981949
0.182857	0.099395	0.208125	3.065047
0.174266	0.114357	0.208437	3.147896
0.164455	0.128573	0.208750	3.230712
0.153551	0.141878	0.209062	3.313065
0.141576	0.154254	0.209375	3.395387
0.128644	0.165588	0.209687	3.477463
0.114812	0.175836	0.210000	3.559508
0.101780	0.184044	0.210312	3.632799
0.088161	0.191286	0.210625	3.706084
0.074071	0.197505	0.210937	3.779153
0.059545	0.202685	0.211250	3.852215
0.044744	0.206777	0.211562	3.924851
0.029665	0.209788	0.211875	3.997483
0.014429	0.211696	0.212187	4.069900
-0.000926	0.212498	0.212500	4.142312
-0.016188	0.212196	0.212812	4.214095
-0.031410	0.210798	0.213125	4.285874
-0.046472	0.208317	0.213437	4.357442
-0.061338	0.204760	0.213750	4.429007
-0.075850	0.200174	0.214062	4.500158
-0.090019	0.194559	0.214375	4.571305
-0.103734	0.187963	0.214687	4.642246
-0.116966	0.180400	0.215000	4.713183
-0.129505	0.172012	0.215312	4.783298
-0.141442	0.162752	0.215625	4.853412
-0.152686	0.152695	0.215937	4.923324
-0.163215	0.141862	0.216250	4.993234
-0.172923	0.130372	0.216562	5.062741
-0.181822	0.118218	0.216875	5.132248
-0.189846	0.105494	0.217187	5.201555
-0.196978	0.092227	0.217500	5.270861
-0.208352	0.064559	0.218125	5.408280
-0.215835	0.035595	0.218750	5.545307
-0.219294	0.005966	0.219375	5.681552
-0.218703	-0.023858	0.220000	5.817411
-0.214169	-0.052983	0.220625	5.951271
-0.205793	-0.081245	0.221250	6.084760
-0.193776	-0.108071	0.221875	6.217495
-0.178318	-0.133074	0.222500	6.349864
-0.159817	-0.155703	0.223125	6.481110
-0.138515	-0.175720	0.223750	6.611999
-0.114857	-0.192749	0.224375	6.742157
-0.089188	-0.206568	0.225000	6.871963
-0.062190	-0.216885	0.225625	7.000297
-0.034092	-0.223667	0.226250	7.128289
-0.005438	-0.226810	0.226875	7.255575
0.023386	-0.226295	0.227500	7.382524
0.051755	-0.222176	0.228125	7.508413
0.079388	-0.214532	0.228750	7.633974
0.105778	-0.203528	0.229375	7.758849
0.130598	-0.189325	0.230000	7.883401
0.151346	-0.174018	0.230625	7.995375
0.170263	-0.156483	0.231250	8.107095
0.187070	-0.137007	0.231875	8.218212
0.201622	-0.115780	0.232500	8.329079
0.213679	-0.093213	0.233125	8.439003
0.223195	-0.069449	0.233750	8.548682
0.230043	-0.044855	0.234375	8.657776
0.234177	-0.019650	0.235000	8.766630
0.235558	0.005624	0.235625	8.874215
0.234219	0.030913	0.236250	8.981568
0.230197	0.055848	0.236875	9.088354
0.223540	0.080225	0.237500	9.194910
0.214395	0.103625	0.238125	9.300573
0.202830	0.125943	0.238750	9.406012
0.189023	0.146870	0.239375	9.510899
0.173095	0.166247	0.240000	9.615567
0.155471	0.183655	0.240625	9.718657
0.136141	0.199166	0.241250	9.821537
0.115378	0.212583	0.241875	9.923884
0.093342	0.223816	0.242500	10.026023
0.070413	0.232705	0.243125	10.127316
0.046689	0.239237	0.243750	10.228406
0.022490	0.243338	0.244375	10.328977
-0.002011	0.244992	0.245000	10.429349
-0.026338	0.244209	0.245625	10.528574
-0.050482	0.241020	0.246250	10.627606
-0.074134	0.235481	0.246875	10.726135
-0.097140	0.227640	0.247500	10.824473
-0.119146	0.217647	0.248125	10.922008
-0.140088	0.205553	0.248750	11.019356
-0.159710	0.191521	0.249375	11.116215
-0.177896	0.175650	0.250000	11.212891
-0.193039	0.159840	0.250625	11.300345
-0.206757	0.142752	0.251250	11.387662
-0.218908	0.124581	0.251875	11.474545
-0.229446	0.105408	0.252500	11.561292
-0.238242	0.085516	0.253125	11.647314
-0.245304	0.064923	0.253750	11.733205
-0.250566	0.043854	0.254375	11.818673
-0.254015	0.022392	0.255000	11.904011
