time = 12.001	Re = 60	40	80
0
0.208544	0.024683	0.026733	1
0.228406	0.027034	0.019927	2
0.248267	0.029384	0.014589	3
0.268128	0.031735	0.009945	4
0.287990	0.034086	0.005952	5
0.307851	0.036437	0.002992	6
0.327713	0.038787	0.001725	7
0.347574	0.041138	0.002993	8
0.367435	0.043489	0.007774	9
0.387297	0.045840	0.017134	10
0.407158	0.048190	0.032202	11
0.427019	0.050541	0.054146	12
0.446881	0.052892	0.084152	13
0.466742	0.055243	0.123421	14
0.486604	0.057593	0.173161	15
0.506465	0.059944	0.234562	16
0.526326	0.062295	0.308786	17
0.546188	0.064646	0.396956	18
0.566049	0.066996	0.500152	19
0.585910	0.069347	0.619400	20
0.605772	0.071698	0.755661	21
0.625633	0.074048	0.909815	22
0.645495	0.076399	1.082646	23
0.665356	0.078750	1.274809	24
0.685217	0.081101	1.486807	25
0.705079	0.083451	1.718952	26
0.724940	0.085802	1.971349	27
0.744801	0.088153	2.243886	28
0.764663	0.090504	2.536260	29
0.784524	0.092854	2.848058	30
0.804385	0.095205	3.178888	31
0.824247	0.097556	3.528596	32
0.844108	0.099907	3.897546	33
0.863970	0.102257	4.286984	34
0.883831	0.104608	4.699439	35
0.903692	0.106959	5.139136	36
0.923554	0.109310	5.612379	37
0.943415	0.111660	6.127826	38
0.963276	0.114011	6.696589	39
0.983138	0.116362	7.332080	40
1
0.205965	0.040969	0.026014	1
0.225581	0.044871	0.019844	2
0.245196	0.048773	0.015089	3
0.264812	0.052674	0.010788	4
0.284428	0.056576	0.006878	5
0.304043	0.060478	0.003787	6
0.323659	0.064380	0.002226	7
0.343275	0.068282	0.003091	8
0.362891	0.072183	0.007402	9
0.382506	0.076085	0.016265	10
0.402122	0.079987	0.030846	11
0.421738	0.083889	0.052345	12
0.441353	0.087791	0.081977	13
0.460969	0.091692	0.120967	14
0.480585	0.095594	0.170537	15
0.500201	0.099496	0.231872	16
0.519816	0.103398	0.306109	17
0.539432	0.107300	0.394326	18
0.559048	0.111201	0.497533	19
0.578663	0.115103	0.616666	20
0.598279	0.119005	0.752586	21
0.617895	0.122907	0.906078	22
0.637510	0.126809	1.077846	23
0.657126	0.130710	1.268511	24
0.676742	0.134612	1.478593	25
0.696358	0.138514	1.708502	26
0.715973	0.142416	1.958526	27
0.735589	0.146318	2.228832	28
0.755205	0.150219	2.519490	29
0.774820	0.154121	2.830533	30
0.794436	0.158023	3.162060	31
0.814052	0.161925	3.514400	32
0.833668	0.165827	3.888341	33
0.853283	0.169728	4.285408	34
0.872899	0.173630	4.708186	35
0.892515	0.177532	5.160652	36
0.912130	0.181434	5.648475	37
0.931746	0.185336	6.179226	38
0.951362	0.189237	6.762436	39
0.970977	0.193139	7.409411	40
2
0.202116	0.057002	0.025123	1
0.221365	0.062431	0.019887	2
0.240614	0.067860	0.015966	3
0.259863	0.073289	0.012131	4
0.279112	0.078718	0.008308	5
0.298361	0.084146	0.004990	6
0.317610	0.089575	0.002967	7
0.336859	0.095004	0.003209	8
0.356108	0.100433	0.006798	9
0.375358	0.105862	0.014900	10
0.394607	0.111290	0.028737	11
0.413856	0.116719	0.049567	12
0.433105	0.122148	0.078664	13
0.452354	0.127577	0.117304	14
0.471603	0.133006	0.166752	15
0.490852	0.138435	0.228215	16
0.510101	0.143863	0.302827	17
0.529350	0.149292	0.391627	18
0.548600	0.154721	0.495552	19
0.567849	0.160150	0.615430	20
0.587098	0.165579	0.751992	21
0.606347	0.171007	0.905882	22
0.625596	0.176436	1.077676	23
0.644845	0.181865	1.267902	24
0.664094	0.187294	1.477045	25
0.683343	0.192723	1.705546	26
0.702592	0.198151	1.953814	27
0.721841	0.203580	2.222239	28
0.741091	0.209009	2.511201	29
0.760340	0.214438	2.821118	30
0.779589	0.219867	3.152518	31
0.798838	0.225295	3.506167	32
0.818087	0.230724	3.883239	33
0.837336	0.236153	4.285528	34
0.856585	0.241582	4.715699	35
0.875834	0.247011	5.177544	36
0.895083	0.252439	5.676204	37
0.914333	0.257868	6.218320	38
0.933582	0.263297	6.812033	39
0.952831	0.268726	7.466776	40
3
0.197020	0.072685	0.024049	1
0.215784	0.079607	0.020122	2
0.234548	0.086529	0.017331	3
0.253312	0.093452	0.014107	4
0.272076	0.100374	0.010382	5
0.290839	0.107296	0.006748	6
0.309603	0.114219	0.004104	7
0.328367	0.121141	0.003510	8
0.347131	0.128063	0.006128	9
0.365895	0.134986	0.013200	10
0.384658	0.141908	0.026026	11
0.403422	0.148830	0.045949	12
0.422186	0.155753	0.074329	13
0.440950	0.162675	0.112533	14
0.459714	0.169597	0.161906	15
0.478478	0.176520	0.223713	16
0.497241	0.183442	0.299112	17
0.516005	0.190364	0.389122	18
0.534769	0.197287	0.494602	19
0.553533	0.204209	0.616248	20
0.572297	0.211131	0.754612	21
0.591061	0.218054	0.910132	22
0.609824	0.224976	1.083182	23
0.628588	0.231898	1.274124	24
0.647352	0.238821	1.483344	25
0.666116	0.245743	1.711237	26
0.684880	0.252665	1.958259	27
0.703644	0.259588	2.224974	28
0.722407	0.266510	2.512036	29
0.741171	0.273432	2.820203	30
0.759935	0.280355	3.150399	31
0.778699	0.287277	3.503804	32
0.797463	0.294199	3.881968	33
0.816227	0.301122	4.286968	34
0.834990	0.308044	4.721581	35
0.853754	0.314966	5.189469	36
0.872518	0.321889	5.695337	37
0.891282	0.328811	6.245009	38
0.910046	0.335733	6.845378	39
0.928810	0.342656	7.504145	40
4
0.190710	0.087918	0.022782	1
