time = 9.828	Re = 40	40	80
0.197538	0.031287	0.000000	0
0.217291	0.034416	0.000058	1
0.237045	0.037544	0.000191	2
0.256799	0.040673	0.000357	3
0.276553	0.043802	0.000518	4
0.296307	0.046930	0.000638	5
0.316060	0.050059	0.000682	6
0.335814	0.053188	0.000617	7
0.355568	0.056316	0.000411	8
0.375322	0.059445	0.000031	9
0.395075	0.062574	-0.000554	10
0.414829	0.065702	-0.001374	11
0.434583	0.068831	-0.002461	12
0.454337	0.071960	-0.003845	13
0.474090	0.075088	-0.005556	14
0.493844	0.078217	-0.007624	15
0.513598	0.081346	-0.010077	16
0.533352	0.084475	-0.012944	17
0.553105	0.087603	-0.016254	18
0.572859	0.090732	-0.020034	19
0.592613	0.093861	-0.024312	20
0.612367	0.096989	-0.029113	21
0.632121	0.100118	-0.034465	22
0.651874	0.103247	-0.040392	23
0.671628	0.106375	-0.046920	24
0.691382	0.109504	-0.054073	25
0.711136	0.112633	-0.061877	26
0.730889	0.115761	-0.070356	27
0.750643	0.118890	-0.079534	28
0.770397	0.122019	-0.089435	29
0.790151	0.125147	-0.100084	30
0.809904	0.128276	-0.111505	31
0.829658	0.131405	-0.123722	32
0.849412	0.134534	-0.136761	33
0.869166	0.137662	-0.150646	34
0.888920	0.140791	-0.165402	35
0.908673	0.143920	-0.181055	36
0.928427	0.147048	-0.197629	37
0.948181	0.150177	-0.215151	38
0.967935	0.153306	-0.233645	39
0.987688	0.156434	-0.253137	40
1
0.194474	0.046689	0.000000	0
0.213921	0.051358	0.000060	1
0.233369	0.056027	0.000196	2
0.252816	0.060696	0.000369	3
0.272264	0.065365	0.000538	4
0.291711	0.070034	0.000669	5
0.311158	0.074702	0.000726	6
0.330606	0.079371	0.000677	7
0.350053	0.084040	0.000488	8
0.369501	0.088709	0.000129	9
0.388948	0.093378	-0.000435	10
0.408395	0.098047	-0.001232	11
0.427843	0.102716	-0.002296	12
0.447290	0.107385	-0.003657	13
0.466738	0.112054	-0.005346	14
0.486185	0.116723	-0.007392	15
0.505632	0.121391	-0.009826	16
0.525080	0.126060	-0.012678	17
0.544527	0.130729	-0.015975	18
0.563975	0.135398	-0.019746	19
0.583422	0.140067	-0.024018	20
0.602869	0.144736	-0.028819	21
0.622317	0.149405	-0.034174	22
0.641764	0.154074	-0.040108	23
0.661212	0.158743	-0.046647	24
0.680659	0.163412	-0.053816	25
0.700106	0.168081	-0.061638	26
0.719554	0.172749	-0.070137	27
0.739001	0.177418	-0.079336	28
0.758449	0.182087	-0.089261	29
0.777896	0.186756	-0.099933	30
0.797343	0.191425	-0.111378	31
0.816791	0.196094	-0.123618	32
0.836238	0.200763	-0.136679	33
0.855686	0.205432	-0.150584	34
0.875133	0.210101	-0.165358	35
0.894580	0.214770	-0.181025	36
0.914028	0.219438	-0.197612	37
0.933475	0.224107	-0.215143	38
0.952923	0.228776	-0.233643	39
0.972370	0.233445	-0.253137	40
2
0.190211	0.061803	0.000000	0
0.209232	0.067984	0.000061	1
0.228254	0.074164	0.000202	2
0.247275	0.080344	0.000380	3
0.266296	0.086525	0.000559	4
0.285317	0.092705	0.000701	5
0.304338	0.098885	0.000773	6
0.323359	0.105066	0.000742	7
0.342380	0.111246	0.000574	8
0.361402	0.117426	0.000238	9
0.380423	0.123607	-0.000298	10
0.399444	0.129787	-0.001068	11
0.418465	0.135967	-0.002102	12
0.437486	0.142148	-0.003433	13
0.456507	0.148328	-0.005092	14
0.475528	0.154508	-0.007111	15
0.494549	0.160689	-0.009519	16
0.513571	0.166869	-0.012348	17
0.532592	0.173049	-0.015627	18
0.551613	0.179230	-0.019384	19
0.570634	0.185410	-0.023648	20
0.589655	0.191590	-0.028445	21
0.608676	0.197771	-0.033802	22
0.627697	0.203951	-0.039744	23
0.646718	0.210131	-0.046296	24
0.665740	0.216312	-0.053482	25
0.684761	0.222492	-0.061326	26
0.703782	0.228672	-0.069850	27
0.722803	0.234853	-0.079078	28
0.741824	0.241033	-0.089032	29
0.760845	0.247213	-0.099736	30
0.779866	0.253394	-0.111211	31
0.798888	0.259574	-0.123481	32
0.817909	0.265754	-0.136570	33
0.836930	0.271935	-0.150501	34
0.855951	0.278115	-0.165298	35
0.874972	0.284295	-0.180986	36
0.893993	0.290476	-0.197589	37
0.913014	0.296656	-0.215132	38
0.932035	0.302836	-0.233640	39
0.951057	0.309017	-0.253137	40
3
0.184776	0.076537	0.000000	0
0.203254	0.084190	0.000063	1
0.221731	0.091844	0.000207	2
0.240209	0.099498	0.000391	3
0.258686	0.107151	0.000578	4
0.277164	0.114805	0.000733	5
0.295641	0.122459	0.000821	6
0.314119	0.130112	0.000810	7
0.332597	0.137766	0.000667	8
0.351074	0.145420	0.000359	9
0.369552	0.153073	-0.000145	10
0.388029	0.160727	-0.000880	11
0.406507	0.168381	-0.001877	12
0.424985	0.176034	-0.003170	13
0.443462	0.183688	-0.004791	14
0.461940	0.191342	-0.006772	15
0.480417	0.198995	-0.009146	16
0.498895	0.206649	-0.011944	17
0.517373	0.214303	-0.015196	18
0.535850	0.221956	-0.018932	19
0.554328	0.229610	-0.023181	20
0.572805	0.237264	-0.027971	21
0.591283	0.244917	-0.033327	22
0.609761	0.252571	-0.039277	23
0.628238	0.260225	-0.045843	24
0.646716	0.267878	-0.053050	25
0.665193	0.275532	-0.060921	26
0.683671	0.283186	-0.069477	27
0.702149	0.290839	-0.078740	28
0.720626	0.298493	-0.088732	29
0.739104	0.306147	-0.099475	30
0.757581	0.313800	-0.110990	31
0.776059	0.321454	-0.123300	32
0.794537	0.329107	-0.136426	33
0.813014	0.336761	-0.150391	34
0.831492	0.344415	-0.165220	35
0.849969	0.352068	-0.180934	36
0.868447	0.359722	-0.197559	37
0.886924	0.367376	-0.215118	38
0.905402	0.375029	-0.233636	39
0.923880	0.382683	-0.253137	40
4
0.178201	0.090798	0.000000	0
0.196021	0.099878	0.000064	1
0.213842	0.108958	0.000211	2
0.231662	0.118037	0.000400	3
0.249482	0.127117	0.000595	4
0.267302	0.136197	0.000762	5
0.285122	0.145277	0.000867	6
0.302942	0.154357	0.000879	7
0.320762	0.163436	0.000763	8
0.338583	0.172516	0.000489	9
0.356403	0.181596	0.000022	10
0.374223	0.190676	-0.000670	11
0.392043	0.199756	-0.001621	12
0.409863	0.208835	-0.002865	13
