time = 5.336	Re = 70	40	80
0.189854	0.007459	-1.945070	0
0.209838	0.008245	-1.945070	1
0.229823	0.009030	-1.909760	2
0.249807	0.009815	-1.878569	3
0.269792	0.010600	-1.862388	4
0.289776	0.011385	-1.862262	5
0.309761	0.012171	-1.876733	6
0.329746	0.012956	-1.904160	7
0.349730	0.013741	-1.943305	8
0.369715	0.014526	-1.993403	9
0.389699	0.015311	-2.054110	10
0.409684	0.016097	-2.125452	11
0.429668	0.016882	-2.207818	12
0.449653	0.017667	-2.301992	13
0.469638	0.018452	-2.409233	14
0.489622	0.019237	-2.531432	15
0.509607	0.020022	-2.671327	16
0.529591	0.020808	-2.832832	17
0.549576	0.021593	-3.021477	18
0.569561	0.022378	-3.245031	19
0.589545	0.023163	-3.514316	20
0.609530	0.023948	-3.844128	21
0.629514	0.024734	-4.254131	22
0.649499	0.025519	-4.772767	23
0.669483	0.026304	-5.459264	24
0.689468	0.027089	-4.565624	25
0.709453	0.027874	-3.976227	26
0.729437	0.028660	-3.503569	27
0.749422	0.029445	-3.056557	28
0.769406	0.030230	-2.587493	29
0.789391	0.031015	-2.070107	30
0.809376	0.031800	-1.489656	31
0.829360	0.032586	-0.837692	32
0.849345	0.033371	-0.110215	33
0.869329	0.034156	0.696981	34
0.889314	0.034941	1.586792	35
0.909298	0.035726	2.561480	36
0.929283	0.036512	3.622889	37
0.949268	0.037297	4.772261	38
0.969252	0.038082	6.009777	39
0.989237	0.038867	7.334155	40
1.009221	0.039652	7.334155	41
0
0.188683	0.022332	-1.975854	0
0.208544	0.024683	-1.975854	1
0.228406	0.027034	-1.940168	2
0.248267	0.029384	-1.913109	3
0.268128	0.031735	-1.899270	4
0.287990	0.034086	-1.899397	5
0.307851	0.036437	-1.912709	6
0.327713	0.038787	-1.938121	7
0.347574	0.041138	-1.974704	8
0.367435	0.043489	-2.021822	9
0.387297	0.045840	-2.079138	10
0.407158	0.048190	-2.146593	11
0.427019	0.050541	-2.224391	12
0.446881	0.052892	-2.312995	13
0.466742	0.055243	-2.413140	14
