time = 25	Re = 50	40	80
0.314127	0.247637	0.004108	10
0.329833	0.260019	0.005870	11
0.345540	0.272401	0.007811	12
0.361246	0.284783	0.009871	13
0.376952	0.297165	0.011984	14
0.392659	0.309547	0.014079	15
0.408365	0.321929	0.016079	16
0.424071	0.334310	0.017908	17
0.439778	0.346692	0.019494	18
0.455484	0.359074	0.020773	19
0.471190	0.371456	0.021690	20
0.486897	0.383838	0.022206	21
0.502603	0.396220	0.022301	22
0.518309	0.408602	0.021973	23
0.534016	0.420984	0.021242	24
0.549722	0.433365	0.020148	25
0.565428	0.445747	0.018743	26
0.581135	0.458129	0.017094	27
0.596841	0.470511	0.015274	28
0.612547	0.482893	0.013355	29
0.628254	0.495275	0.011407	30
0.643960	0.507657	0.009495	31
0.659667	0.520039	0.007673	32
0.675373	0.532420	0.005986	33
0.691079	0.544802	0.004470	34
0.706786	0.557184	0.003150	35
0.722492	0.569566	0.002046	36
0.738198	0.581948	0.001169	37
0.753905	0.594330	0.000531	38
0.769611	0.606712	0.000138	39
0.785317	0.619094	0.000000	40
0.801024	0.631475	0.000000	41
8
0.146865	0.135760	0.000000	0
0.161551	0.149336	-0.000248	1
0.176238	0.162912	-0.000725	2
0.190924	0.176488	-0.001206	3
0.205610	0.190064	-0.001537	4
0.220297	0.203640	-0.001615	5
0.234983	0.217216	-0.001371	6
0.249670	0.230792	-0.000763	7
0.264356	0.244368	0.000227	8
0.279043	0.257944	0.001598	9
0.293729	0.271520	0.003332	10
0.308416	0.285096	0.005394	11
0.323102	0.298672	0.007735	12
0.337789	0.312248	0.010291	13
0.352475	0.325824	0.012987	14
0.367161	0.339400	0.015736	15
0.381848	0.352976	0.018440	16
0.396534	0.366552	0.020999	17
0.411221	0.380128	0.023308	18
0.425907	0.393704	0.025269	19
0.440594	0.407280	0.026793	20
0.455280	0.420856	0.027808	21
0.469967	0.434432	0.028265	22
0.484653	0.448008	0.028143	23
0.499340	0.461584	0.027452	24
0.514026	0.475160	0.026234	25
0.528713	0.488736	0.024557	26
0.543399	0.502312	0.022509	27
0.558085	0.515888	0.020191	28
0.572772	0.529464	0.017708	29
0.587458	0.543040	0.015160	30
0.602145	0.556616	0.012641	31
0.616831	0.570192	0.010228	32
0.631518	0.583768	0.007988	33
0.646204	0.597344	0.005969	34
0.660891	0.610920	0.004210	35
0.675577	0.624496	0.002736	36
0.690264	0.638072	0.001565	37
0.704950	0.651648	0.000711	38
0.719636	0.665224	0.000185	39
0.734323	0.678800	0.000000	40
0.749009	0.692376	0.000000	41
9
0.135760	0.146864	0.000000	0
0.149336	0.161551	-0.000358	1
0.162912	0.176237	-0.001050	2
0.176488	0.190924	-0.001786	3
0.190064	0.205610	-0.002375	4
0.203640	0.220297	-0.002688	5
0.217216	0.234983	-0.002636	6
0.230792	0.249669	-0.002162	7
0.244368	0.264356	-0.001227	8
0.257944	0.279042	0.000185	9
0.271521	0.293729	0.002070	10
0.285097	0.308415	0.004404	11
0.298673	0.323102	0.007146	12
0.312249	0.337788	0.010235	13
0.325825	0.352475	0.013594	14
0.339401	0.367161	0.017123	15
0.352977	0.381847	0.020708	16
0.366553	0.396534	0.024217	17
0.380129	0.411220	0.027510	18
0.393705	0.425907	0.030441	19
0.407281	0.440593	0.032869	20
0.420857	0.455280	0.034668	21
0.434433	0.469966	0.035739	22
0.448009	0.484653	0.036021	23
0.461585	0.499339	0.035500	24
0.475161	0.514025	0.034212	25
0.488737	0.528712	0.032240	26
0.502313	0.543398	0.029704	27
0.515889	0.558085	0.026747	28
0.529465	0.572771	0.023521	29
0.543041	0.587458	0.020176	30
0.556617	0.602144	0.016844	31
0.570193	0.616831	0.013641	32
0.583769	0.631517	0.010660	33
0.597345	0.646203	0.007970	34
0.610921	0.660890	0.005623	35
0.624497	0.675576	0.003656	36
0.638073	0.690263	0.002093	37
0.651649	0.704949	0.000951	38
0.665225	0.719636	0.000247	39
0.678801	0.734322	0.000000	40
0.692377	0.749008	0.000000	41
10
0.123819	0.157063	0.000000	0
0.136201	0.172770	-0.000473	1
0.148583	0.188476	-0.001390	2
0.160965	0.204182	-0.002399	3
0.173346	0.219889	-0.003275	4
0.185728	0.235595	-0.003870	5
0.198110	0.251301	-0.004075	6
0.210492	0.267008	-0.003812	7
0.222874	0.282714	-0.003024	8
0.235256	0.298420	-0.001671	9
0.247638	0.314127	0.000268	10
0.260020	0.329833	0.002792	11
0.272402	0.345539	0.005878	12
0.284783	0.361246	0.009482	13
0.297165	0.376952	0.013536	14
0.309547	0.392658	0.017942	15
0.321929	0.408365	0.022576	16
0.334311	0.424071	0.027281	17
0.346693	0.439777	0.031876	18
0.359075	0.455484	0.036156	19
0.371457	0.471190	0.039908	20
0.383839	0.486896	0.042919	21
0.396221	0.502603	0.045005	22
0.408602	0.518309	0.046024	23
0.420984	0.534015	0.045906	24
0.433366	0.549722	0.044663	25
0.445748	0.565428	0.042393	26
0.458130	0.581134	0.039260	27
0.470512	0.596841	0.035475	28
0.482894	0.612547	0.031265	29
0.495276	0.628253	0.026851	30
0.507658	0.643959	0.022430	31
0.520039	0.659666	0.018168	32
0.532421	0.675372	0.014198	33
0.544803	0.691078	0.010615	34
0.557185	0.706785	0.007491	35
0.569567	0.722491	0.004872	36
0.581949	0.738197	0.002791	37
0.594331	0.753904	0.001270	38
0.606713	0.769610	0.000330	39
0.619095	0.785316	0.000000	40
0.631476	0.801023	0.000000	41
11
0.111114	0.166294	0.000000	0
0.122226	0.182923	-0.000578	1
0.133337	0.199553	-0.001700	2
0.144448	0.216182	-0.002967	3
0.155560	0.232811	-0.004134	4
0.166671	0.249441	-0.005036	5
0.177783	0.266070	-0.005550	6
0.188894	0.282700	-0.005581	7
0.200006	0.299329	-0.005049	8
0.211117	0.315958	-0.003888	9
0.222228	0.332588	-0.002048	10
0.233340	0.349217	0.000508	11
0.244451	0.365846	0.003792	12
0.255563	0.382476	0.007794	13
0.266674	0.399105	0.012478	14
0.277785	0.415735	0.017770	15
0.288897	0.432364	0.023557	16
0.300008	0.448993	0.029678	17
0.311120	0.465623	0.035920	18
0.322231	0.482252	0.042019	19
0.333343	0.498881	0.047666	20
0.344454	0.515511	0.052525	21
0.355565	0.532140	0.056259	22
0.366677	0.548770	0.058576	23
0.377788	0.565399	0.059277	24
0.388900	0.582028	0.058308	25
0.400011	0.598658	0.055770	26
0.411122	0.615287	0.051902	27
0.422234	0.631917	0.047026	28
0.433345	0.648546	0.041494	29
0.444457	0.665175	0.035640	30
0.455568	0.681805	0.029759	31
0.466680	0.698434	0.024088	32
0.477791	0.715063	0.018810	33
0.488902	0.731693	0.014057	34
0.500014	0.748322	0.009918	35
0.511125	0.764952	0.006452	36
0.522237	0.781581	0.003698	37
0.533348	0.798210	0.001684	38
0.544460	0.814840	0.000439	39
0.555571	0.831469	0.000000	40
0.566682	0.848099	0.000000	41
12
0.097724	0.174499	0.000000	0
0.107497	0.191949	-0.000649	1
0.117269	0.209399	-0.001915	2
0.127042	0.226849	-0.003380	3
0.136814	0.244299	-0.004796	4
0.146587	0.261749	-0.005991	5
0.156359	0.279199	-0.006835	6
0.166131	0.296648	-0.007221	7
0.175904	0.314098	-0.007053	8
0.185676	0.331548	-0.006240	9
0.195449	0.348998	-0.004700	10
0.205221	0.366448	-0.002355	11
0.214994	0.383898	0.000861	12
0.224766	0.401348	0.004995	13
0.234539	0.418798	0.010068	14
0.244311	0.436248	0.016069	15
0.254083	0.453698	0.022939	16
0.263856	0.471148	0.030556	17
0.273628	0.488598	0.038720	18
0.283401	0.506047	0.047135	19
0.293173	0.523497	0.055399	20
0.302946	0.540947	0.063011	21
0.312718	0.558397	0.069394	22
0.322491	0.575847	0.073964	23
0.332263	0.593297	0.076235	24
0.342035	0.610747	0.075959	25
0.351808	0.628197	0.073231	26
0.361580	0.645647	0.068426	27
0.371353	0.663097	0.062074	28
0.381125	0.680547	0.054741	29
0.390898	0.697996	0.046947	30
0.400670	0.715446	0.039126	31
0.410442	0.732896	0.031613	32
0.420215	0.750346	0.024649	33
0.429987	0.767796	0.018402	34
0.439760	0.785246	0.012979	35
0.449532	0.802696	0.008445	36
0.459305	0.820146	0.004845	37
0.469077	0.837596	0.002210	38
0.478850	0.855046	0.000578	39
0.488622	0.872496	0.000000	40
0.498394	0.889945	0.000000	41
13
0.083732	0.181629	0.000000	0
0.092105	0.199791	-0.000657	1
0.100479	0.217954	-0.001956	2
0.108852	0.236117	-0.003502	3
0.117225	0.254280	-0.005062	4
0.125598	0.272443	-0.006471	5
0.133971	0.290606	-0.007604	6
0.142345	0.308769	-0.008351	7
0.150718	0.326931	-0.008612	8
0.159091	0.345094	-0.008284	9
0.167464	0.363257	-0.007260	10
0.175837	0.381420	-0.005428	11
0.184211	0.399583	-0.002668	12
0.192584	0.417746	0.001139	13
0.200957	0.435909	0.006103	14
0.209330	0.454071	0.012314	15
0.217704	0.472234	0.019831	16
0.226077	0.490397	0.028654	17
0.234450	0.508560	0.038689	18
0.242823	0.526723	0.049711	19
0.251196	0.544886	0.061309	20
0.259570	0.563049	0.072844	21
0.267943	0.581211	0.083416	22
0.276316	0.599374	0.091903	23
0.284689	0.617537	0.097140	24
0.293062	0.635700	0.098312	25
0.301436	0.653863	0.095488	26
0.309809	0.672026	0.089379	27
0.318182	0.690189	0.080951	28
0.326555	0.708351	0.071154	29
0.334928	0.726514	0.060791	30
0.343302	0.744677	0.050480	31
0.351675	0.762840	0.040662	32
0.360048	0.781003	0.031635	33
0.368421	0.799166	0.023588	34
0.376795	0.817328	0.016631	35
0.385168	0.835491	0.010829	36
0.393541	0.853654	0.006223	37
0.401914	0.871817	0.002847	38
0.410287	0.889980	0.000748	39
0.418661	0.908143	0.000000	40
0.427034	0.926306	0.000000	41
14
0.069224	0.187638	0.000000	0
0.076146	0.206402	-0.000568	1
0.083068	0.225166	-0.001739	2
0.089991	0.243930	-0.003188	3
0.096913	0.262693	-0.004711	4
0.103835	0.281457	-0.006166	5
0.110758	0.300221	-0.007444	6
0.117680	0.318985	-0.008452	7
0.124602	0.337749	-0.009102	8
0.131525	0.356513	-0.009300	9
0.138447	0.375276	-0.008939	10
0.145370	0.394040	-0.007895	11
0.152292	0.412804	-0.006022	12
0.159214	0.431568	-0.003149	13
0.166137	0.450332	0.000923	14
0.173059	0.469095	0.006406	15
0.179981	0.487859	0.013523	16
0.186904	0.506623	0.022492	17
0.193826	0.525387	0.033485	18
0.200748	0.544151	0.046563	19
0.207671	0.562915	0.061585	20
0.214593	0.581678	0.078049	21
0.221516	0.600442	0.094888	22
0.228438	0.619206	0.110227	23
0.235360	0.637970	0.121302	24
0.242283	0.656734	0.125161	25
0.249205	0.675498	0.122117	26
0.256127	0.694261	0.113930	27
0.263050	0.713025	0.102520	28
0.269972	0.731789	0.089477	29
0.276894	0.750553	0.075960	30
0.283817	0.769317	0.062756	31
0.290739	0.788080	0.050368	32
0.297661	0.806844	0.039103	33
0.304584	0.825608	0.029133	34
0.311506	0.844372	0.020552	35
0.318429	0.863136	0.013405	36
0.325351	0.881900	0.007725	37
0.332273	0.900663	0.003549	38
0.339196	0.919427	0.000938	39
0.346118	0.938191	0.000000	40
0.353040	0.956955	0.000000	41
15
0.054288	0.192491	0.000000	0
0.059717	0.211740	-0.000361	1
0.065146	0.230989	-0.001211	2
0.070575	0.250238	-0.002325	3
0.076004	0.269487	-0.003546	4
0.081432	0.288736	-0.004766	5
0.086861	0.307986	-0.005910	6
0.092290	0.327235	-0.006918	7
0.097719	0.346484	-0.007733	8
0.103148	0.365733	-0.008293	9
0.108577	0.384982	-0.008526	10
0.114005	0.404231	-0.008339	11
0.119434	0.423480	-0.007612	12
0.124863	0.442729	-0.006188	13
0.130292	0.461978	-0.003865	14
0.135721	0.481227	-0.000376	15
0.141150	0.500477	0.004617	16
0.146578	0.519726	0.011534	17
0.152007	0.538975	0.020893	18
0.157436	0.558224	0.033290	19
0.162865	0.577473	0.049339	20
0.168294	0.596722	0.069508	21
0.173723	0.615971	0.093730	22
0.179151	0.635220	0.120476	23
0.184580	0.654469	0.144622	24
0.190009	0.673718	0.152465	25
0.195438	0.692968	0.147965	26
0.200867	0.712217	0.136309	27
0.206296	0.731466	0.121149	28
0.211724	0.750715	0.104719	29
0.217153	0.769964	0.088323	30
0.222582	0.789213	0.072701	31
0.228011	0.808462	0.058271	32
0.233440	0.827711	0.045259	33
0.238869	0.846960	0.033784	34
0.244297	0.866209	0.023904	35
0.249726	0.885459	0.015654	36
0.255155	0.904708	0.009064	37
0.260584	0.923957	0.004187	38
0.266013	0.943206	0.001116	39
0.271442	0.962455	0.000000	40
0.276870	0.981704	0.000000	41
16
0.039018	0.196157	0.000000	0
0.042920	0.215773	-0.000071	1
0.046822	0.235388	-0.000411	2
0.050724	0.255004	-0.000904	3
0.054626	0.274620	-0.001465	4
0.058527	0.294236	-0.002046	5
0.062429	0.313851	-0.002619	6
0.066331	0.333467	-0.003168	7
0.070233	0.353083	-0.003676	8
0.074135	0.372698	-0.004129	9
0.078037	0.392314	-0.004507	10
0.081938	0.411930	-0.004784	11
0.085840	0.431545	-0.004922	12
0.089742	0.451161	-0.004870	13
0.093644	0.470777	-0.004546	14
0.097546	0.490393	-0.003832	15
0.101448	0.510008	-0.002544	16
0.105349	0.529624	-0.000390	17
0.109251	0.549240	0.003084	18
0.113153	0.568855	0.008615	19
0.117055	0.588471	0.017392	20
0.120957	0.608087	0.031373	21
0.124859	0.627702	0.053810	22
0.128760	0.647318	0.090228	23
0.132662	0.666934	0.150285	24
0.136564	0.686550	0.158764	25
0.140466	0.706165	0.150596	26
0.144368	0.725781	0.136790	27
0.148270	0.745397	0.121089	28
0.152171	0.765012	0.104967	29
0.156073	0.784628	0.089137	30
0.159975	0.804244	0.074021	31
0.163877	0.823859	0.059902	32
0.167779	0.843475	0.046981	33
0.171680	0.863091	0.035402	34
0.175582	0.882707	0.025274	35
0.179484	0.902322	0.016689	36
0.183386	0.921938	0.009739	37
0.187288	0.941554	0.004532	38
0.191190	0.961169	0.001217	39
0.195091	0.980785	0.000000	40
0.198993	1.000401	0.000000	41
17
0.023508	0.198614	0.000000	0
0.025858	0.218475	0.000071	1
0.028209	0.238336	0.000411	2
0.030560	0.258198	0.000904	3
0.032911	0.278059	0.001465	4
0.035262	0.297920	0.002046	5
0.037612	0.317782	0.002619	6
0.039963	0.337643	0.003168	7
0.042314	0.357505	0.003676	8
0.044665	0.377366	0.004129	9
0.047015	0.397227	0.004507	10
0.049366	0.417089	0.004784	11
0.051717	0.436950	0.004922	12
0.054068	0.456811	0.004870	13
0.056419	0.476673	0.004546	14
0.058769	0.496534	0.003832	15
0.061120	0.516396	0.002544	16
0.063471	0.536257	0.000390	17
0.065822	0.556118	-0.003084	18
0.068172	0.575980	-0.008615	19
0.070523	0.595841	-0.017392	20
0.072874	0.615702	-0.031373	21
0.075225	0.635564	-0.053810	22
0.077575	0.655425	-0.090228	23
0.079926	0.675286	0.000000	24
0.082277	0.695148	0.042710	25
0.084628	0.715009	0.067590	26
0.086979	0.734871	0.078633	27
0.089329	0.754732	0.080571	28
0.091680	0.774593	0.076878	29
0.094031	0.794455	0.069850	30
0.096382	0.814316	0.060990	31
0.098732	0.834177	0.051304	32
0.101083	0.854039	0.041485	33
0.103434	0.873900	0.032034	34
0.105785	0.893761	0.023322	35
0.108136	0.913623	0.015641	36
0.110486	0.933484	0.009236	37
0.112837	0.953346	0.004334	38
0.115188	0.973207	0.001170	39
0.117539	0.993068	0.000000	40
0.119889	1.012930	0.000000	41
18
0.007852	0.199846	0.000000	0
0.008637	0.219830	0.000000	1
0.009423	0.239815	0.000000	2
0.010208	0.259800	0.000000	3
0.010993	0.279784	0.000000	4
0.011778	0.299769	0.000000	5
0.012564	0.319753	0.000000	6
0.013349	0.339738	0.000000	7
0.014134	0.359722	0.000000	8
0.014919	0.379707	0.000000	9
0.015704	0.399692	0.000000	10
0.016490	0.419676	0.000000	11
0.017275	0.439661	0.000000	12
0.018060	0.459645	0.000000	13
