time = 25	Re = 50	40	80
0
0.208544	0.024683	0.003542	1
0.228406	0.027034	0.001570	2
0.248267	0.029384	0.000462	3
0.268128	0.031735	0.000484	4
0.287990	0.034086	0.002012	5
0.307851	0.036437	0.005506	6
0.327713	0.038787	0.011494	7
0.347574	0.041138	0.020556	8
0.367435	0.043489	0.033312	9
0.387297	0.045840	0.050407	10
0.407158	0.048190	0.072499	11
0.427019	0.050541	0.100247	12
0.446881	0.052892	0.134300	13
0.466742	0.055243	0.175288	14
0.486604	0.057593	0.223817	15
0.506465	0.059944	0.280469	16
0.526326	0.062295	0.345807	17
0.546188	0.064646	0.420386	18
0.566049	0.066996	0.504769	19
0.585910	0.069347	0.599546	20
0.605772	0.071698	0.705360	21
0.625633	0.074048	0.822928	22
0.645495	0.076399	0.953067	23
0.665356	0.078750	1.096710	24
0.685217	0.081101	1.254922	25
0.705079	0.083451	1.428907	26
0.724940	0.085802	1.620004	27
0.744801	0.088153	1.829686	28
0.764663	0.090504	2.059542	29
0.784524	0.092854	2.311258	30
0.804385	0.095205	2.586592	31
0.824247	0.097556	2.887349	32
0.844108	0.099907	3.215343	33
0.863970	0.102257	3.572368	34
0.883831	0.104608	3.960153	35
0.903692	0.106959	4.380317	36
0.923554	0.109310	4.834308	37
0.943415	0.111660	5.323328	38
0.963276	0.114011	5.848225	39
0.983138	0.116362	6.409346	40
1
0.205965	0.040969	0.003690	1
0.225581	0.044871	0.001699	2
0.245196	0.048773	0.000548	3
0.264812	0.052674	0.000477	4
0.284428	0.056576	0.001866	5
0.304043	0.060478	0.005206	6
0.323659	0.064380	0.011067	7
0.343275	0.068282	0.020079	8
0.362891	0.072183	0.032919	9
0.382506	0.076085	0.050289	10
0.402122	0.079987	0.072900	11
0.421738	0.083889	0.101457	12
0.441353	0.087791	0.136640	13
0.460969	0.091692	0.179089	14
0.480585	0.095594	0.229400	15
0.500201	0.099496	0.288114	16
0.519816	0.103398	0.355723	17
0.539432	0.107300	0.432686	18
0.559048	0.111201	0.519443	19
0.578663	0.115103	0.616446	20
0.598279	0.119005	0.724194	21
0.617895	0.122907	0.843262	22
0.637510	0.126809	0.974342	23
0.657126	0.130710	1.118266	24
0.676742	0.134612	1.276033	25
0.696358	0.138514	1.448816	26
0.715973	0.142416	1.637967	27
0.735589	0.146318	1.845007	28
0.755205	0.150219	2.071606	29
0.774820	0.154121	2.319558	30
0.794436	0.158023	2.590743	31
