time = 25	Re = 1	40	80
0.410073	0.229652	2.437116	14
0.427523	0.239424	2.444355	15
0.444973	0.249196	2.449606	16
0.462423	0.258969	2.452772	17
0.479873	0.268741	2.453835	18
0.497323	0.278514	2.452868	19
0.514773	0.288286	2.450037	20
0.532223	0.298059	2.445603	21
0.549673	0.307831	2.439916	22
0.567123	0.317603	2.433405	23
0.584573	0.327376	2.426560	24
0.602023	0.337148	2.419912	25
0.619472	0.346921	2.414010	26
0.636922	0.356693	2.409392	27
0.654372	0.366465	2.406570	28
0.671822	0.376238	2.406000	29
0.689272	0.386010	2.408076	30
0.706722	0.395783	2.413114	31
0.724172	0.405555	2.421345	32
0.741622	0.415327	2.432921	33
0.759072	0.425100	2.447907	34
0.776522	0.434872	2.466294	35
0.793972	0.444645	2.488001	36
0.811422	0.454417	2.512881	37
0.828872	0.464190	2.540734	38
0.846322	0.473962	2.571311	39
0.863771	0.483734	2.604327	40
0.881221	0.493507	2.604327	41
6
0.157979	0.105558	2.356735	0
0.174609	0.116670	2.356735	1
0.191238	0.127781	2.367780	2
0.207867	0.138892	2.379106	3
0.224497	0.150004	2.391514	4
0.241126	0.161115	2.405231	5
0.257756	0.172227	2.420171	6
0.274385	0.183338	2.436082	7
0.291014	0.194449	2.452623	8
0.307644	0.205561	2.469399	9
0.324273	0.216672	2.485989	10
0.340903	0.227784	2.501961	11
0.357532	0.238895	2.516883	12
0.374161	0.250006	2.530334	13
0.390791	0.261118	2.541923	14
0.407420	0.272229	2.551295	15
0.424050	0.283341	2.558159	16
0.440679	0.294452	2.562300	17
0.457308	0.305563	2.563599	18
0.473938	0.316675	2.562056	19
0.490567	0.327786	2.557799	20
0.507197	0.338898	2.551097	21
0.523826	0.350009	2.542357	22
0.540455	0.361120	2.532114	23
0.557085	0.372232	2.521012	24
0.573714	0.383343	2.509770	25
0.590344	0.394454	2.499145	26
0.606973	0.405566	2.489896	27
0.623602	0.416677	2.482740	28
0.640232	0.427789	2.478326	29
0.656861	0.438900	2.477208	30
0.673491	0.450011	2.479831	31
0.690120	0.461123	2.486524	32
0.706749	0.472234	2.497499	33
0.723379	0.483346	2.512853	34
0.740008	0.494457	2.532577	35
0.756638	0.505568	2.556563	36
0.773267	0.516680	2.584614	37
0.789896	0.527791	2.616454	38
0.806526	0.538903	2.651739	39
0.823155	0.550014	2.690063	40
0.839785	0.561125	2.690063	41
7
0.149210	0.117628	2.443596	0
0.164917	0.130010	2.443596	1
0.180623	0.142392	2.450564	2
0.196329	0.154773	2.459664	3
0.212036	0.167155	2.471327	4
0.227742	0.179537	2.485478	5
0.243448	0.191919	2.501801	6
0.259155	0.204301	2.519857	7
0.274861	0.216683	2.539148	8
0.290567	0.229065	2.559144	9
0.306274	0.241447	2.579295	10
0.321980	0.253828	2.599038	11
0.337686	0.266210	2.617803	12
0.353393	0.278592	2.635024	13
0.369099	0.290974	2.650143	14
0.384805	0.303356	2.662635	15
0.400512	0.315738	2.672023	16
0.416218	0.328120	2.677909	17
0.431924	0.340501	2.680004	18
0.447631	0.352883	2.678165	19
0.463337	0.365265	2.672421	20
0.479043	0.377647	2.663005	21
0.494750	0.390029	2.650365	22
0.510456	0.402411	2.635161	23
0.526163	0.414793	2.618238	24
0.541869	0.427175	2.600580	25
0.557575	0.439556	2.583256	26
0.573282	0.451938	2.567344	27
0.588988	0.464320	2.553876	28
0.604694	0.476702	2.543780	29
0.620401	0.489084	2.537848	30
0.636107	0.501466	2.536712	31
0.651813	0.513848	2.540838	32
0.667520	0.526230	2.550526	33
0.683226	0.538611	2.565921	34
0.698932	0.550993	2.587020	35
0.714639	0.563375	2.613693	36
0.730345	0.575757	2.645684	37
0.746051	0.588139	2.682634	38
0.761758	0.600521	2.724082	39
0.777464	0.612903	2.769485	40
0.793170	0.625285	2.769485	41
8
0.139521	0.128972	2.529397	0
0.154208	0.142548	2.529397	1
0.168894	0.156124	2.530788	2
0.183581	0.169700	2.536885	3
0.198267	0.183276	2.547479	4
0.212954	0.196852	2.562049	5
0.227640	0.210428	2.579965	6
0.242326	0.224004	2.600560	7
0.257013	0.237580	2.623162	8
0.271699	0.251156	2.647095	9
0.286386	0.264732	2.671675	10
0.301072	0.278308	2.696205	11
0.315759	0.291884	2.719971	12
0.330445	0.305460	2.742236	13
0.345132	0.319036	2.762251	14
0.359818	0.332612	2.779265	15
0.374505	0.346188	2.792549	16
0.389191	0.359764	2.801431	17
0.403877	0.373340	2.805342	18
0.418564	0.386916	2.803877	19
0.433250	0.400492	2.796854	20
0.447937	0.414068	2.784377	21
0.462623	0.427644	2.766878	22
0.477310	0.441220	2.745141	23
0.491996	0.454796	2.720273	24
0.506683	0.468372	2.693644	25
0.521369	0.481948	2.666788	26
0.536056	0.495524	2.641279	27
0.550742	0.509100	2.618628	28
0.565428	0.522676	2.600185	29
0.580115	0.536252	2.587086	30
0.594801	0.549828	2.580226	31
0.609488	0.563404	2.580256	32
0.624174	0.576980	2.587591	33
0.638861	0.590556	2.602436	34
0.653547	0.604132	2.624802	35
0.668234	0.617709	2.654531	36
0.682920	0.631285	2.691312	37
0.697607	0.644861	2.734695	38
0.712293	0.658437	2.784100	39
0.726979	0.672013	2.838827	40
0.741666	0.685589	2.838827	41
9
0.128972	0.139521	2.611863	0
0.142548	0.154208	2.611863	1
0.156124	0.168894	2.606469	2
0.169700	0.183580	2.609032	3
0.183276	0.198267	2.618420	4
0.196852	0.212953	2.633529	5
0.210428	0.227640	2.653350	6
0.224005	0.242326	2.676965	7
0.237581	0.257013	2.703521	8
0.251157	0.271699	2.732204	9
0.264733	0.286385	2.762211	10
0.278309	0.301072	2.792726	11
0.291885	0.315758	2.822896	12
0.305461	0.330445	2.851820	13
0.319037	0.345131	2.878535	14
0.332613	0.359818	2.902022	15
0.346189	0.374504	2.921222	16
0.359765	0.389191	2.935073	17
0.373341	0.403877	2.942571	18
0.386917	0.418563	2.942858	19
0.400493	0.433250	2.935331	20
0.414069	0.447936	2.919768	21
0.427645	0.462623	2.896440	22
0.441221	0.477309	2.866198	23
0.454797	0.491996	2.830477	24
0.468373	0.506682	2.791220	25
0.481949	0.521368	2.750700	26
0.495525	0.536055	2.711295	27
0.509101	0.550741	2.675272	28
0.522677	0.565428	2.644624	29
0.536253	0.580114	2.620985	30
0.549829	0.594801	2.605601	31
0.563405	0.609487	2.599346	32
0.576981	0.624174	2.602761	33
0.590557	0.638860	2.616104	34
0.604133	0.653546	2.639389	35
0.617709	0.668233	2.672427	36
0.631285	0.682919	2.714850	37
0.644861	0.697606	2.766127	38
0.658437	0.712292	2.825574	39
0.672014	0.726979	2.892351	40
0.685590	0.741665	2.892351	41
10
0.117628	0.149210	2.687840	0
0.130010	0.164916	2.687840	1
0.142392	0.180623	2.675085	2
0.154774	0.196329	2.674013	3
0.167156	0.212035	2.682332	4
0.179537	0.227742	2.698268	5
0.191919	0.243448	2.720408	6
0.204301	0.259154	2.747585	7
0.216683	0.274861	2.778784	8
0.229065	0.290567	2.813083	9
0.241447	0.306273	2.849595	10
0.253829	0.321980	2.887424	11
0.266211	0.337686	2.925622	12
0.278593	0.353392	2.963154	13
0.290974	0.369099	2.998861	14
0.303356	0.384805	3.031443	15
0.315738	0.400511	3.059449	16
0.328120	0.416218	3.081303	17
0.340502	0.431924	3.095359	18
0.352884	0.447630	3.100016	19
0.365266	0.463337	3.093884	20
0.377648	0.479043	3.076017	21
0.390030	0.494749	3.046168	22
0.402412	0.510456	3.005041	23
0.414793	0.526162	2.954429	24
0.427175	0.541868	2.897153	25
0.439557	0.557575	2.836757	26
0.451939	0.573281	2.777006	27
0.464321	0.588987	2.721430	28
0.476703	0.604694	2.673019	29
0.489085	0.620400	2.634098	30
0.501467	0.636106	2.606333	31
0.513849	0.651813	2.590813	32
0.526230	0.667519	2.588154	33
0.538612	0.683225	2.598605	34
0.550994	0.698932	2.622134	35
0.563376	0.714638	2.658495	36
0.575758	0.730344	2.707264	37
0.588140	0.746051	2.767862	38
0.600522	0.761757	2.839553	39
0.612904	0.777463	2.921429	40
0.625286	0.793170	2.921429	41
11
0.105558	0.157979	2.753399	0
0.116670	0.174609	2.753399	1
0.127781	0.191238	2.733714	2
0.138893	0.207867	2.729496	3
0.150004	0.224497	2.737216	4
0.161116	0.241126	2.754443	5
0.172227	0.257755	2.779397	6
0.183338	0.274385	2.810698	7
0.194450	0.291014	2.847214	8
0.205561	0.307644	2.887965	9
0.216673	0.324273	2.932041	10
0.227784	0.340902	2.978540	11
0.238895	0.357532	3.026503	12
0.250007	0.374161	3.074846	13
0.261118	0.390791	3.122297	14
0.272230	0.407420	3.167329	15
0.283341	0.424049	3.208110	16
0.294453	0.440679	3.242466	17
0.305564	0.457308	3.267895	18
0.316675	0.473937	3.281662	19
0.327787	0.490567	3.280996	20
0.338898	0.507196	3.263453	21
0.350010	0.523826	3.227438	22
0.361121	0.540455	3.172838	23
0.372232	0.557084	3.101607	24
0.383344	0.573714	3.017968	25
0.394455	0.590343	2.927885	26
0.405567	0.606973	2.837773	27
0.416678	0.623602	2.753389	28
0.427790	0.640231	2.679263	29
0.438901	0.656861	2.618599	30
0.450012	0.673490	2.573433	31
0.461124	0.690119	2.544898	32
0.472235	0.706749	2.533482	33
0.483347	0.723378	2.539244	34
0.494458	0.740008	2.561973	35
0.505569	0.756637	2.601292	36
0.516681	0.773266	2.656717	37
0.527792	0.789896	2.727676	38
0.538904	0.806525	2.813501	39
0.550015	0.823155	2.913385	40
0.561127	0.839784	2.913385	41
12
0.092838	0.165774	2.804205	0
0.102610	0.183224	2.804205	1
0.112382	0.200674	2.779342	2
0.122155	0.218124	2.773135	3
0.131927	0.235574	2.781045	4
0.141700	0.253024	2.800163	5
0.151472	0.270474	2.828451	6
0.161244	0.287924	2.864389	7
0.171017	0.305374	2.906790	8
0.180789	0.322824	2.954680	9
0.190561	0.340274	3.007214	10
0.200334	0.357724	3.063586	11
0.210106	0.375174	3.122954	12
0.219879	0.392624	3.184345	13
0.229651	0.410074	3.246554	14
0.239423	0.427524	3.308018	15
0.249196	0.444974	3.366686	16
0.258968	0.462424	3.419873	17
0.268740	0.479873	3.464139	18
0.278513	0.497323	3.495232	19
0.288285	0.514773	3.508183	20
0.298058	0.532223	3.497689	21
0.307830	0.549673	3.458943	22
0.317602	0.567123	3.389044	23
0.327375	0.584573	3.288897	24
0.337147	0.602023	3.164856	25
0.346920	0.619473	3.028372	26
0.356692	0.636923	2.891572	27
0.366464	0.654373	2.764322	28
0.376237	0.671823	2.653377	29
0.386009	0.689273	2.562715	30
0.395781	0.706723	2.494271	31
0.405554	0.724173	2.448651	32
0.415326	0.741623	2.425693	33
0.425099	0.759073	2.424858	34
0.434871	0.776523	2.445478	35
0.444643	0.793972	2.486897	36
0.454416	0.811422	2.548538	37
0.464188	0.828872	2.629922	38
0.473961	0.846322	2.730634	39
0.483733	0.863772	2.850270	40
0.493505	0.881222	2.850270	41
13
0.079545	0.172547	2.836275	0
0.087918	0.190710	2.836275	1
0.096291	0.208873	2.809380	2
0.104664	0.227036	2.802867	3
0.113037	0.245199	2.811936	4
0.121411	0.263362	2.833580	5
0.129784	0.281525	2.865670	6
0.138157	0.299688	2.906630	7
0.146530	0.317851	2.955274	8
0.154903	0.336013	3.010706	9
0.163276	0.354176	3.072227	10
0.171650	0.372339	3.139257	11
0.180023	0.390502	3.211235	12
0.188396	0.408665	3.287530	13
0.196769	0.426828	3.367299	14
0.205142	0.444991	3.449324	15
0.213515	0.463154	3.531781	16
0.221888	0.481316	3.611944	17
0.230262	0.499479	3.685804	18
0.238635	0.517642	3.747644	19
0.247008	0.535805	3.789645	20
0.255381	0.553968	3.801747	21
0.263754	0.572131	3.772247	22
0.272127	0.590294	3.689961	23
0.280500	0.608457	3.549121	24
0.288874	0.626620	3.357471	25
0.297247	0.644782	3.142771	26
0.305620	0.662945	2.931158	27
0.313993	0.681108	2.739817	28
0.322366	0.699271	2.577648	29
0.330739	0.717434	2.447977	30
0.339112	0.735597	2.350968	31
0.347486	0.753760	2.285276	32
0.355859	0.771923	2.249024	33
0.364232	0.790086	2.240353	34
0.372605	0.808248	2.257686	35
