time = 25	Re = 1	40	80
0.189414	0.014907	0.001366	0
0.209353	0.016476	-0.001366	1
0.229291	0.018046	-0.002297	2
0.249229	0.019615	-0.001533	3
0.269168	0.021184	0.000841	4
0.289106	0.022753	0.004763	5
0.309044	0.024322	0.010187	6
0.328983	0.025891	0.017080	7
0.348921	0.027461	0.025417	8
0.368859	0.029030	0.035179	9
0.388798	0.030599	0.046352	10
0.408736	0.032168	0.058923	11
0.428674	0.033737	0.072882	12
0.448613	0.035307	0.088217	13
0.468551	0.036876	0.104918	14
0.488489	0.038445	0.122972	15
0.508428	0.040014	0.142366	16
0.528366	0.041583	0.163086	17
0.548305	0.043152	0.185117	18
0.568243	0.044722	0.208440	19
0.588181	0.046291	0.233040	20
0.608120	0.047860	0.258898	21
0.628058	0.049429	0.285995	22
0.647996	0.050998	0.314315	23
0.667935	0.052568	0.343839	24
0.687873	0.054137	0.374553	25
0.707811	0.055706	0.406442	26
0.727750	0.057275	0.439496	27
0.747688	0.058844	0.473705	28
0.767626	0.060413	0.509064	29
0.787565	0.061983	0.545568	30
0.807503	0.063552	0.583219	31
0.827441	0.065121	0.622021	32
0.847380	0.066690	0.661978	33
0.867318	0.068259	0.703102	34
0.887256	0.069829	0.745403	35
0.907195	0.071398	0.788896	36
0.927133	0.072967	0.833598	37
0.947071	0.074536	0.879527	38
0.967010	0.076105	0.926701	39
0.986948	0.077674	0.975139	40
1.006887	0.079244	1.024861	41
0
0.187661	0.029723	0.001462	0
0.207415	0.032851	-0.001462	1
0.227168	0.035980	-0.002563	2
0.246922	0.039109	-0.001957	3
0.266676	0.042237	0.000267	4
0.286430	0.045366	0.004047	5
0.306183	0.048495	0.009339	6
0.325937	0.051623	0.016111	7
0.345691	0.054752	0.024343	8
0.365445	0.057881	0.034018	9
0.385198	0.061010	0.045127	10
0.404952	0.064138	0.057660	11
0.424706	0.067267	0.071609	12
0.444460	0.070396	0.086964	13
0.464214	0.073524	0.103716	14
0.483967	0.076653	0.121853	15
0.503721	0.079782	0.141361	16
0.523475	0.082910	0.162223	17
0.543229	0.086039	0.184421	18
0.562982	0.089168	0.207934	19
0.582736	0.092296	0.232740	20
0.602490	0.095425	0.258816	21
0.622244	0.098554	0.286137	22
0.641997	0.101683	0.314679	23
0.661751	0.104811	0.344418	24
0.681505	0.107940	0.375333	25
0.701259	0.111069	0.407404	26
0.721012	0.114197	0.440613	27
0.740766	0.117326	0.474947	28
0.760520	0.120455	0.510396	29
0.780274	0.123583	0.546954	30
0.800028	0.126712	0.584620	31
0.819781	0.129841	0.623397	32
0.839535	0.132969	0.663292	33
0.859289	0.136098	0.704316	34
0.879043	0.139227	0.746485	35
0.898796	0.142356	0.789817	36
0.918550	0.145484	0.834335	37
0.938304	0.148613	0.880061	38
0.958058	0.151742	0.927022	39
0.977811	0.154870	0.975245	40
0.997565	0.157999	1.024755	41
1
0.184750	0.044355	0.001576	0
0.204198	0.049023	-0.001576	1
0.223645	0.053692	-0.002877	2
0.243093	0.058361	-0.002459	3
0.262540	0.063030	-0.000416	4
0.281987	0.067699	0.003187	5
0.301435	0.072368	0.008308	6
0.320882	0.077037	0.014920	7
0.340330	0.081706	0.023006	8
0.359777	0.086375	0.032556	9
0.379224	0.091043	0.043566	10
0.398672	0.095712	0.056030	11
0.418119	0.100381	0.069945	12
0.437567	0.105050	0.085305	13
0.457014	0.109719	0.102102	14
0.476461	0.114388	0.120327	15
0.495909	0.119057	0.139964	16
0.515356	0.123726	0.160996	17
0.534804	0.128395	0.183401	18
0.554251	0.133064	0.207154	19
0.573698	0.137732	0.232227	20
0.593146	0.142401	0.258589	21
0.612593	0.147070	0.286208	22
0.632041	0.151739	0.315051	23
0.651488	0.156408	0.345086	24
0.670935	0.161077	0.376282	25
0.690383	0.165746	0.408609	26
0.709830	0.170415	0.442043	27
0.729278	0.175084	0.476563	28
0.748725	0.179752	0.512152	29
0.768172	0.184421	0.548801	30
0.787620	0.189090	0.586504	31
0.807067	0.193759	0.625263	32
0.826515	0.198428	0.665086	33
0.845962	0.203097	0.705987	34
0.865409	0.207766	0.747985	35
0.884857	0.212435	0.791103	36
0.904304	0.217104	0.835370	37
0.923752	0.221773	0.880818	38
0.943199	0.226441	0.927482	39
0.962646	0.231110	0.975398	40
0.982094	0.235779	1.024602	41
2
0.180701	0.058713	0.001706	0
0.199722	0.064893	-0.001706	1
0.218743	0.071074	-0.003233	2
0.237764	0.077254	-0.003031	3
0.256785	0.083434	-0.001202	4
0.275806	0.089615	0.002184	5
0.294828	0.095795	0.007089	6
0.313849	0.101975	0.013490	7
0.332870	0.108156	0.021378	8
0.351891	0.114336	0.030750	9
0.370912	0.120516	0.041609	10
0.389933	0.126697	0.053958	11
0.408954	0.132877	0.067800	12
0.427975	0.139057	0.083135	13
0.446997	0.145238	0.099960	14
0.466018	0.151418	0.118268	15
0.485039	0.157598	0.138044	16
0.504060	0.163779	0.159272	17
0.523081	0.169959	0.181926	18
0.542102	0.176139	0.205976	19
0.561123	0.182320	0.231387	20
0.580145	0.188500	0.258121	21
0.599166	0.194680	0.286133	22
0.618187	0.200861	0.315380	23
0.637208	0.207041	0.345818	24
0.656229	0.213221	0.377401	25
0.675250	0.219402	0.410089	26
0.694271	0.225582	0.443844	27
0.713292	0.231762	0.478635	28
0.732314	0.237943	0.514436	29
0.751335	0.244123	0.551230	30
0.770356	0.250303	0.589007	31
0.789377	0.256484	0.627765	32
0.808398	0.262664	0.667512	33
0.827419	0.268844	0.708263	34
0.846440	0.275025	0.750042	35
0.865462	0.281205	0.792878	36
0.884483	0.287385	0.836809	37
0.903504	0.293566	0.881878	38
0.922525	0.299746	0.928130	39
0.941546	0.305926	0.975615	40
0.960567	0.312107	1.024385	41
3
0.175537	0.072710	0.001846	0
0.194015	0.080363	-0.001846	1
0.212492	0.088017	-0.003617	2
0.230970	0.095671	-0.003653	3
0.249447	0.103324	-0.002073	4
0.267925	0.110978	0.001053	5
0.286403	0.118632	0.005687	6
0.304880	0.126285	0.011816	7
0.323358	0.133939	0.019439	8
0.341835	0.141593	0.028563	9
0.360313	0.149246	0.039201	10
0.378791	0.156900	0.051368	11
0.397268	0.164554	0.065077	12
0.415746	0.172207	0.080337	13
0.434223	0.179861	0.097153	14
0.452701	0.187515	0.115522	15
0.471179	0.195168	0.135437	16
0.489656	0.202822	0.156879	17
0.508134	0.210476	0.179822	18
0.526611	0.218129	0.204232	19
0.545089	0.225783	0.230065	20
0.563567	0.233437	0.257272	21
0.582044	0.241090	0.285797	22
0.600522	0.248744	0.315580	23
0.618999	0.256398	0.346560	24
0.637477	0.264051	0.378674	25
0.655955	0.271705	0.411863	26
0.674432	0.279359	0.446073	27
0.692910	0.287012	0.481257	28
0.711387	0.294666	0.517374	29
0.729865	0.302320	0.554396	30
0.748342	0.309973	0.592304	31
0.766820	0.317627	0.631091	32
0.785298	0.325281	0.670763	33
0.803775	0.332934	0.711336	34
0.822253	0.340588	0.752838	35
0.840730	0.348242	0.795307	36
0.859208	0.355895	0.838792	37
0.877686	0.363549	0.883347	38
0.896163	0.371203	0.929035	39
0.914641	0.378856	0.975922	40
0.933118	0.386510	1.024078	41
4
0.169291	0.086258	0.001988	0
0.187111	0.095338	-0.001988	1
0.204932	0.104418	-0.004006	2
0.222752	0.113498	-0.004297	3
0.240572	0.122577	-0.002997	4
0.258392	0.131657	-0.000179	5
0.276212	0.140737	0.004125	6
0.294032	0.149817	0.009908	7
0.311852	0.158897	0.017181	8
0.329672	0.167976	0.025967	9
0.347493	0.177056	0.036291	10
0.365313	0.186136	0.048182	11
0.383133	0.195216	0.061670	12
0.400953	0.204296	0.076776	13
0.418773	0.213376	0.093518	14
0.436593	0.222455	0.111905	15
0.454413	0.231535	0.131936	16
0.472233	0.240615	0.153596	17
0.490054	0.249695	0.176861	18
0.507874	0.258775	0.201694	19
0.525694	0.267854	0.228042	20
0.543514	0.276934	0.255844	21
0.561334	0.286014	0.285028	22
0.579154	0.295094	0.315514	23
0.596974	0.304174	0.347218	24
0.614795	0.313253	0.380052	25
0.632615	0.322333	0.413934	26
0.650435	0.331413	0.448783	27
0.668255	0.340493	0.484529	28
0.686075	0.349573	0.521111	29
0.703895	0.358652	0.558481	30
0.721715	0.367732	0.596609	31
0.739535	0.376812	0.635478	32
0.757356	0.385892	0.675087	33
0.775176	0.394972	0.715455	34
0.792996	0.404052	0.756614	35
0.810816	0.413131	0.798610	36
0.828636	0.422211	0.841504	37
0.846456	0.431291	0.885369	38
0.864276	0.440371	0.930288	39
0.882096	0.449451	0.976350	40
0.899917	0.458530	1.023650	41
5
0.162002	0.099275	0.002116	0
0.179055	0.109725	-0.002116	1
0.196107	0.120175	-0.004369	2
0.213160	0.130624	-0.004921	3
0.230213	0.141074	-0.003927	4
0.247266	0.151524	-0.001463	5
0.264319	0.161974	0.002444	6
0.281371	0.172424	0.007797	7
0.298424	0.182874	0.014621	8
0.315477	0.193324	0.022955	9
0.332530	0.203774	0.032843	10
0.349583	0.214224	0.044335	11
0.366635	0.224674	0.057477	12
0.383688	0.235124	0.072313	13
0.400741	0.245574	0.088879	14
0.417794	0.256024	0.107200	15
0.434847	0.266474	0.127290	16
0.451900	0.276924	0.149145	17
0.468952	0.287374	0.172747	18
0.486005	0.297824	0.198056	19
0.503058	0.308274	0.225016	20
0.520111	0.318724	0.253552	21
0.537164	0.329174	0.283572	22
0.554216	0.339624	0.314971	23
0.571269	0.350074	0.347634	24
0.588322	0.360524	0.381441	25
0.605375	0.370973	0.416272	26
0.622428	0.381423	0.452012	27
0.639480	0.391873	0.488556	28
0.656533	0.402323	0.525812	29
0.673586	0.412773	0.563706	30
0.690639	0.423223	0.602187	31
0.707692	0.433673	0.641222	32
0.724745	0.444123	0.680802	33
0.741797	0.454573	0.720943	34
0.758850	0.465023	0.761680	35
0.775903	0.475473	0.803071	36
0.792956	0.485923	0.845192	37
0.810009	0.496373	0.888137	38
0.827061	0.506823	0.932014	39
0.844114	0.517273	0.976944	40
0.861167	0.527723	1.023056	41
6
0.153713	0.111679	0.002215	0
0.169894	0.123435	-0.002215	1
0.186074	0.135190	-0.004667	2
0.202254	0.146946	-0.005471	3
0.218435	0.158702	-0.004799	4
0.234615	0.170458	-0.002732	5
0.250795	0.182213	0.000710	6
0.266976	0.193969	0.005541	7
0.283156	0.205725	0.011803	8
0.299336	0.217480	0.019552	9
0.315517	0.229236	0.028855	10
0.331697	0.240992	0.039784	11
0.347877	0.252747	0.052414	12
0.364058	0.264503	0.066814	13
0.380238	0.276259	0.083048	14
0.396419	0.288015	0.101168	15
0.412599	0.299770	0.121209	16
0.428779	0.311526	0.143191	17
0.444960	0.323282	0.167106	18
0.461140	0.335037	0.192924	19
0.477320	0.346793	0.220586	20
0.493501	0.358549	0.250005	21
0.509681	0.370304	0.281067	22
0.525861	0.382060	0.313638	23
0.542042	0.393816	0.347560	24
0.558222	0.405571	0.382669	25
0.574402	0.417327	0.418794	26
0.590583	0.429083	0.455767	27
0.606763	0.440839	0.493435	28
0.622943	0.452594	0.531660	29
0.639124	0.464350	0.570330	30
0.655304	0.476106	0.609359	31
0.671484	0.487861	0.648692	32
0.687665	0.499617	0.688306	33
0.703845	0.511373	0.728209	34
0.720025	0.523128	0.768439	35
0.736206	0.534884	0.809064	36
0.752386	0.546640	0.850179	37
0.768567	0.558395	0.891904	38
0.784747	0.570151	0.934380	39
0.800927	0.581907	0.977765	40
0.817108	0.593663	1.022235	41
7
0.144477	0.123395	0.002265	0
0.159685	0.136384	-0.002265	1
0.174893	0.149373	-0.004854	2
0.190102	0.162362	-0.005881	3
0.205310	0.175351	-0.005536	4
0.220518	0.188340	-0.003898	5
0.235726	0.201329	-0.000983	6
0.250934	0.214318	0.003235	7
0.266142	0.227307	0.008812	8
0.281350	0.240296	0.015826	9
0.296558	0.253285	0.024367	10
0.311767	0.266274	0.034535	11
0.326975	0.279262	0.046437	12
0.342183	0.292251	0.060177	13
0.357391	0.305240	0.075855	14
0.372599	0.318229	0.093563	15
0.387807	0.331218	0.113374	16
0.403015	0.344207	0.135340	17
0.418223	0.357196	0.159483	18
0.433432	0.370185	0.185793	19
0.448640	0.383174	0.214218	20
0.463848	0.396163	0.244667	21
0.479056	0.409152	0.277005	22
0.494264	0.422141	0.311058	23
0.509472	0.435130	0.346619	24
0.524680	0.448119	0.383459	25
0.539888	0.461108	0.421336	26
0.555097	0.474097	0.460008	27
0.570305	0.487086	0.499248	28
0.585513	0.500075	0.538852	29
0.600721	0.513064	0.578650	30
0.615929	0.526053	0.618509	31
0.631137	0.539042	0.658339	32
0.646345	0.552031	0.698093	33
0.661553	0.565019	0.737766	34
0.676762	0.578008	0.777396	35
0.691970	0.590997	0.817063	36
0.707178	0.603986	0.856881	37
0.722386	0.616975	0.897000	38
0.737594	0.629964	0.937602	39
0.752802	0.642953	0.978894	40
0.768010	0.655942	1.021106	41
8
0.134350	0.134350	0.002243	0
0.148492	0.148492	-0.002243	1
0.162635	0.162635	-0.004882	2
0.176777	0.176777	-0.006084	3
0.190919	0.190919	-0.006049	4
0.205061	0.205061	-0.004856	5
0.219203	0.219203	-0.002516	6
0.233345	0.233345	0.001007	7
0.247487	0.247487	0.005782	8
0.261630	0.261629	0.011904	9
0.275772	0.275772	0.019489	10
0.289914	0.289914	0.028665	11
0.304056	0.304056	0.039575	12
0.318198	0.318198	0.052365	13
0.332340	0.332340	0.067184	14
0.346482	0.346482	0.084174	15
0.360625	0.360624	0.103466	16
0.374767	0.374766	0.125166	17
0.388909	0.388909	0.149347	18
0.403051	0.403051	0.176043	19
0.417193	0.417193	0.205229	20
0.431335	0.431335	0.236825	21
0.445477	0.445477	0.270680	22
0.459620	0.459619	0.306580	23
0.473762	0.473761	0.344253	24
0.487904	0.487904	0.383381	25
0.502046	0.502046	0.423619	26
0.516188	0.516188	0.464617	27
0.530330	0.530330	0.506041	28
0.544472	0.544472	0.547589	29
0.558615	0.558614	0.589006	30
0.572757	0.572756	0.630091	31
0.586899	0.586898	0.670703	32
0.601041	0.601041	0.710761	33
0.615183	0.615183	0.750241	34
0.629325	0.629325	0.789178	35
0.643467	0.643467	0.827658	36
0.657610	0.657609	0.865819	37
0.671752	0.671751	0.903844	38
0.685894	0.685893	0.941961	39
0.700036	0.700035	0.980434	40
0.714178	0.714178	1.019566	41
9
0.123395	0.144477	0.002132	0
0.136384	0.159685	-0.002132	1
0.149373	0.174893	-0.004707	2
0.162362	0.190101	-0.006014	3
0.175351	0.205309	-0.006250	4
0.188340	0.220518	-0.005492	5
0.201329	0.235726	-0.003749	6
0.214318	0.250934	-0.000978	7
0.227307	0.266142	0.002897	8
0.240296	0.281350	0.007985	9
0.253285	0.296558	0.014419	10
0.266274	0.311766	0.022356	11
0.279263	0.326974	0.031973	12
0.292252	0.342182	0.043462	13
0.305241	0.357390	0.057028	14
0.318230	0.372599	0.072881	15
0.331219	0.387807	0.091227	16
0.344208	0.403015	0.112255	17
0.357197	0.418223	0.136125	18
0.370186	0.433431	0.162948	19
0.383175	0.448639	0.192768	20
0.396164	0.463847	0.225544	21
0.409153	0.479055	0.261134	22
0.422142	0.494263	0.299290	23
0.435131	0.509472	0.339656	24
0.448120	0.524680	0.381794	25
0.461109	0.539888	0.425207	26
0.474098	0.555096	0.469380	27
0.487087	0.570304	0.513818	28
0.500076	0.585512	0.558075	29
0.513065	0.600720	0.601776	30
0.526054	0.615928	0.644626	31
0.539043	0.631136	0.686414	32
0.552032	0.646344	0.727012	33
0.565021	0.661553	0.766372	34
0.578010	0.676761	0.804520	35
0.590999	0.691969	0.841549	36
0.603987	0.707177	0.877617	37
0.616976	0.722385	0.912943	38
0.629965	0.737593	0.947800	39
0.642954	0.752801	0.982519	40
0.655943	0.768009	1.017481	41
10
0.111679	0.153713	0.001918	0
0.123435	0.169893	-0.001918	1
0.135191	0.186074	-0.004302	2
0.146947	0.202254	-0.005625	3
0.158702	0.218434	-0.006066	4
0.170458	0.234615	-0.005702	5
0.182214	0.250795	-0.004538	6
0.193969	0.266975	-0.002534	7
0.205725	0.283156	0.000387	8
0.217481	0.299336	0.004337	9
0.229237	0.315516	0.009459	10
0.240992	0.331697	0.015925	11
0.252748	0.347877	0.023941	12
0.264504	0.364057	0.033740	13
0.276259	0.380238	0.045584	14
0.288015	0.396418	0.059759	15
0.299771	0.412598	0.076567	16
0.311527	0.428779	0.096312	17
0.323282	0.444959	0.119284	18
0.335038	0.461139	0.145730	19
0.346794	0.477320	0.175827	20
0.358549	0.493500	0.209641	21
0.370305	0.509680	0.247091	22
0.382061	0.525861	0.287922	23
0.393817	0.542041	0.331688	24
0.405572	0.558221	0.377779	25
0.417328	0.574402	0.425461	26
0.429084	0.590582	0.473963	27
0.440840	0.606762	0.522540	28
0.452595	0.622943	0.570532	29
0.464351	0.639123	0.617394	30
0.476107	0.655303	0.662708	31
0.487862	0.671484	0.706177	32
0.499618	0.687664	0.747623	33
0.511374	0.703844	0.786969	34
0.523130	0.720025	0.824230	35
0.534885	0.736205	0.859504	36
0.546641	0.752385	0.892967	37
0.558397	0.768566	0.924865	38
0.570152	0.784746	0.955515	39
0.581908	0.800926	0.985305	40
0.593664	0.817107	1.014695	41
11
0.099275	0.162002	0.001602	0
0.109725	0.179054	-0.001602	1
0.120175	0.196107	-0.003665	2
0.130625	0.213160	-0.004901	3
0.141075	0.230213	-0.005461	4
0.151525	0.247266	-0.005411	5
0.161975	0.264318	-0.004761	6
0.172425	0.281371	-0.003480	7
0.182875	0.298424	-0.001498	8
0.193325	0.315477	0.001285	9
0.203775	0.332530	0.005006	10
0.214225	0.349582	0.009838	11
0.224675	0.366635	0.015994	12
0.235125	0.383688	0.023732	13
0.245575	0.400741	0.033358	14
0.256025	0.417793	0.045226	15
0.266475	0.434846	0.059741	16
0.276925	0.451899	0.077348	17
0.287375	0.468952	0.098514	18
0.297825	0.486005	0.123704	19
0.308275	0.503057	0.153329	20
0.318725	0.520110	0.187686	21
0.329175	0.537163	0.226881	22
0.339624	0.554216	0.270740	23
0.350074	0.571269	0.318751	24
