time = 3.337	Re = 50	40	80
0.199846	0.007852	0.000000	0
0.219830	0.008637	0.000015	1
0.239815	0.009422	0.000302	2
0.259800	0.010208	0.000788	3
0.279784	0.010993	0.001402	4
0.299769	0.011778	0.002104	5
0.319753	0.012563	0.002872	6
0.339738	0.013348	0.003696	7
0.359722	0.014134	0.004570	8
0.379707	0.014919	0.005492	9
0.399692	0.015704	0.006458	10
0.419676	0.016489	0.007468	11
0.439661	0.017274	0.008517	12
0.459645	0.018060	0.009603	13
0.479630	0.018845	0.010720	14
0.499615	0.019630	0.011855	15
0.519599	0.020415	0.012981	16
0.539584	0.021200	0.014046	17
0.559568	0.021985	0.014939	18
0.579553	0.022771	0.015445	19
0.599537	0.023556	0.015141	20
0.619522	0.024341	0.013218	21
0.639507	0.025126	0.008144	22
0.659491	0.025911	-0.002956	23
0.679476	0.026697	-0.025402	24
0.699460	0.027482	-0.032168	25
0.719445	0.028267	-0.031704	26
0.739429	0.029052	-0.027902	27
0.759414	0.029837	-0.022790	28
0.779399	0.030623	-0.017508	29
0.799383	0.031408	-0.012689	30
0.819368	0.032193	-0.008645	31
0.839352	0.032978	-0.005483	32
0.859337	0.033763	-0.003176	33
0.879322	0.034549	-0.001625	34
0.899306	0.035334	-0.000687	35
0.919291	0.036119	-0.000204	36
0.939275	0.036904	-0.000016	37
0.959260	0.037689	0.000017	38
0.979244	0.038475	0.000002	39
0.999229	0.039260	0.000000	40
1.019214	0.040045	0.000000	41
0
0.198614	0.023507	0.000000	0
0.218475	0.025858	0.000304	1
0.238336	0.028209	0.001151	2
0.258198	0.030560	0.002387	3
0.278059	0.032910	0.003891	4
0.297921	0.035261	0.005581	5
0.317782	0.037612	0.007406	6
0.337643	0.039963	0.009330	7
0.357505	0.042313	0.011325	8
0.377366	0.044664	0.013364	9
0.397227	0.047015	0.015419	10
0.417089	0.049366	0.017456	11
0.436950	0.051716	0.019431	12
0.456811	0.054067	0.021287	13
0.476673	0.056418	0.022947	14
0.496534	0.058769	0.024305	15
0.516396	0.061119	0.025211	16
0.536257	0.063470	0.025455	17
0.556118	0.065821	0.024743	18
0.575980	0.068172	0.022677	19
0.595841	0.070522	0.018748	20
0.615702	0.072873	0.012379	21
0.635564	0.075224	0.003094	22
0.655425	0.077575	-0.009036	23
0.675287	0.079925	-0.022179	24
0.695148	0.082276	-0.030169	25
0.715009	0.084627	-0.033058	26
0.734871	0.086978	-0.032263	27
0.754732	0.089328	-0.029206	28
0.774593	0.091679	-0.025003	29
0.794455	0.094030	-0.020445	30
0.814316	0.096381	-0.016047	31
0.834178	0.098731	-0.012112	32
0.854039	0.101082	-0.008786	33
0.873900	0.103433	-0.006104	34
0.893762	0.105784	-0.004032	35
0.913623	0.108134	-0.002491	36
0.933484	0.110485	-0.001389	37
0.953346	0.112836	-0.000638	38
0.973207	0.115187	-0.000178	39
0.993068	0.117537	0.000000	40
1.012930	0.119888	0.000000	41
1
0.196157	0.039018	0.000000	0
0.215773	0.042920	0.000567	1
0.235388	0.046822	0.001857	2
0.255004	0.050723	0.003615	3
0.274620	0.054625	0.005686	4
0.294236	0.058527	0.007970	5
0.313851	0.062429	0.010392	6
0.333467	0.066331	0.012897	7
0.353083	0.070232	0.015433	8
0.372698	0.074134	0.017946	9
0.392314	0.078036	0.020379	10
0.411930	0.081938	0.022661	11
0.431546	0.085840	0.024712	12
0.451161	0.089741	0.026429	13
0.470777	0.093643	0.027689	14
0.490393	0.097545	0.028339	15
0.510008	0.101447	0.028197	16
0.529624	0.105349	0.027046	17
0.549240	0.109250	0.024645	18
0.568855	0.113152	0.020749	19
0.588471	0.117054	0.015170	20
0.608087	0.120956	0.007856	21
0.627703	0.124858	-0.000965	22
0.647318	0.128760	-0.010556	23
0.666934	0.132661	-0.019558	24
0.686550	0.136563	-0.026192	25
0.706165	0.140465	-0.029870	26
0.725781	0.144367	-0.030821	27
0.745397	0.148269	-0.029637	28
0.765013	0.152170	-0.026992	29
0.784628	0.156072	-0.023497	30
0.804244	0.159974	-0.019649	31
0.823860	0.163876	-0.015812	32
0.843475	0.167778	-0.012232	33
0.863091	0.171679	-0.009056	34
0.882707	0.175581	-0.006353	35
0.902322	0.179483	-0.004139	36
0.921938	0.183385	-0.002402	37
0.941554	0.187287	-0.001126	38
0.961170	0.191188	-0.000311	39
0.980785	0.195090	0.000000	40
1.000401	0.198992	0.000000	41
2
0.192491	0.054288	0.000000	0
0.211740	0.059717	0.000724	1
0.230989	0.065146	0.002269	2
0.250238	0.070574	0.004296	3
0.269487	0.076003	0.006625	4
0.288737	0.081432	0.009143	5
0.307986	0.086861	0.011765	6
0.327235	0.092290	0.014419	7
0.346484	0.097718	0.017037	8
0.365733	0.103147	0.019549	9
0.384982	0.108576	0.021876	10
0.404231	0.114005	0.023929	11
0.423480	0.119434	0.025610	12
0.442729	0.124863	0.026802	13
0.461979	0.130291	0.027381	14
0.481228	0.135720	0.027205	15
0.500477	0.141149	0.026131	16
0.519726	0.146578	0.024016	17
0.538975	0.152007	0.020743	18
0.558224	0.157435	0.016253	19
0.577473	0.162864	0.010577	20
0.596722	0.168293	0.003887	21
0.615971	0.173722	-0.003451	22
0.635220	0.179151	-0.010825	23
0.654470	0.184579	-0.017490	24
0.673719	0.190008	-0.022720	25
0.692968	0.195437	-0.026114	26
0.712217	0.200866	-0.027625	27
0.731466	0.206295	-0.027455	28
0.750715	0.211723	-0.025938	29
0.769964	0.217152	-0.023458	30
0.789213	0.222581	-0.020380	31
0.808462	0.228010	-0.017026	32
0.827712	0.233439	-0.013650	33
0.846961	0.238867	-0.010444	34
0.866210	0.244296	-0.007542	35
0.885459	0.249725	-0.005030	36
0.904708	0.255154	-0.002968	37
