time = 12.001	Re = 40	40	80
0.199846	0.007852	0.000000	0
0.219830	0.008637	-0.000086	1
0.239815	0.009422	-0.000292	2
0.259800	0.010208	-0.000572	3
0.279784	0.010993	-0.000892	4
0.299769	0.011778	-0.001229	5
0.319753	0.012563	-0.001567	6
0.339738	0.013348	-0.001893	7
0.359722	0.014134	-0.002201	8
0.379707	0.014919	-0.002485	9
0.399692	0.015704	-0.002740	10
0.419676	0.016489	-0.002967	11
0.439661	0.017274	-0.003163	12
0.459645	0.018060	-0.003331	13
0.479630	0.018845	-0.003470	14
0.499615	0.019630	-0.003583	15
0.519599	0.020415	-0.003670	16
0.539584	0.021200	-0.003732	17
0.559568	0.021985	-0.003771	18
0.579553	0.022771	-0.003785	19
0.599537	0.023556	-0.003776	20
0.619522	0.024341	-0.003741	21
0.639507	0.025126	-0.003681	22
0.659491	0.025911	-0.003592	23
0.679476	0.026697	-0.003474	24
0.699460	0.027482	-0.003326	25
0.719445	0.028267	-0.003147	26
0.739429	0.029052	-0.002938	27
0.759414	0.029837	-0.002701	28
0.779399	0.030623	-0.002438	29
0.799383	0.031408	-0.002154	30
0.819368	0.032193	-0.001855	31
0.839352	0.032978	-0.001550	32
0.859337	0.033763	-0.001246	33
0.879322	0.034549	-0.000955	34
0.899306	0.035334	-0.000686	35
0.919291	0.036119	-0.000450	36
0.939275	0.036904	-0.000257	37
0.959260	0.037689	-0.000115	38
0.979244	0.038475	-0.000028	39
0.999229	0.039260	0.000000	40
1.019214	0.040045	0.000000	41
0
0.198614	0.023507	0.000000	0
0.218475	0.025858	-0.000115	1
0.238336	0.028209	-0.000391	2
0.258198	0.030560	-0.000757	3
0.278059	0.032910	-0.001162	4
0.297921	0.035261	-0.001570	5
0.317782	0.037612	-0.001958	6
0.337643	0.039963	-0.002308	7
0.357505	0.042313	-0.002612	8
0.377366	0.044664	-0.002864	9
0.397227	0.047015	-0.003064	10
0.417089	0.049366	-0.003212	11
0.436950	0.051716	-0.003312	12
0.456811	0.054067	-0.003369	13
0.476673	0.056418	-0.003389	14
0.496534	0.058769	-0.003378	15
0.516396	0.061119	-0.003340	16
0.536257	0.063470	-0.003283	17
0.556118	0.065821	-0.003209	18
0.575980	0.068172	-0.003123	19
