time = 3.494	Re = 10	40	80
0.189414	0.014907	0.001652	0
0.209353	0.016476	-0.001652	1
0.229291	0.018046	-0.003048	2
0.249229	0.019615	-0.002674	3
0.269168	0.021184	-0.000629	4
0.289106	0.022753	0.003012	5
0.309044	0.024322	0.008196	6
0.328983	0.025891	0.014885	7
0.348921	0.027461	0.023050	8
0.368859	0.029030	0.032668	9
0.388798	0.030599	0.043723	10
0.408736	0.032168	0.056200	11
0.428674	0.033737	0.070085	12
0.448613	0.035307	0.085367	13
0.468551	0.036876	0.102031	14
0.488489	0.038445	0.120064	15
0.508428	0.040014	0.139450	16
0.528366	0.041583	0.160174	17
0.548305	0.043152	0.182217	18
0.568243	0.044722	0.205561	19
0.588181	0.046291	0.230188	20
0.608120	0.047860	0.256080	21
0.628058	0.049429	0.283216	22
0.647996	0.050998	0.311581	23
0.667935	0.052568	0.341157	24
0.687873	0.054137	0.371930	25
0.707811	0.055706	0.403888	26
0.727750	0.057275	0.437022	27
0.747688	0.058844	0.471325	28
0.767626	0.060413	0.506791	29
0.787565	0.061983	0.543421	30
0.807503	0.063552	0.581216	31
0.827441	0.065121	0.620179	32
0.847380	0.066690	0.660318	33
0.867318	0.068259	0.701640	34
0.887256	0.069829	0.744156	35
0.907195	0.071398	0.787876	36
0.927133	0.072967	0.832813	37
0.947071	0.074536	0.878978	38
0.967010	0.076105	0.926384	39
0.986948	0.077674	0.975041	40
1.006887	0.079244	1.024959	41
0
0.187661	0.029723	0.001732	0
0.207415	0.032851	-0.001732	1
0.227168	0.035980	-0.003275	2
0.246922	0.039109	-0.003037	3
0.266676	0.042237	-0.001124	4
0.286430	0.045366	0.002392	5
0.306183	0.048495	0.007458	6
0.325937	0.051623	0.014039	7
0.345691	0.054752	0.022109	8
0.365445	0.057881	0.031650	9
0.385198	0.061009	0.042649	10
0.404952	0.064138	0.055093	11
0.424706	0.067267	0.068973	12
0.444460	0.070395	0.084276	13
0.464214	0.073524	0.100991	14
0.483967	0.076653	0.119103	15
0.503721	0.079782	0.138597	16
0.523475	0.082910	0.159452	17
0.543229	0.086039	0.181649	18
0.562982	0.089168	0.205166	19
0.582736	0.092296	0.229979	20
0.602490	0.095425	0.256064	21
0.622244	0.098554	0.283396	22
0.641997	0.101682	0.311952	23
0.661751	0.104811	0.341711	24
0.681505	0.107940	0.372651	25
0.701259	0.111068	0.404756	26
0.721013	0.114197	0.438011	27
0.740766	0.117326	0.472407	28
0.760520	0.120454	0.507937	29
0.780274	0.123583	0.544599	30
0.800028	0.126712	0.582393	31
0.819781	0.129840	0.621324	32
0.839535	0.132969	0.661400	33
0.859289	0.136098	0.702632	34
0.879043	0.139227	0.745034	35
0.898796	0.142355	0.788620	36
0.918550	0.145484	0.833406	37
0.938304	0.148613	0.879409	38
0.958058	0.151741	0.926644	39
0.977811	0.154870	0.975127	40
0.997565	0.157999	1.024873	41
1
0.184750	0.044355	0.001828	0
0.204198	0.049023	-0.001828	1
0.223645	0.053692	-0.003540	2
0.243092	0.058361	-0.003464	3
0.262540	0.063030	-0.001709	4
0.281987	0.067699	0.001651	5
0.301435	0.072368	0.006565	6
0.320882	0.077037	0.013002	7
0.340329	0.081706	0.020942	8
0.359777	0.086375	0.030371	9
0.379224	0.091044	0.041282	10
0.398672	0.095713	0.053667	11
0.418119	0.100381	0.067520	12
0.437566	0.105050	0.082833	13
0.457014	0.109719	0.099595	14
0.476461	0.114388	0.117792	15
0.495909	0.119057	0.137409	16
0.515356	0.123726	0.158424	17
0.534803	0.128395	0.180813	18
0.554251	0.133064	0.204549	19
0.573698	0.137733	0.229603	20
0.593146	0.142402	0.255943	21
0.612593	0.147070	0.283537	22
0.632040	0.151739	0.312354	23
0.651488	0.156408	0.342363	24
0.670935	0.161077	0.373536	25
0.690383	0.165746	0.405850	26
0.709830	0.170415	0.439282	27
0.729277	0.175084	0.473819	28
0.748725	0.179753	0.509448	29
0.768172	0.184422	0.546166	30
0.787620	0.189091	0.583972	31
0.807067	0.193759	0.622870	32
0.826514	0.198428	0.662872	33
0.845962	0.203097	0.703991	34
0.865409	0.207766	0.746244	35
0.884857	0.212435	0.789651	36
0.904304	0.217104	0.834233	37
0.923751	0.221773	0.880012	38
0.943199	0.226442	0.927011	39
0.962646	0.231111	0.975250	40
0.982094	0.235780	1.024750	41
2
0.180701	0.058713	0.001936	0
0.199722	0.064894	-0.001936	1
0.218743	0.071074	-0.003838	2
0.237764	0.077254	-0.003945	3
0.256785	0.083435	-0.002377	4
0.275806	0.089615	0.000790	5
0.294828	0.095795	0.005511	6
0.313849	0.101976	0.011759	7
0.332870	0.108156	0.019521	8
0.351891	0.114336	0.028790	9
0.370912	0.120517	0.039568	10
0.389933	0.126697	0.051852	11
0.408954	0.132877	0.065644	12
0.427975	0.139058	0.080941	13
0.446997	0.145238	0.097736	14
0.466018	0.151418	0.116018	15
0.485039	0.157599	0.135770	16
0.504060	0.163779	0.156971	17
0.523081	0.169959	0.179593	18
0.542102	0.176140	0.203604	19
0.561123	0.182320	0.228966	20
0.580145	0.188500	0.255639	21
0.599166	0.194681	0.283581	22
0.618187	0.200861	0.312749	23
0.637208	0.207041	0.343102	24
0.656229	0.213222	0.374600	25
0.675250	0.219402	0.407208	26
0.694271	0.225582	0.440895	27
0.713292	0.231763	0.475639	28
0.732314	0.237943	0.511422	29
0.751335	0.244123	0.548235	30
0.770356	0.250304	0.586075	31
0.789377	0.256484	0.624947	32
0.808398	0.262664	0.664863	33
0.827419	0.268845	0.705840	34
0.846440	0.275025	0.747901	35
0.865462	0.281205	0.791070	36
0.884483	0.287386	0.835377	37
0.903504	0.293566	0.880852	38
0.922525	0.299746	0.927524	39
0.941546	0.305927	0.975423	40
0.960567	0.312107	1.024577	41
3
0.175537	0.072710	0.002051	0
0.194015	0.080363	-0.002051	1
0.212492	0.088017	-0.004154	2
0.230970	0.095671	-0.004466	3
0.249448	0.103324	-0.003114	4
0.267925	0.110978	-0.000178	5
0.286403	0.118632	0.004300	6
0.304880	0.126285	0.010303	7
0.323358	0.133939	0.017824	8
0.341835	0.141593	0.026870	9
0.360313	0.149246	0.037449	10
0.378791	0.156900	0.049573	11
0.397268	0.164554	0.063251	12
0.415746	0.172207	0.078489	13
0.434223	0.179861	0.095286	14
0.452701	0.187515	0.113638	15
0.471179	0.195168	0.133529	16
0.489656	0.202822	0.154939	17
0.508134	0.210476	0.177836	18
0.526611	0.218129	0.202182	19
0.545089	0.225783	0.227933	20
0.563567	0.233437	0.255035	21
0.582044	0.241090	0.283435	22
0.600522	0.248744	0.313074	23
0.618999	0.256398	0.343894	24
0.637477	0.264051	0.375840	25
0.655955	0.271705	0.408862	26
0.674432	0.279359	0.442915	27
0.692910	0.287012	0.477963	28
0.711387	0.294666	0.513978	29
0.729865	0.302320	0.550946	30
0.748343	0.309973	0.588858	31
0.766820	0.317627	0.627718	32
0.785298	0.325281	0.667539	33
0.803775	0.332934	0.708342	34
0.822253	0.340588	0.750156	35
0.840730	0.348242	0.793013	36
0.859208	0.355895	0.836953	37
0.877686	0.363549	0.882014	38
0.896163	0.371203	0.928239	39
0.914641	0.378856	0.975666	40
0.933118	0.386510	1.024334	41
4
0.169291	0.086258	0.002164	0
0.187111	0.095338	-0.002164	1
0.204932	0.104418	-0.004470	2
0.222752	0.113498	-0.004998	3
0.240572	0.122577	-0.003892	4
0.258392	0.131657	-0.001230	5
0.276212	0.140737	0.002949	6
0.294032	0.149817	0.008637	7
0.311852	0.158897	0.015841	8
0.329672	0.167976	0.024579	9
0.347493	0.177056	0.034874	10
0.365313	0.186136	0.046753	11
0.383133	0.195216	0.060237	12
0.400953	0.204296	0.075346	13
0.418773	0.213375	0.092091	14
0.436593	0.222455	0.110476	15
0.454413	0.231535	0.130493	16
0.472234	0.240615	0.152122	17
0.490054	0.249695	0.175332	18
0.507874	0.258774	0.200080	19
0.525694	0.267854	0.226311	20
0.543514	0.276934	0.253961	21
0.561334	0.286014	0.282956	22
0.579154	0.295094	0.313220	23
0.596974	0.304173	0.344672	24
0.614795	0.313253	0.377235	25
0.632615	0.322333	0.410836	26
0.650435	0.331413	0.445408	27
0.668255	0.340493	0.480898	28
0.686075	0.349572	0.517263	29
0.703895	0.358652	0.554475	30
0.721715	0.367732	0.592519	31
0.739536	0.376812	0.631396	32
0.757356	0.385892	0.671119	33
0.775176	0.394971	0.711712	34
0.792996	0.404051	0.753212	35
0.810816	0.413131	0.795662	36
0.828636	0.422211	0.839113	37
0.846456	0.431291	0.883617	38
0.864277	0.440370	0.929229	39
0.882097	0.449450	0.976005	40
0.899917	0.458530	1.023995	41
5
0.162002	0.099275	0.002263	0
0.179054	0.109725	-0.002263	1
0.196107	0.120175	-0.004757	2
0.213160	0.130625	-0.005505	3
0.230213	0.141075	-0.004668	4
0.247266	0.151524	-0.002325	5
0.264319	0.161974	0.001492	6
0.281371	0.172424	0.006786	7
0.298424	0.182874	0.013578	8
0.315477	0.193324	0.021902	9
0.332530	0.203774	0.031800	10
0.349583	0.214224	0.043317	11
0.366635	0.224674	0.056495	12
0.383688	0.235124	0.071370	13
0.400741	0.245574	0.087973	14
0.417794	0.256024	0.106322	15
0.434847	0.266474	0.126420	16
0.451899	0.276924	0.148257	17
0.468952	0.287374	0.171805	18
0.486005	0.297824	0.197018	19
0.503058	0.308274	0.223831	20
0.520111	0.318724	0.252166	21
0.537163	0.329174	0.281929	22
0.554216	0.339624	0.313016	23
0.571269	0.350074	0.345318	24
0.588322	0.360524	0.378725	25
0.605375	0.370974	0.413131	26
0.622427	0.381424	0.448439	27
0.639480	0.391874	0.484568	28
0.656533	0.402324	0.521451	29
0.673586	0.412774	0.559041	30
0.690639	0.423224	0.597312	31
0.707692	0.433673	0.636257	32
0.724744	0.444123	0.675888	33
0.741797	0.454573	0.716234	34
0.758850	0.465023	0.757340	35
0.775903	0.475473	0.799261	36
0.792956	0.485923	0.842064	37
0.810008	0.496373	0.885817	38
0.827061	0.506823	0.930597	39
0.844114	0.517273	0.976476	40
0.861167	0.527723	1.023524	41
6
0.153713	0.111679	0.002332	0
0.169894	0.123435	-0.002332	1
0.186074	0.135191	-0.004978	2
0.202254	0.146946	-0.005938	3
0.218435	0.158702	-0.005386	4
0.234615	0.170458	-0.003404	5
0.250795	0.182213	-0.000014	6
0.266976	0.193969	0.004796	7
0.283156	0.205725	0.011066	8
0.299336	0.217480	0.018849	9
0.315517	0.229236	0.028208	10
0.331697	0.240992	0.039212	11
0.347877	0.252747	0.051927	12
0.364058	0.264503	0.066418	13
0.380238	0.276259	0.082739	14
0.396418	0.288015	0.100932	15
0.412599	0.299770	0.121022	16
0.428779	0.311526	0.143017	17
0.444960	0.323282	0.166897	18
0.461140	0.335037	0.192621	19
0.477320	0.346793	0.220118	20
0.493501	0.358549	0.249295	21
0.509681	0.370304	0.280033	22
0.525861	0.382060	0.312196	23
0.542042	0.393816	0.345632	24
0.558222	0.405572	0.380188	25
0.574402	0.417327	0.415710	26
0.590583	0.429083	0.452056	27
0.606763	0.440839	0.489101	28
0.622943	0.452594	0.526744	29
0.639124	0.464350	0.564910	30
0.655304	0.476106	0.603551	31
0.671484	0.487861	0.642650	32
0.687665	0.499617	0.682215	33
0.703845	0.511373	0.722278	34
0.720025	0.523128	0.762894	35
0.736206	0.534884	0.804134	36
0.752386	0.546640	0.846082	37
0.768566	0.558396	0.888831	38
0.784747	0.570151	0.932480	39
0.800927	0.581907	0.977128	40
0.817107	0.593663	1.022872	41
7
0.144477	0.123395	0.002354	0
0.159685	0.136384	-0.002354	1
0.174893	0.149373	-0.005093	2
0.190102	0.162362	-0.006238	3
0.205310	0.175351	-0.005976	4
0.220518	0.188340	-0.004388	5
0.235726	0.201329	-0.001489	6
0.250934	0.214318	0.002747	7
0.266142	0.227307	0.008375	8
0.281350	0.240296	0.015469	9
0.296558	0.253285	0.024118	10
0.311767	0.266274	0.034418	11
0.326975	0.279262	0.046467	12
0.342183	0.292251	0.060362	13
0.357391	0.305240	0.076195	14
0.372599	0.318229	0.094043	15
0.387807	0.331218	0.113967	16
0.403015	0.344207	0.136002	17
0.418223	0.357196	0.160155	18
0.433432	0.370185	0.186398	19
0.448640	0.383174	0.214664	20
0.463848	0.396163	0.244848	21
0.479056	0.409152	0.276804	22
0.494264	0.422141	0.310355	23
0.509472	0.435130	0.345297	24
0.524680	0.448119	0.381409	25
0.539889	0.461108	0.418473	26
0.555097	0.474097	0.456275	27
0.570305	0.487086	0.494630	28
0.585513	0.500075	0.533380	29
0.600721	0.513064	0.572407	30
0.615929	0.526053	0.611633	31
0.631137	0.539042	0.651021	32
0.646345	0.552030	0.690573	33
0.661554	0.565019	0.730323	34
0.676762	0.578008	0.770336	35
0.691970	0.590997	0.810703	36
0.707178	0.603986	0.851532	37
0.722386	0.616975	0.892942	38
0.737594	0.629964	0.935065	39
0.752802	0.642953	0.978031	40
0.768010	0.655942	1.021969	41
8
0.134350	0.134350	0.002308	0
0.148493	0.148492	-0.002308	1
0.162635	0.162634	-0.005056	2
0.176777	0.176777	-0.006342	3
0.190919	0.190919	-0.006358	4
0.205061	0.205061	-0.005183	5
0.219203	0.219203	-0.002826	6
0.233345	0.233345	0.000750	7
0.247488	0.247487	0.005616	8
0.261630	0.261629	0.011865	9
0.275772	0.275771	0.019610	10
0.289914	0.289914	0.028979	11
0.304056	0.304056	0.040105	12
0.318198	0.318198	0.053128	13
0.332340	0.332340	0.068185	14
0.346483	0.346482	0.085406	15
0.360625	0.360624	0.104901	16
0.374767	0.374766	0.126758	17
0.388909	0.388908	0.151029	18
0.403051	0.403051	0.177722	19
0.417193	0.417193	0.206791	20
0.431335	0.431335	0.238131	21
0.445478	0.445477	0.271574	22
0.459620	0.459619	0.306896	23
0.473762	0.473761	0.343819	24
0.487904	0.487903	0.382035	25
0.502046	0.502045	0.421220	26
0.516188	0.516188	0.461062	27
0.530330	0.530330	0.501276	28
0.544473	0.544472	0.541624	29
0.558615	0.558614	0.581921	30
0.572757	0.572756	0.622043	31
0.586899	0.586898	0.661925	32
0.601041	0.601040	0.701556	33
0.615183	0.615182	0.740973	34
0.629325	0.629325	0.780256	35
0.643468	0.643467	0.819515	36
0.657610	0.657609	0.858886	37
0.671752	0.671751	0.898525	38
0.685894	0.685893	0.938597	39
0.700036	0.700035	0.979274	40
0.714178	0.714177	1.020726	41
9
0.123395	0.144477	0.002176	0
0.136384	0.159685	-0.002176	1
0.149373	0.174893	-0.004828	2
0.162362	0.190101	-0.006188	3
0.175351	0.205309	-0.006449	4
0.188340	0.220518	-0.005685	5
0.201329	0.235726	-0.003899	6
0.214318	0.250934	-0.001047	7
0.227307	0.266142	0.002951	8
0.240296	0.281350	0.008205	9
0.253285	0.296558	0.014847	10
0.266274	0.311766	0.023034	11
0.279263	0.326974	0.032936	12
0.292252	0.342182	0.044741	13
0.305241	0.357391	0.058642	14
0.318230	0.372599	0.074832	15
0.331219	0.387807	0.093499	16
0.344208	0.403015	0.114808	17
0.357197	0.418223	0.138890	18
0.370186	0.433431	0.165824	19
0.383175	0.448639	0.195621	20
0.396164	0.463847	0.228205	21
0.409153	0.479055	0.263404	22
0.422142	0.494264	0.300943	23
0.435131	0.509472	0.340456	24
0.448120	0.524680	0.381504	25
0.461109	0.539888	0.423610	26
0.474097	0.555096	0.466302	27
0.487086	0.570304	0.509145	28
0.500075	0.585512	0.551776	29
0.513064	0.600720	0.593914	30
0.526053	0.615928	0.635369	31
0.539042	0.631137	0.676038	32
0.552031	0.646345	0.715893	33
0.565020	0.661553	0.754976	34
0.578009	0.676761	0.793381	35
0.590998	0.691969	0.831245	36
0.603987	0.707177	0.868737	37
0.616976	0.722385	0.906050	38
0.629965	0.737593	0.943391	39
0.642954	0.752801	0.980976	40
0.655943	0.768010	1.019024	41
10
0.111679	0.153713	0.001946	0
0.123435	0.169893	-0.001946	1
0.135191	0.186074	-0.004380	2
0.146946	0.202254	-0.005734	3
0.158702	0.218434	-0.006182	4
0.170458	0.234615	-0.005794	5
0.182214	0.250795	-0.004572	6
0.193969	0.266975	-0.002471	7
0.205725	0.283156	0.000592	8
0.217481	0.299336	0.004731	9
0.229236	0.315516	0.010093	10
0.240992	0.331697	0.016852	11
0.252748	0.347877	0.025211	12
0.264504	0.364057	0.035400	13
0.276259	0.380238	0.047673	14
0.288015	0.396418	0.062301	15
0.299771	0.412598	0.079566	16
0.311527	0.428779	0.099746	17
0.323282	0.444959	0.123096	18
0.335038	0.461139	0.149825	19
0.346794	0.477320	0.180062	20
0.358549	0.493500	0.213824	21
0.370305	0.509680	0.250982	22
0.382061	0.525861	0.291235	23
0.393817	0.542041	0.334106	24
0.405572	0.558221	0.378969	25
0.417328	0.574402	0.425103	26
0.429084	0.590582	0.471778	27
0.440839	0.606762	0.518324	28
0.452595	0.622943	0.564185	29
0.464351	0.639123	0.608942	30
0.476107	0.655303	0.652319	31
0.487862	0.671484	0.694166	32
0.499618	0.687664	0.734445	33
0.511374	0.703844	0.773204	34
0.523129	0.720025	0.810562	35
0.534885	0.736205	0.846686	36
0.546641	0.752385	0.881783	37
0.558397	0.768566	0.916082	38
0.570152	0.784746	0.949830	39
0.581908	0.800926	0.983286	40
0.593664	0.817107	1.016714	41
11
0.099275	0.162002	0.001618	0
0.109725	0.179054	-0.001618	1
0.120175	0.196107	-0.003712	2
0.130625	0.213160	-0.004964	3
0.141075	0.230213	-0.005520	4
0.151525	0.247266	-0.005440	5
0.161975	0.264318	-0.004728	6
0.172425	0.281371	-0.003348	7
0.182875	0.298424	-0.001225	8
0.193325	0.315477	0.001749	9
0.203775	0.332529	0.005718	10
0.214225	0.349582	0.010857	11
0.224675	0.366635	0.017385	12
0.235125	0.383688	0.025559	13
0.245575	0.400741	0.035682	14
0.256025	0.417793	0.048101	15
0.266475	0.434846	0.063204	16
0.276925	0.451899	0.081411	17
0.287375	0.468952	0.103154	18
0.297825	0.486005	0.128851	19
0.308275	0.503057	0.158857	20
0.318725	0.520110	0.193403	21
0.329175	0.537163	0.232518	22
0.339625	0.554216	0.275958	23
0.350075	0.571269	0.323146	24
0.360525	0.588321	0.373176	25
0.370975	0.605374	0.424914	26
0.381424	0.622427	0.477184	27
0.391874	0.639480	0.528924	28
0.402324	0.656533	0.579291	29
0.412774	0.673585	0.627679	30
0.423224	0.690638	0.673715	31
0.433674	0.707691	0.717215	32
0.444124	0.724744	0.758145	33
0.454574	0.741797	0.796585	34
0.465024	0.758849	0.832690	35
0.475474	0.775902	0.866668	36
0.485924	0.792955	0.898760	37
0.496374	0.810008	0.929224	38
0.506824	0.827061	0.958335	39
0.517274	0.844113	0.986373	40
0.527724	0.861166	1.013627	41
12
0.086258	0.169291	0.001209	0
0.095338	0.187111	-0.001209	1
0.104418	0.204931	-0.002859	2
0.113498	0.222752	-0.003915	3
0.122578	0.240572	-0.004480	4
0.131657	0.258392	-0.004606	5
0.140737	0.276212	-0.004302	6
0.149817	0.294032	-0.003544	7
0.158897	0.311852	-0.002278	8
0.167977	0.329672	-0.000415	9
0.177057	0.347492	0.002164	10
0.186136	0.365313	0.005616	11
0.195216	0.383133	0.010142	12
0.204296	0.400953	0.015998	13
0.213376	0.418773	0.023500	14
0.222456	0.436593	0.033040	15
0.231536	0.454413	0.045093	16
0.240615	0.472233	0.060221	17
0.249695	0.490053	0.079071	18
0.258775	0.507873	0.102355	19
0.267855	0.525694	0.130802	20
0.276935	0.543514	0.165072	21
0.286015	0.561334	0.205621	22
0.295094	0.579154	0.252506	23
0.304174	0.596974	0.305177	24
0.313254	0.614794	0.362331	25
0.322334	0.632614	0.422025	26
0.331414	0.650434	0.482230	27
0.340493	0.668255	0.541220	28
0.349573	0.686075	0.597734	29
0.358653	0.703895	0.650962	30
0.367733	0.721715	0.700465	31
0.376813	0.739535	0.746085	32
0.385893	0.757355	0.787852	33
0.394972	0.775175	0.825918	34
0.404052	0.792995	0.860503	35
0.413132	0.810816	0.891863	36
0.422212	0.828636	0.920268	37
0.431292	0.846456	0.945984	38
0.440372	0.864276	0.969274	39
0.449451	0.882096	0.990395	40
0.458531	0.899916	1.009605	41
13
0.072710	0.175537	0.000763	0
0.080364	0.194015	-0.000763	1
0.088017	0.212492	-0.001907	2
0.095671	0.230970	-0.002687	3
0.103325	0.249447	-0.003161	4
0.110978	0.267925	-0.003369	5
0.118632	0.286403	-0.003328	6
0.126286	0.304880	-0.003030	7
0.133940	0.323358	-0.002441	8
0.141593	0.341835	-0.001508	9
0.149247	0.360313	-0.000150	10
0.156901	0.378790	0.001746	11
0.164554	0.397268	0.004331	12
0.172208	0.415746	0.007810	13
0.179862	0.434223	0.012456	14
0.187515	0.452701	0.018636	15
0.195169	0.471178	0.026835	16
0.202823	0.489656	0.037688	17
0.210476	0.508134	0.052014	18
0.218130	0.526611	0.070841	19
0.225784	0.545089	0.095404	20
0.233437	0.563566	0.127096	21
0.241091	0.582044	0.167307	22
0.248745	0.600521	0.217080	23
0.256399	0.618999	0.276515	24
0.264052	0.637477	0.343933	25
0.271706	0.655954	0.415389	26
0.279360	0.674432	0.487015	27
0.287013	0.692909	0.555975	28
0.294667	0.711387	0.620526	29
0.302321	0.729865	0.679772	30
0.309974	0.748342	0.733384	31
0.317628	0.766820	0.781380	32
0.325282	0.785297	0.823971	33
0.332935	0.803775	0.861455	34
0.340589	0.822252	0.894157	35
0.348243	0.840730	0.922387	36
0.355896	0.859208	0.946420	37
0.363550	0.877685	0.966489	38
0.371204	0.896163	0.982778	39
0.378858	0.914640	0.995432	40
0.386511	0.933118	1.004568	41
14
0.058713	0.180701	0.000352	0
0.064894	0.199722	-0.000352	1
0.071074	0.218743	-0.000993	2
0.077255	0.237764	-0.001453	3
0.083435	0.256785	-0.001755	4
0.089615	0.275806	-0.001931	5
0.095796	0.294827	-0.001996	6
0.101976	0.313849	-0.001953	7
0.108156	0.332870	-0.001792	8
0.114337	0.351891	-0.001490	9
0.120517	0.370912	-0.001009	10
0.126697	0.389933	-0.000294	11
0.132878	0.408954	0.000732	12
0.139058	0.427975	0.002185	13
0.145238	0.446996	0.004232	14
0.151419	0.466018	0.007118	15
0.157599	0.485039	0.011203	16
0.163780	0.504060	0.017022	17
0.169960	0.523081	0.025357	18
0.176140	0.542102	0.037348	19
0.182321	0.561123	0.054621	20
0.188501	0.580144	0.079435	21
0.194681	0.599165	0.114759	22
0.200862	0.618187	0.164130	23
0.207042	0.637208	0.230776	24
0.213222	0.656229	0.314748	25
0.219403	0.675250	0.404815	26
0.225583	0.694271	0.492942	27
0.231764	0.713292	0.574930	28
0.237944	0.732313	0.649035	29
0.244124	0.751334	0.714833	30
0.250305	0.770356	0.772536	31
0.256485	0.789377	0.822623	32
0.262665	0.808398	0.865645	33
0.268846	0.827419	0.902125	34
0.275026	0.846440	0.932510	35
0.281206	0.865461	0.957149	36
0.287387	0.884482	0.976281	37
0.293567	0.903503	0.990032	38
0.299747	0.922525	0.998419	39
0.305928	0.941546	1.001353	40
0.312108	0.960567	0.998647	41
15
0.044355	0.184750	0.000070	0
0.049024	0.204198	-0.000070	1
0.053693	0.223645	-0.000294	2
0.058362	0.243092	-0.000457	3
0.063031	0.262540	-0.000566	4
0.067699	0.281987	-0.000640	5
0.072368	0.301435	-0.000689	6
0.077037	0.320882	-0.000716	7
0.081706	0.340329	-0.000722	8
0.086375	0.359777	-0.000703	9
0.091044	0.379224	-0.000653	10
0.095713	0.398672	-0.000561	11
0.100382	0.418119	-0.000411	12
0.105051	0.437566	-0.000175	13
0.109720	0.457014	0.000191	14
0.114389	0.476461	0.000760	15
0.119058	0.495909	0.001664	16
0.123727	0.515356	0.003129	17
0.128396	0.534803	0.005553	18
0.133064	0.554251	0.009644	19
0.137733	0.573698	0.016650	20
0.142402	0.593145	0.028781	21
0.147071	0.612593	0.049964	22
0.151740	0.632040	0.087235	23
