Re = 1
0.199901	0.006282	0.000000
0.215893	0.006785	0.000299
0.231886	0.007287	0.001052
0.247878	0.007790	0.002104
0.263870	0.008292	0.003339
0.279862	0.008795	0.004669
0.295854	0.009298	0.006027
0.311846	0.009800	0.007362
0.327838	0.010303	0.008636
0.343830	0.010805	0.009821
0.359822	0.011308	0.010896
0.375814	0.011810	0.011848
0.391807	0.012313	0.012667
0.407799	0.012816	0.013349
0.423791	0.013318	0.013892
0.439783	0.013821	0.014297
0.455775	0.014323	0.014569
0.471767	0.014826	0.014712
0.487759	0.015328	0.014733
0.503751	0.015831	0.014641
0.519743	0.016334	0.014445
0.535736	0.016836	0.014153
0.551728	0.017339	0.013777
0.567720	0.017841	0.013325
0.583712	0.018344	0.012808
0.599704	0.018846	0.012235
0.615696	0.019349	0.011617
0.631688	0.019852	0.010962
0.647680	0.020354	0.010279
0.663672	0.020857	0.009576
0.679664	0.021359	0.008862
0.695657	0.021862	0.008144
0.711649	0.022364	0.007429
0.727641	0.022867	0.006723
0.743633	0.023370	0.006031
0.759625	0.023872	0.005361
0.775617	0.024375	0.004716
0.791609	0.024877	0.004100
0.807601	0.025380	0.003518
0.823593	0.025882	0.002973
0.839586	0.026385	0.002468
0.855578	0.026888	0.002005
0.871570	0.027390	0.001588
0.887562	0.027893	0.001217
0.903554	0.028395	0.000894
0.919546	0.028898	0.000620
0.935538	0.029400	0.000396
0.951530	0.029903	0.000222
0.967522	0.030406	0.000098
0.983514	0.030908	0.000025
0.999507	0.031411	0.000000
1.015499	0.031913	0.000000
0.199112	0.018822	0.000000
0.215041	0.020327	0.000356
0.230970	0.021833	0.001241
0.246899	0.023339	0.002473
0.262828	0.024845	0.003916
0.278757	0.026350	0.005468
0.294686	0.027856	0.007051
0.310615	0.029362	0.008609
0.326544	0.030868	0.010096
0.342473	0.032373	0.011482
0.358402	0.033879	0.012742
0.374331	0.035385	0.013858
0.390260	0.036890	0.014821
0.406189	0.038396	0.015624
0.422118	0.039902	0.016265
0.438047	0.041408	0.016745
0.453976	0.042913	0.017068
0.469905	0.044419	0.017241
0.485834	0.045925	0.017270
0.501763	0.047431	0.017167
0.517692	0.048936	0.016941
0.533621	0.050442	0.016602
0.549550	0.051948	0.016164
0.565479	0.053453	0.015637
0.581408	0.054959	0.015033
0.597337	0.056465	0.014364
0.613266	0.057971	0.013641
0.629195	0.059476	0.012875
0.645124	0.060982	0.012076
0.661053	0.062488	0.011255
0.676982	0.063994	0.010419
0.692911	0.065499	0.009579
0.708840	0.067005	0.008741
0.724769	0.068511	0.007915
0.740698	0.070017	0.007105
0.756627	0.071522	0.006319
0.772556	0.073028	0.005562
0.788485	0.074534	0.004840
0.804414	0.076039	0.004156
0.820343	0.077545	0.003515
0.836272	0.079051	0.002921
0.852201	0.080557	0.002376
0.868130	0.082062	0.001883
0.884059	0.083568	0.001445
0.899988	0.085074	0.001063
0.915917	0.086580	0.000738
0.931846	0.088085	0.000472
0.947775	0.089591	0.000265
0.963704	0.091097	0.000118
0.979633	0.092603	0.000029
0.995562	0.094108	0.000000
1.011491	0.095614	0.000000
0.197538	0.031287	0.000000
0.213341	0.033790	0.000417
0.229144	0.036293	0.001447
0.244947	0.038796	0.002874
0.260750	0.041299	0.004543
0.276553	0.043801	0.006336
0.292356	0.046304	0.008168
0.308159	0.048807	0.009971
0.323962	0.051310	0.011698
0.339765	0.053813	0.013308
0.355568	0.056316	0.014776
0.371371	0.058819	0.016080
0.387174	0.061322	0.017208
0.402977	0.063825	0.018151
0.418780	0.066328	0.018907
0.434583	0.068831	0.019475
0.450386	0.071334	0.019860
0.466189	0.073837	0.020069
0.481992	0.076340	0.020111
0.497795	0.078843	0.019997
0.513598	0.081346	0.019738
0.529401	0.083849	0.019349
0.545204	0.086351	0.018842
0.561007	0.088854	0.018231
0.576810	0.091357	0.017531
0.592613	0.093860	0.016754
0.608416	0.096363	0.015914
0.624219	0.098866	0.015023
0.640022	0.101369	0.014094
0.655825	0.103872	0.013139
0.671628	0.106375	0.012167
0.687431	0.108878	0.011190
0.703234	0.111381	0.010215
0.719037	0.113884	0.009253
0.734840	0.116387	0.008311
0.750643	0.118890	0.007396
0.766446	0.121393	0.006514
0.782249	0.123896	0.005672
0.798052	0.126399	0.004874
0.813855	0.128901	0.004126
0.829658	0.131404	0.003431
0.845461	0.133907	0.002794
0.861264	0.136410	0.002217
0.877067	0.138913	0.001703
0.892870	0.141416	0.001254
0.908673	0.143919	0.000872
0.924476	0.146422	0.000559
0.940279	0.148925	0.000314
0.956082	0.151428	0.000140
0.971885	0.153931	0.000035
0.987688	0.156434	0.000000
1.003491	0.158937	0.000000
0.195183	0.043629	0.000000
0.210798	0.047119	0.000483
0.226413	0.050609	0.001666
0.242027	0.054099	0.003301
0.257642	0.057590	0.005210
0.273257	0.061080	0.007263
0.288871	0.064570	0.009363
0.304486	0.068061	0.011436
0.320101	0.071551	0.013425
0.335715	0.075041	0.015287
0.351330	0.078531	0.016989
0.366945	0.082022	0.018508
0.382559	0.085512	0.019824
0.398174	0.089002	0.020930
0.413789	0.092493	0.021819
0.429403	0.095983	0.022491
0.445018	0.099473	0.022951
0.460633	0.102963	0.023205
0.476247	0.106454	0.023265
0.491862	0.109944	0.023142
0.507477	0.113434	0.022850
0.523091	0.116925	0.022405
0.538706	0.120415	0.021823
0.554321	0.123905	0.021119
0.569935	0.127395	0.020311
0.585550	0.130886	0.019414
0.601165	0.134376	0.018443
0.616779	0.137866	0.017413
0.632394	0.141357	0.016340
0.648009	0.144847	0.015235
0.663623	0.148337	0.014112
0.679238	0.151827	0.012981
