time = 20.3999	Re = 1	40	80
0.148666	0.135960	0.201461	0.740785
0.160967	0.123635	0.202968	0.654969
0.173881	0.108065	0.204725	0.556072
0.185515	0.090816	0.206551	0.455238
0.195020	0.073828	0.208526	0.361893
0.202878	0.056214	0.210522	0.270301
0.208808	0.039932	0.212592	0.188956
0.213418	0.023123	0.214667	0.107923
0.216686	0.006360	0.216780	0.029342
0.218635	-0.010755	0.218899	-0.049150
0.219258	-0.027696	0.221000	-0.125650
0.218579	-0.044795	0.223122	-0.202137
0.215184	-0.073141	0.227275	-0.327649
0.208765	-0.100327	0.231621	-0.447987
0.202421	-0.121692	0.236185	-0.541289
0.194035	-0.142765	0.240897	-0.634331
0.186614	-0.159777	0.245669	-0.708076
0.177832	-0.176450	0.250517	-0.781498
0.171021	-0.189933	0.255583	-0.837743
0.163256	-0.203198	0.260656	-0.893966
0.156154	-0.220901	0.270520	-0.955458
0.150244	-0.236853	0.280486	-1.005512
0.163782	-0.248599	0.297701	-0.988245
0.179600	-0.246181	0.304731	-0.940516
0.195499	-0.242770	0.311700	-0.892842
0.215335	-0.233141	0.317371	-0.825082
0.235928	-0.220327	0.322810	-0.751219
0.258114	-0.200921	0.327097	-0.661444
0.278004	-0.180057	0.331220	-0.574740
0.287722	-0.167457	0.332906	-0.527086
0.296894	-0.154283	0.334588	-0.479251
0.305670	-0.139534	0.336012	-0.428233
0.313690	-0.124332	0.337431	-0.377357
0.320796	-0.108283	0.338578	-0.325535
0.327058	-0.091885	0.339720	-0.273883
0.331963	-0.075972	0.340546	-0.224983
0.336085	-0.059830	0.341369	-0.176174
0.339073	-0.043119	0.341804	-0.126488
0.341127	-0.026404	0.342148	-0.077248
0.341860	-0.010757	0.342029	-0.031457
0.341763	0.004791	0.341796	0.014017
0.340466	0.020123	0.341061	0.059035
0.338203	0.034984	0.340007	0.103075
0.335043	0.048817	0.338581	0.144685
0.331059	0.062235	0.336858	0.185818
0.325887	0.076331	0.334707	0.230079
0.319732	0.089454	0.332010	0.272805
0.312867	0.102647	0.329275	0.317021
0.304891	0.115323	0.325973	0.361611
0.294882	0.130725	0.322559	0.417280
0.283670	0.145698	0.318900	0.474483
0.270023	0.162980	0.315396	0.543047
0.254685	0.180878	0.312380	0.617542
0.235500	0.202388	0.310517	0.709925
0.225073	0.213711	0.310372	0.759510
0.214014	0.224571	0.310217	0.809464
0.201938	0.238785	0.312725	0.868811
0.188851	0.252808	0.315558	0.929211
0.176534	0.267180	0.320234	0.986915
0.163630	0.281722	0.325794	1.044598
0.149430	0.304551	0.339235	1.114653
0.138267	0.328673	0.356572	1.172589
0.132555	0.343029	0.367750	1.202047
0.126625	0.358163	0.379888	1.230972
0.122191	0.374419	0.393853	1.255345
0.117414	0.390649	0.407912	1.278825
0.114672	0.417948	0.433394	1.303018
0.113393	0.445758	0.459954	1.321698
0.111803	0.461408	0.474760	1.333070
0.109815	0.477132	0.489607	1.344579
0.102852	0.504370	0.514750	1.369633
0.099900	0.524715	0.534140	1.382658
0.097166	0.547341	0.555898	1.395104
0.095829	0.572278	0.580246	1.404884
0.095523	0.592516	0.600166	1.410956
0.097617	0.615589	0.623280	1.413530
0.099467	0.627979	0.635808	1.413709
0.101309	0.639655	0.647628	1.413720
0.102448	0.646847	0.654910	1.413720
0.097335	0.660241	0.667377	1.424427
0.082731	0.675306	0.680355	1.448895
0.086316	0.667813	0.673368	1.442258
0.071515	0.672975	0.676764	1.464927
0.055745	0.678844	0.681129	1.488862
0.076201	0.670247	0.674565	1.457591
0.088604	0.668596	0.674442	1.439041
0.092629	0.660334	0.666799	1.431430
0.073727	0.669019	0.673069	1.461037
0.058372	0.675204	0.677722	1.484560
0.041075	0.680593	0.681831	1.510517
0.066850	0.672144	0.675460	1.471664
0.087002	0.661858	0.667552	1.440095
0.098185	0.661995	0.669237	1.423552
0.085700	0.667829	0.673305	1.443168
0.101167	0.665369	0.673016	1.419905
0.095638	0.653915	0.660871	1.425571
0.081709	0.664302	0.669309	1.448412
0.055592	0.676227	0.678508	1.488772
0.038771	0.679301	0.680406	1.513783
0.021661	0.681699	0.682043	1.539032
0.047636	0.677849	0.679521	1.500637
0.068954	0.671105	0.674639	1.468408
0.093025	0.656323	0.662882	1.429997
0.098144	0.652047	0.659392	1.421400
0.090536	0.663508	0.669656	1.435183
0.075212	0.675760	0.679933	1.459953
0.089349	0.668541	0.674485	1.437936
0.063484	0.678376	0.681340	1.477486
0.084285	0.668218	0.673513	1.445324
0.098988	0.662398	0.669753	1.422455
0.098005	0.645706	0.653101	1.420167
0.096007	0.650023	0.657075	1.424158
0.093130	0.651943	0.658562	1.428907
0.088386	0.657515	0.663429	1.437173
0.070046	0.670698	0.674346	1.466736
0.054744	0.675657	0.677871	1.489950
0.034296	0.679644	0.680509	1.520377
0.019164	0.680746	0.681016	1.542652
0.004003	0.681500	0.681512	1.564923
0.027272	0.680239	0.680786	1.530726
0.054764	0.676600	0.678812	1.490032
0.075009	0.667187	0.671391	1.458840
0.087444	0.659653	0.665424	1.439004
0.093975	0.654857	0.661565	1.428265
0.097010	0.645981	0.653225	1.421736
0.099645	0.646592	0.654225	1.417891
0.085568	0.673051	0.678468	1.444340
0.091144	0.665342	0.671555	1.434655
0.076555	0.669529	0.673891	1.456949
0.059089	0.677135	0.679708	1.483754
0.084797	0.667911	0.673272	1.444513
0.077364	0.668078	0.672542	1.455509
0.060979	0.675206	0.677954	1.480729
0.042402	0.681043	0.682361	1.508617
0.066849	0.672742	0.676055	1.471754
0.087425	0.662914	0.668654	1.439673
0.090976	0.668027	0.674193	1.435443
0.073347	0.676011	0.679978	1.462719
0.088673	0.664940	0.670826	1.438223
0.098094	0.654712	0.662019	1.422076
0.097677	0.641105	0.648503	1.419602
0.096702	0.642696	0.649930	1.421453
0.094143	0.641479	0.648351	1.425078
0.092703	0.642683	0.649334	1.427540
0.094294	0.654862	0.661616	1.427789
0.076683	0.666984	0.671377	1.456330
0.056751	0.675177	0.677558	1.486940
0.028703	0.679974	0.680579	1.528610
0.010166	0.680712	0.680788	1.555863
-0.013147	0.680669	0.680796	1.590108
0.004553	0.680757	0.680772	1.564109
0.019631	0.680457	0.680740	1.541954
0.043991	0.678111	0.679536	1.506015
0.065805	0.672740	0.675951	1.473290
0.086053	0.659665	0.665254	1.441080
0.091640	0.653387	0.659782	1.431452
0.093430	0.648439	0.655135	1.427697
0.094420	0.645210	0.652082	1.425487
0.096857	0.645020	0.652252	1.421748
0.096564	0.640321	0.647561	1.421118
0.099807	0.643597	0.651290	1.416945
0.102308	0.662098	0.669956	1.417487
0.093790	0.665064	0.671645	1.430696
0.074660	0.670290	0.674435	1.459870
0.083153	0.671493	0.676622	1.447591
0.098616	0.661625	0.668934	1.422835
0.091321	0.659636	0.665928	1.433230
0.080358	0.665190	0.670026	1.450574
0.058057	0.676456	0.678943	1.485182
0.079449	0.665926	0.670648	1.452051
0.091856	0.660925	0.667278	1.432699
0.090456	0.668383	0.674476	1.436278
0.098264	0.658904	0.666191	1.422755
0.079371	0.665789	0.670503	1.452143
0.065579	0.671848	0.675041	1.473495
0.051525	0.677600	0.679556	1.494902
0.034466	0.680278	0.681151	1.520176
0.017446	0.682338	0.682561	1.545234
0.041481	0.679248	0.680514	1.509803
0.063090	0.673918	0.676865	1.477451
0.084253	0.662522	0.667857	1.444305
0.092344	0.657993	0.664442	1.431365
0.101390	0.663195	0.670901	1.419090
0.082821	0.668569	0.673680	1.447546
0.058093	0.677426	0.679912	1.485251
0.076287	0.669205	0.673539	1.457290
0.091497	0.664287	0.670558	1.433921
0.086572	0.671726	0.677282	1.442624
0.100642	0.649755	0.657503	1.417125
0.097096	0.637333	0.644686	1.419611
0.095963	0.637682	0.644862	1.421429
0.093159	0.634829	0.641628	1.425090
0.091882	0.634899	0.641513	1.427076
0.097194	0.645797	0.653071	1.421415
0.094788	0.652215	0.659067	1.426474
0.090407	0.655689	0.661892	1.433780
0.074925	0.667957	0.672146	1.459092
0.050722	0.676568	0.678467	1.495967
0.021534	0.680247	0.680588	1.539151
0.003284	0.680501	0.680509	1.565971
-0.012670	0.680303	0.680421	1.589418
-0.028900	0.679645	0.680259	1.613293
-0.048915	0.669851	0.671635	1.643691
-0.036270	0.678018	0.678988	1.624239
-0.019608	0.679905	0.680188	1.599628
-0.002523	0.680440	0.680445	1.574505
0.012456	0.680480	0.680594	1.552494
0.029702	0.679436	0.680085	1.527108
0.047416	0.677654	0.679311	1.500939
0.062465	0.672296	0.675192	1.478149
0.076844	0.666482	0.670898	1.456005
0.090989	0.658463	0.664720	1.433482
0.092930	0.643949	0.650620	1.427472
0.093222	0.641468	0.648207	1.426481
0.093058	0.639009	0.645750	1.426184
0.093491	0.637451	0.644271	1.425171
0.096236	0.639448	0.646649	1.421419
0.095908	0.635860	0.643052	1.421093
0.099600	0.641424	0.649111	1.416747
0.100617	0.657058	0.664717	1.418845
0.090009	0.666759	0.672807	1.436612
0.066885	0.678215	0.681505	1.472496
0.080021	0.671902	0.676651	1.452259
0.097710	0.660024	0.667217	1.423824
0.092030	0.664342	0.670686	1.433144
0.074539	0.676075	0.680171	1.460987
0.090834	0.664943	0.671119	1.435032
0.100027	0.654517	0.662116	1.419144
0.096596	0.651472	0.658594	1.423595
0.093832	0.654578	0.661269	1.428420
0.072619	0.669594	0.673520	1.462765
0.093632	0.655960	0.662609	1.429013
0.097274	0.654113	0.661306	1.423167
0.099320	0.667102	0.674455	1.423000
0.083294	0.668173	0.673345	1.446777
0.092276	0.672407	0.678709	1.434416
0.096014	0.652880	0.659902	1.424781
0.091257	0.656497	0.662809	1.432675
0.082017	0.663496	0.668546	1.447807
0.067679	0.670735	0.674141	1.470234
0.052051	0.677583	0.679579	1.494128
0.036436	0.679482	0.680458	1.517225
0.020789	0.680956	0.681273	1.540277
-0.004597	0.681651	0.681666	1.577540
0.014471	0.681204	0.681358	1.549556
0.033683	0.679952	0.680786	1.521300
0.049889	0.676525	0.678362	1.497187
0.064789	0.672628	0.675742	1.474770
0.087057	0.661276	0.666982	1.439899
0.095360	0.648339	0.655314	1.424760
