time = 0.5999	Re = 1	40	80
0.144106	0.152492	0.209810	0.813666
0.159817	0.164347	0.229241	0.799371
0.174676	0.176616	0.248405	0.790922
0.188920	0.189370	0.267492	0.786588
0.202686	0.202653	0.286618	0.785317
0.216052	0.216502	0.305862	0.786437
0.229058	0.230952	0.325279	0.789514
0.241719	0.246043	0.344913	0.794262
0.254026	0.261816	0.364797	0.800498
0.265956	0.278320	0.384960	0.808110
0.277465	0.295603	0.405424	0.817039
0.288493	0.313718	0.426201	0.827261
0.298953	0.332707	0.447289	0.838784
0.308756	0.352635	0.468702	0.851645
0.317772	0.373570	0.490442	0.865933
0.325856	0.395574	0.512504	0.881738
0.332894	0.418654	0.534873	0.899018
0.338702	0.442833	0.557512	0.917857
0.343066	0.468114	0.580367	0.938350
0.345794	0.494471	0.603386	0.960527
0.346700	0.521806	0.626484	0.984349
0.345527	0.550009	0.649537	1.009885
0.342061	0.578909	0.672415	1.037117
0.336200	0.608209	0.694945	1.065829
0.332237	0.622883	0.705950	1.080799
0.327891	0.637575	0.716948	1.095791
0.322784	0.652091	0.727607	1.111158
0.317284	0.666597	0.738255	1.126552
0.311172	0.680757	0.748504	1.142056
0.304682	0.694877	0.758739	1.157572
0.297786	0.708512	0.768548	1.172915
0.290541	0.722088	0.778348	1.188255
0.283122	0.735105	0.787742	1.203162
0.275379	0.748059	0.797136	1.218066
0.259738	0.772701	0.815187	1.246520
0.244119	0.796063	0.832652	1.273242
0.228942	0.818304	0.849728	1.297995
0.214510	0.839596	0.866565	1.320656
0.201032	0.860154	0.883333	1.341201
0.188688	0.880203	0.900200	1.359624
0.177596	0.899945	0.917301	1.375959
0.167839	0.919548	0.934740	1.390260
0.159500	0.939181	0.952629	1.402573
0.152666	0.959009	0.971085	1.412930
0.147449	0.979196	0.990235	1.421337
