time = 3.2499	Re = 1	40	80
0.150831	0.144764	0.209061	0.764877
0.176052	0.142716	0.226632	0.681197
0.196765	0.143119	0.243309	0.628855
0.214354	0.146671	0.259731	0.600074
0.229566	0.153578	0.276201	0.589612
0.242787	0.163877	0.292918	0.593738
0.254147	0.177543	0.310019	0.609775
0.263604	0.194584	0.327643	0.635885
0.271061	0.214948	0.345943	0.670450
0.276371	0.238615	0.365128	0.712213
0.279331	0.265596	0.385444	0.760198
0.279816	0.280733	0.396368	0.787034
0.279715	0.296086	0.407318	0.813822
0.278650	0.312921	0.419005	0.843266
0.277096	0.329992	0.430903	0.872309
0.274682	0.348779	0.443956	0.903693
0.271305	0.367997	0.457196	0.935507
0.266972	0.388928	0.471740	0.969236
0.262026	0.410528	0.487023	1.002715
0.255071	0.434208	0.503585	1.039663
0.247332	0.458932	0.521337	1.076493
0.237935	0.486185	0.541285	1.115672
0.232667	0.500768	0.552180	1.135852
0.226832	0.515342	0.563054	1.156156
0.220249	0.531650	0.575466	1.178045
0.212815	0.548064	0.587933	1.200415
0.204575	0.566147	0.601974	1.224050
0.195422	0.584632	0.616428	1.248208
0.183947	0.605574	0.632895	1.275896
0.170764	0.628033	0.650835	1.305311
0.161945	0.640784	0.660931	1.323251
0.152825	0.653633	0.671261	1.341114
0.139930	0.668832	0.683313	1.364556
0.122367	0.683394	0.694263	1.393616
0.096195	0.696208	0.702822	1.433496
0.069847	0.704027	0.707483	1.471910
0.041988	0.708904	0.710146	1.511636
0.015538	0.711419	0.711589	1.548960
-0.012042	0.711055	0.711157	1.587730
-0.038798	0.708704	0.709765	1.625487
-0.063265	0.703019	0.705860	1.660545
-0.085351	0.695108	0.700328	1.692973
-0.104139	0.685889	0.693750	1.721477
-0.121398	0.677189	0.687984	1.748179
-0.135744	0.668859	0.682495	1.771026
-0.150381	0.660974	0.677865	1.794502
-0.163311	0.653328	0.673430	1.815745
-0.177365	0.645887	0.669797	1.838797
-0.188851	0.639043	0.666363	1.858139
-0.202641	0.631980	0.663673	1.881084
-0.213751	0.625364	0.660886	1.900150
-0.227439	0.618290	0.658795	1.923285
-0.237973	0.612079	0.656712	1.941605
-0.251513	0.605202	0.655384	1.964666
-0.261880	0.599094	0.653831	1.982894
-0.274762	0.592348	0.652970	2.005110
-0.285613	0.586191	0.652070	2.024181
-0.298042	0.579568	0.651711	2.045777
-0.308406	0.573445	0.651117	2.064235
-0.320235	0.566846	0.651049	2.085038
-0.342609	0.553955	0.651343	2.124693
-0.363986	0.541029	0.652073	2.163010
-0.385916	0.527594	0.653672	2.202329
-0.406250	0.514342	0.655429	2.239313
-0.427127	0.500464	0.657952	2.277297
-0.446623	0.486748	0.660603	2.313231
-0.466855	0.472194	0.664018	2.350509
-0.484991	0.458187	0.667197	2.384606
-0.504196	0.442987	0.671156	2.420727
-0.521842	0.428070	0.674954	2.454593
-0.540299	0.411962	0.679438	2.490158
-0.556520	0.396738	0.683459	2.522267
-0.573806	0.380016	0.688233	2.556638
-0.589528	0.363789	0.692738	2.588705
-0.605870	0.346212	0.697812	2.622446
-0.620391	0.329553	0.702489	2.653296
-0.635191	0.311727	0.707560	2.685363
-0.649583	0.293459	0.712795	2.717271
-0.663096	0.274974	0.717849	2.748494
-0.675974	0.256624	0.723047	2.778764
-0.688115	0.237979	0.728105	2.808627
-0.700177	0.218560	0.733496	2.839028
-0.711498	0.198871	0.738769	2.869038
-0.722127	0.179404	0.744078	2.898084
-0.732088	0.159612	0.749286	2.926929
-0.741808	0.139096	0.754736	2.956235
-0.750839	0.118341	0.760108	2.985267
-0.759155	0.098046	0.765461	3.013152
-0.766852	0.077402	0.770748	3.040998
-0.774176	0.056090	0.776205	3.069268
-0.780850	0.034571	0.781615	3.097348
-0.786859	0.013556	0.786975	3.124366
-0.792259	-0.007840	0.792298	3.151488
-0.797186	-0.029619	0.797736	3.178731
-0.801487	-0.051549	0.803143	3.205821
-0.805204	-0.073047	0.808511	3.232064
-0.808298	-0.094954	0.813856	3.258531
-0.810844	-0.116971	0.819238	3.284863
-0.812786	-0.139085	0.824601	3.311072
-0.814258	-0.160822	0.829988	3.336590
-0.815076	-0.182983	0.835363	3.362429
-0.815298	-0.204923	0.840657	3.387839
-0.814942	-0.226906	0.845941	3.413147
-0.814187	-0.248675	0.851316	3.438021
-0.812783	-0.270728	0.856685	3.463122
-0.810829	-0.292306	0.861909	3.487593
-0.808326	-0.313875	0.867127	3.511975
-0.805420	-0.335350	0.872446	3.536128
-0.801892	-0.356973	0.877759	3.560418
-0.797861	-0.378169	0.882946	3.584208
-0.793303	-0.399306	0.888130	3.607914
-0.788365	-0.420251	0.893381	3.631343
-0.782847	-0.441227	0.898627	3.654832
-0.776885	-0.461805	0.903777	3.677908
-0.770424	-0.482277	0.908925	3.700903
-0.763625	-0.502459	0.914105	3.723566
-0.756298	-0.522577	0.919279	3.746231
-0.748590	-0.542319	0.924390	3.768543
-0.740416	-0.561915	0.929497	3.790777
-0.731980	-0.581117	0.934607	3.812601
-0.723075	-0.600181	0.939710	3.834384
-0.713854	-0.618888	0.944781	3.855855
-0.704210	-0.637413	0.949846	3.877243
-0.694426	-0.655434	0.954893	3.898113
-0.684238	-0.673266	0.959932	3.918909
-0.673804	-0.690759	0.964966	3.939415
-0.663001	-0.708039	0.969995	3.959829
-0.652243	-0.724703	0.974995	3.979566
-0.641152	-0.741148	0.979988	3.999205
-0.629894	-0.757272	0.985002	4.018560
-0.618333	-0.773169	0.990013	4.037807
