time = 25	Re = 0.5	40	80
0.431568	0.159214	0.011653	13
0.450332	0.166136	0.012670	14
0.469096	0.173058	0.013575	15
0.487860	0.179981	0.014343	16
0.506623	0.186903	0.014952	17
0.525387	0.193825	0.015386	18
0.544151	0.200748	0.015632	19
0.562915	0.207670	0.015681	20
0.581679	0.214592	0.015531	21
0.600443	0.221515	0.015185	22
0.619206	0.228437	0.014652	23
0.637970	0.235359	0.013945	24
0.656734	0.242282	0.013084	25
0.675498	0.249204	0.012090	26
0.694262	0.256126	0.010992	27
0.713025	0.263049	0.009818	28
0.731789	0.269971	0.008598	29
0.750553	0.276893	0.007366	30
0.769317	0.283816	0.006151	31
0.788081	0.290738	0.004985	32
0.806845	0.297660	0.003894	33
0.825608	0.304583	0.002905	34
0.844372	0.311505	0.002038	35
0.863136	0.318427	0.001311	36
0.881900	0.325350	0.000738	37
0.900664	0.332272	0.000326	38
0.919428	0.339194	0.000081	39
0.938191	0.346117	0.000000	40
0.956955	0.353039	0.000000	41
4
0.181629	0.083732	0.000000	0
0.199792	0.092105	0.000165	1
0.217954	0.100478	0.000569	2
0.236117	0.108851	0.001162	3
0.254280	0.117225	0.001927	4
0.272443	0.125598	0.002853	5
0.290606	0.133971	0.003928	6
0.308769	0.142344	0.005138	7
0.326932	0.150717	0.006461	8
0.345094	0.159091	0.007874	9
0.363257	0.167464	0.009347	10
0.381420	0.175837	0.010848	11
0.399583	0.184210	0.012342	12
0.417746	0.192583	0.013792	13
0.435909	0.200957	0.015161	14
0.454072	0.209330	0.016413	15
0.472235	0.217703	0.017512	16
0.490397	0.226076	0.018427	17
0.508560	0.234449	0.019130	18
0.526723	0.242822	0.019599	19
0.544886	0.251196	0.019817	20
0.563049	0.259569	0.019775	21
0.581212	0.267942	0.019472	22
0.599375	0.276315	0.018914	23
0.617537	0.284688	0.018115	24
0.635700	0.293062	0.017097	25
0.653863	0.301435	0.015888	26
0.672026	0.309808	0.014522	27
0.690189	0.318181	0.013037	28
0.708352	0.326554	0.011473	29
0.726515	0.334928	0.009874	30
0.744678	0.343301	0.008283	31
0.762840	0.351674	0.006741	32
0.781003	0.360047	0.005289	33
0.799166	0.368420	0.003961	34
0.817329	0.376793	0.002790	35
0.835492	0.385167	0.001803	36
0.853655	0.393540	0.001019	37
0.871818	0.401913	0.000453	38
0.889980	0.410286	0.000113	39
0.908143	0.418659	0.000000	40
0.926306	0.427033	0.000000	41
5
0.174499	0.097724	0.000000	0
0.191949	0.107497	0.000151	1
0.209399	0.117269	0.000528	2
0.226849	0.127041	0.001104	3
0.244299	0.136814	0.001879	4
0.261749	0.146586	0.002852	5
0.279199	0.156359	0.004022	6
0.296649	0.166131	0.005378	7
0.314099	0.175904	0.006903	8
0.331549	0.185676	0.008571	9
0.348998	0.195448	0.010352	10
0.366448	0.205221	0.012207	11
0.383898	0.214993	0.014096	12
0.401348	0.224766	0.015971	13
0.418798	0.234538	0.017785	14
0.436248	0.244310	0.019489	15
0.453698	0.254083	0.021033	16
0.471148	0.263855	0.022371	17
0.488598	0.273628	0.023462	18
0.506048	0.283400	0.024267	19
0.523498	0.293173	0.024759	20
0.540948	0.302945	0.024916	21
0.558398	0.312717	0.024729	22
0.575848	0.322490	0.024199	23
0.593297	0.332262	0.023338	24
0.610747	0.342035	0.022170	25
0.628197	0.351807	0.020727	26
0.645647	0.361579	0.019053	27
0.663097	0.371352	0.017195	28
0.680547	0.381124	0.015209	29
0.697997	0.390897	0.013153	30
0.715447	0.400669	0.011084	31
0.732897	0.410442	0.009061	32
0.750347	0.420214	0.007139	33
0.767797	0.429986	0.005370	34
0.785247	0.439759	0.003798	35
0.802697	0.449531	0.002464	36
0.820146	0.459304	0.001399	37
0.837596	0.469076	0.000625	38
0.855046	0.478848	0.000157	39
0.872496	0.488621	0.000000	40
0.889946	0.498393	0.000000	41
6
0.166294	0.111114	0.000000	0
0.182923	0.122225	0.000116	1
0.199553	0.133337	0.000426	2
0.216182	0.144448	0.000937	3
0.232812	0.155560	0.001671	4
0.249441	0.166671	0.002645	5
0.266070	0.177782	0.003869	6
0.282700	0.188894	0.005341	7
0.299329	0.200005	0.007050	8
0.315959	0.211117	0.008972	9
0.332588	0.222228	0.011078	10
0.349217	0.233339	0.013325	11
0.365847	0.244451	0.015667	12
0.382476	0.255562	0.018049	13
0.399106	0.266674	0.020410	14
0.415735	0.277785	0.022687	15
0.432364	0.288896	0.024813	16
0.448994	0.300008	0.026724	17
0.465623	0.311119	0.028357	18
0.482253	0.322230	0.029654	19
0.498882	0.333342	0.030567	20
0.515511	0.344453	0.031057	21
0.532141	0.355565	0.031100	22
0.548770	0.366676	0.030686	23
0.565400	0.377787	0.029822	24
0.582029	0.388899	0.028531	25
0.598658	0.400010	0.026849	26
0.615288	0.411122	0.024830	27
0.631917	0.422233	0.022536	28
0.648547	0.433344	0.020038	29
0.665176	0.444456	0.017414	30
0.681805	0.455567	0.014744	31
0.698435	0.466679	0.012107	32
0.715064	0.477790	0.009581	33
0.731694	0.488901	0.007237	34
0.748323	0.500013	0.005141	35
0.764952	0.511124	0.003350	36
0.781582	0.522236	0.001910	37
0.798211	0.533347	0.000857	38
0.814840	0.544458	0.000216	39
0.831470	0.555570	0.000000	40
0.848099	0.566681	0.000000	41
7
0.157063	0.123819	0.000000	0
0.172770	0.136201	0.000059	1
0.188476	0.148582	0.000255	2
0.204182	0.160964	0.000642	3
0.219889	0.173346	0.001272	4
0.235595	0.185728	0.002184	5
0.251302	0.198110	0.003403	6
0.267008	0.210492	0.004939	7
0.282714	0.222874	0.006791	8
0.298421	0.235256	0.008943	9
0.314127	0.247637	0.011366	10
0.329833	0.260019	0.014023	11
0.345540	0.272401	0.016862	12
0.361246	0.284783	0.019822	13
0.376952	0.297165	0.022832	14
0.392659	0.309547	0.025814	15
0.408365	0.321929	0.028682	16
0.424071	0.334310	0.031347	17
0.439778	0.346692	0.033719	18
0.455484	0.359074	0.035713	19
0.471190	0.371456	0.037250	20
0.486897	0.383838	0.038265	21
0.502603	0.396220	0.038709	22
0.518309	0.408602	0.038551	23
0.534016	0.420984	0.037786	24
0.549722	0.433365	0.036431	25
0.565428	0.445747	0.034527	26
0.581135	0.458129	0.032136	27
0.596841	0.470511	0.029339	28
0.612547	0.482893	0.026229	29
0.628254	0.495275	0.022910	30
0.643960	0.507657	0.019489	31
0.659667	0.520039	0.016077	32
0.675373	0.532420	0.012778	33
0.691079	0.544802	0.009694	34
0.706786	0.557184	0.006917	35
0.722492	0.569566	0.004527	36
0.738198	0.581948	0.002593	37
0.753905	0.594330	0.001169	38
0.769611	0.606712	0.000297	39
0.785317	0.619094	0.000000	40
0.801024	0.631475	0.000000	41
8
0.146865	0.135760	0.000000	0
0.161551	0.149336	-0.000024	1
0.176238	0.162912	0.000010	2
0.190924	0.176488	0.000211	3
0.205610	0.190064	0.000667	4
0.220297	0.203640	0.001441	5
0.234983	0.217216	0.002576	6
0.249670	0.230792	0.004100	7
0.264356	0.244368	0.006024	8
0.279043	0.257944	0.008345	9
0.293729	0.271520	0.011044	10
0.308416	0.285096	0.014091	11
0.323102	0.298672	0.017437	12
0.337789	0.312248	0.021020	13
0.352475	0.325824	0.024765	14
0.367161	0.339400	0.028578	15
0.381848	0.352976	0.032355	16
0.396534	0.366552	0.035981	17
0.411221	0.380128	0.039333	18
0.425907	0.393704	0.042287	19
0.440594	0.407280	0.044723	20
0.455280	0.420856	0.046531	21
0.469967	0.434432	0.047622	22
0.484653	0.448008	0.047933	23
0.499340	0.461584	0.047432	24
0.514026	0.475160	0.046124	25
0.528713	0.488736	0.044048	26
0.543399	0.502312	0.041278	27
0.558085	0.515888	0.037915	28
0.572772	0.529464	0.034083	29
0.587458	0.543040	0.029920	30
0.602145	0.556616	0.025573	31
0.616831	0.570192	0.021190	32
0.631518	0.583768	0.016916	33
0.646204	0.597344	0.012889	34
0.660891	0.610920	0.009236	35
0.675577	0.624496	0.006072	36
0.690264	0.638072	0.003494	37
0.704950	0.651648	0.001584	38
0.719636	0.665224	0.000405	39
0.734323	0.678800	0.000000	40
0.749009	0.692376	0.000000	41
9
0.135760	0.146864	0.000000	0
0.149336	0.161551	-0.000128	1
0.162912	0.176237	-0.000301	2
0.176488	0.190924	-0.000345	3
0.190064	0.205610	-0.000135	4
0.203640	0.220297	0.000418	5
0.217216	0.234983	0.001376	6
0.230792	0.249669	0.002786	7
0.244368	0.264356	0.004677	8
0.257944	0.279042	0.007063	9
0.271521	0.293729	0.009945	10
0.285097	0.308415	0.013306	11
0.298673	0.323102	0.017112	12
0.312249	0.337788	0.021310	13
0.325825	0.352475	0.025826	14
0.339401	0.367161	0.030564	15
0.352977	0.381847	0.035405	16
0.366553	0.396534	0.040207	17
0.380129	0.411220	0.044812	18
0.393705	0.425907	0.049048	19
0.407281	0.440593	0.052735	20
0.420857	0.455280	0.055702	21
0.434433	0.469966	0.057793	22
0.448009	0.484653	0.058888	23
0.461585	0.499339	0.058908	24
0.475161	0.514025	0.057829	25
0.488737	0.528712	0.055681	26
0.502313	0.543398	0.052551	27
0.515889	0.558085	0.048567	28
0.529465	0.572771	0.043895	29
0.543041	0.587458	0.038720	30
0.556617	0.602144	0.033242	31
0.570193	0.616831	0.027661	32
0.583769	0.631517	0.022173	33
0.597345	0.646203	0.016965	34
0.610921	0.660890	0.012209	35
0.624497	0.675576	0.008063	36
0.638073	0.690263	0.004662	37
0.651649	0.704949	0.002126	38
0.665225	0.719636	0.000548	39
0.678801	0.734322	0.000000	40
0.692377	0.749008	0.000000	41
10
0.123819	0.157063	0.000000	0
0.136201	0.172770	-0.000247	1
0.148583	0.188476	-0.000656	2
0.160965	0.204182	-0.000987	3
0.173346	0.219889	-0.001083	4
0.185728	0.235595	-0.000832	5
0.198110	0.251301	-0.000152	6
0.210492	0.267008	0.001023	7
0.222874	0.282714	0.002742	8
0.235256	0.298420	0.005044	9
0.247638	0.314127	0.007952	10
0.260020	0.329833	0.011476	11
0.272402	0.345539	0.015608	12
0.284783	0.361246	0.020318	13
0.297165	0.376952	0.025553	14
0.309547	0.392658	0.031227	15
0.321929	0.408365	0.037222	16
0.334311	0.424071	0.043383	17
0.346693	0.439777	0.049517	18
0.359075	0.455484	0.055399	19
0.371457	0.471190	0.060775	20
0.383839	0.486896	0.065384	21
0.396221	0.502603	0.068967	22
0.408602	0.518309	0.071303	23
0.420984	0.534015	0.072228	24
0.433366	0.549722	0.071660	25
0.445748	0.565428	0.069608	26
0.458130	0.581134	0.066172	27
0.470512	0.596841	0.061521	28
0.482894	0.612547	0.055880	29
0.495276	0.628253	0.049505	30
0.507658	0.643959	0.042665	31
0.520039	0.659666	0.035632	32
0.532421	0.675372	0.028667	33
0.544803	0.691078	0.022017	34
0.557185	0.706785	0.015909	35
0.569567	0.722491	0.010553	36
0.581949	0.738197	0.006134	37
0.594331	0.753904	0.002813	38
0.606713	0.769610	0.000731	39
0.619095	0.785316	0.000000	40
0.631476	0.801023	0.000000	41
11
0.111114	0.166294	0.000000	0
0.122226	0.182923	-0.000367	1
0.133337	0.199553	-0.001013	2
0.144448	0.216182	-0.001645	3
0.155560	0.232811	-0.002080	4
0.166671	0.249441	-0.002190	5
0.177783	0.266070	-0.001878	6
0.188894	0.282700	-0.001062	7
0.200006	0.299329	0.000327	8
0.211117	0.315958	0.002352	9
0.222228	0.332588	0.005065	10
0.233340	0.349217	0.008511	11
0.244451	0.365846	0.012720	12
0.255563	0.382476	0.017706	13
0.266674	0.399105	0.023455	14
0.277785	0.415735	0.029922	15
0.288897	0.432364	0.037018	16
0.300008	0.448993	0.044602	17
0.311120	0.465623	0.052470	18
0.322231	0.482252	0.060354	19
0.333343	0.498881	0.067920	20
0.344454	0.515511	0.074781	21
0.355565	0.532140	0.080525	22
0.366677	0.548770	0.084757	23
0.377788	0.565399	0.087154	24
0.388900	0.582028	0.087518	25
0.400011	0.598658	0.085812	26
0.411122	0.615287	0.082154	27
0.422234	0.631917	0.076785	28
0.433345	0.648546	0.070026	29
0.444457	0.665175	0.062236	30
0.455568	0.681805	0.053787	31
0.466680	0.698434	0.045039	32
0.477791	0.715063	0.036336	33
0.488902	0.731693	0.027993	34
0.500014	0.748322	0.020301	35
0.511125	0.764952	0.013523	36
0.522237	0.781581	0.007900	37
0.533348	0.798210	0.003646	38
0.544460	0.814840	0.000957	39
0.555571	0.831469	0.000000	40
0.566682	0.848099	0.000000	41
12
0.097724	0.174499	0.000000	0
0.107497	0.191949	-0.000465	1
0.117269	0.209399	-0.001310	2
0.127042	0.226849	-0.002210	3
0.136814	0.244299	-0.002971	4
0.146587	0.261749	-0.003458	5
0.156359	0.279199	-0.003568	6
0.166131	0.296648	-0.003210	7
0.175904	0.314098	-0.002302	8
0.185676	0.331548	-0.000761	9
0.195449	0.348998	0.001491	10
0.205221	0.366448	0.004536	11
0.214994	0.383898	0.008451	12
0.224766	0.401348	0.013304	13
0.234539	0.418798	0.019151	14
0.244311	0.436248	0.026019	15
0.254083	0.453698	0.033895	16
0.263856	0.471148	0.042705	17
0.273628	0.488598	0.052291	18
0.283401	0.506047	0.062390	19
0.293173	0.523497	0.072613	20
0.302946	0.540947	0.082439	21
0.312718	0.558397	0.091233	22
0.322491	0.575847	0.098303	23
0.332263	0.593297	0.103009	24
0.342035	0.610747	0.104907	25
0.351808	0.628197	0.103869	26
0.361580	0.645647	0.100068	27
0.371353	0.663097	0.093882	28
0.381125	0.680547	0.085803	29
0.390898	0.697996	0.076355	30
0.400670	0.715446	0.066050	31
0.410442	0.732896	0.055364	32
0.420215	0.750346	0.044727	33
0.429987	0.767796	0.034526	34
0.439760	0.785246	0.025108	35
0.449532	0.802696	0.016788	36
0.459305	0.820146	0.009855	37
0.469077	0.837596	0.004578	38
0.478850	0.855046	0.001213	39
0.488622	0.872496	0.000000	40
0.498394	0.889945	0.000000	41
13
0.083732	0.181629	0.000000	0
0.092105	0.199791	-0.000511	1
0.100479	0.217954	-0.001467	2
0.108852	0.236117	-0.002543	3
0.117225	0.254280	-0.003551	4
0.125598	0.272443	-0.004363	5
0.133971	0.290606	-0.004878	6
0.142345	0.308769	-0.005010	7
0.150718	0.326931	-0.004675	8
0.159091	0.345094	-0.003786	9
0.167464	0.363257	-0.002248	10
0.175837	0.381420	0.000044	11
0.184211	0.399583	0.003205	12
0.192584	0.417746	0.007362	13
0.200957	0.435909	0.012647	14
0.209330	0.454071	0.019190	15
0.217704	0.472234	0.027104	16
0.226077	0.490397	0.036459	17
0.234450	0.508560	0.047247	18
0.242823	0.526723	0.059332	19
0.251196	0.544886	0.072387	20
0.259570	0.563049	0.085831	21
0.267943	0.581211	0.098779	22
0.276316	0.599374	0.110057	23
0.284689	0.617537	0.118362	24
0.293062	0.635700	0.122634	25
0.301436	0.653863	0.122591	26
0.309809	0.672026	0.118594	27
0.318182	0.690189	0.111342	28
0.326555	0.708351	0.101645	29
0.334928	0.726514	0.090282	30
0.343302	0.744677	0.077949	31
0.351675	0.762840	0.065245	32
0.360048	0.781003	0.052677	33
0.368421	0.799166	0.040679	34
0.376795	0.817328	0.029629	35
0.385168	0.835491	0.019868	36
0.393541	0.853654	0.011714	37
0.401914	0.871817	0.005477	38
0.410287	0.889980	0.001466	39
0.418661	0.908143	0.000000	40
0.427034	0.926306	0.000000	41
14
0.069224	0.187638	0.000000	0
0.076146	0.206402	-0.000474	1
0.083068	0.225166	-0.001398	2
0.089991	0.243930	-0.002492	3
0.096913	0.262693	-0.003589	4
0.103835	0.281457	-0.004579	5
0.110758	0.300221	-0.005377	6
0.117680	0.318985	-0.005913	7
0.124602	0.337749	-0.006119	8
0.131525	0.356513	-0.005922	9
0.138447	0.375276	-0.005236	10
0.145370	0.394040	-0.003960	11
0.152292	0.412804	-0.001969	12
0.159214	0.431568	0.000888	13
0.166137	0.450332	0.004798	14
0.173059	0.469095	0.009979	15
0.179981	0.487859	0.016683	16
0.186904	0.506623	0.025183	17
0.193826	0.525387	0.035742	18
0.200748	0.544151	0.048554	19
0.207671	0.562915	0.063643	20
0.214593	0.581678	0.080699	21
0.221516	0.600442	0.098840	22
0.228438	0.619206	0.116341	23
0.235360	0.637970	0.130500	24
0.242283	0.656734	0.138245	25
0.249205	0.675498	0.139239	26
0.256127	0.694261	0.134573	27
0.263050	0.713025	0.125713	28
0.269972	0.731789	0.114023	29
0.276894	0.750553	0.100622	30
0.283817	0.769317	0.086385	31
0.290739	0.788080	0.071983	32
0.297661	0.806844	0.057939	33
0.304584	0.825608	0.044674	34
0.311506	0.844372	0.032541	35
0.318429	0.863136	0.021859	36
0.325351	0.881900	0.012935	37
0.332273	0.900663	0.006084	38
0.339196	0.919427	0.001646	39
0.346118	0.938191	0.000000	40
0.353040	0.956955	0.000000	41
15
0.054288	0.192491	0.000000	0
0.059717	0.211740	-0.000325	1
0.065146	0.230989	-0.001035	2
0.070575	0.250238	-0.001927	3
0.076004	0.269487	-0.002870	4
0.081432	0.288736	-0.003780	5
0.086861	0.307986	-0.004602	6
0.092290	0.327235	-0.005294	7
0.097719	0.346484	-0.005816	8
0.103148	0.365733	-0.006128	9
0.108577	0.384982	-0.006177	10
0.114005	0.404231	-0.005901	11
0.119434	0.423480	-0.005213	12
0.124863	0.442729	-0.003998	13
0.130292	0.461978	-0.002098	14
0.135721	0.481227	0.000703	15
0.141150	0.500477	0.004698	16
0.146578	0.519726	0.010282	17
0.152007	0.538975	0.017970	18
0.157436	0.558224	0.028410	19
0.162865	0.577473	0.042342	20
0.168294	0.596722	0.060471	21
0.173723	0.615971	0.083085	22
0.179151	0.635220	0.109175	23
0.184580	0.654469	0.134396	24
0.190009	0.673718	0.146484	25
0.195438	0.692968	0.147386	26
0.200867	0.712217	0.140809	27
0.206296	0.731466	0.129706	28
0.211724	0.750715	0.116089	29
0.217153	0.769964	0.101282	30
0.222582	0.789213	0.086153	31
0.228011	0.808462	0.071286	32
0.233440	0.827711	0.057093	33
0.238869	0.846960	0.043889	34
0.244297	0.866209	0.031932	35
0.249726	0.885459	0.021464	36
0.255155	0.904708	0.012734	37
0.260584	0.923957	0.006019	38
0.266013	0.943206	0.001643	39
0.271442	0.962455	0.000000	40
0.276870	0.981704	0.000000	41
16
0.039018	0.196157	0.000000	0
0.042920	0.215773	-0.000081	1
0.046822	0.235388	-0.000384	2
0.050724	0.255004	-0.000799	3
0.054626	0.274620	-0.001255	4
0.058527	0.294236	-0.001715	5
0.062429	0.313851	-0.002161	6
0.066331	0.333467	-0.002581	7
0.070233	0.353083	-0.002968	8
0.074135	0.372698	-0.003315	9
0.078037	0.392314	-0.003613	10
0.081938	0.411930	-0.003850	11
0.085840	0.431545	-0.004011	12
0.089742	0.451161	-0.004068	13
0.093644	0.470777	-0.003982	14
0.097546	0.490393	-0.003685	15
0.101448	0.510008	-0.003064	16
0.105349	0.529624	-0.001927	17
0.109251	0.549240	0.000059	18
0.113153	0.568855	0.003475	19
0.117055	0.588471	0.009330	20
0.120957	0.608087	0.019384	21
0.124859	0.627702	0.036710	22
0.128760	0.647318	0.066686	23
0.132662	0.666934	0.118801	24
0.136564	0.686550	0.132031	25
0.140466	0.706165	0.130062	26
0.144368	0.725781	0.121528	27
0.148270	0.745397	0.109997	28
0.152171	0.765012	0.097167	29
0.156073	0.784628	0.083955	30
0.159975	0.804244	0.070908	31
0.163877	0.823859	0.058373	32
0.167779	0.843475	0.046592	33
0.171680	0.863091	0.035745	34
0.175582	0.882707	0.025988	35
0.179484	0.902322	0.017479	36
0.183386	0.921938	0.010389	37
0.187288	0.941554	0.004927	38
0.191190	0.961169	0.001353	39
0.195091	0.980785	0.000000	40
0.198993	1.000401	0.000000	41
17
0.023508	0.198614	0.000000	0
0.025858	0.218475	0.000081	1
0.028209	0.238336	0.000384	2
0.030560	0.258198	0.000799	3
0.032911	0.278059	0.001255	4
0.035262	0.297920	0.001715	5
0.037612	0.317782	0.002161	6
0.039963	0.337643	0.002581	7
0.042314	0.357505	0.002968	8
0.044665	0.377366	0.003315	9
0.047015	0.397227	0.003613	10
0.049366	0.417089	0.003850	11
0.051717	0.436950	0.004011	12
0.054068	0.456811	0.004068	13
0.056419	0.476673	0.003982	14
0.058769	0.496534	0.003685	15
0.061120	0.516396	0.003064	16
0.063471	0.536257	0.001927	17
0.065822	0.556118	-0.000059	18
0.068172	0.575980	-0.003475	19
0.070523	0.595841	-0.009330	20
0.072874	0.615702	-0.019384	21
0.075225	0.635564	-0.036710	22
0.077575	0.655425	-0.066686	23
0.079926	0.675286	0.000000	24
0.082277	0.695148	0.031843	25
0.084628	0.715009	0.048235	26
0.086979	0.734871	0.054262	27
0.089329	0.754732	0.054073	28
0.091680	0.774593	0.050411	29
0.094031	0.794455	0.044955	30
0.096382	0.814316	0.038704	31
0.098732	0.834177	0.032249	32
0.101083	0.854039	0.025943	33
0.103434	0.873900	0.020011	34
0.105785	0.893761	0.014605	35
0.108136	0.913623	0.009852	36
0.110486	0.933484	0.005869	37
0.112837	0.953346	0.002788	38
0.115188	0.973207	0.000767	39
0.117539	0.993068	0.000000	40
0.119889	1.012930	0.000000	41
18
0.007852	0.199846	0.000000	0
0.008637	0.219830	0.000000	1
0.009423	0.239815	0.000000	2
0.010208	0.259800	0.000000	3
0.010993	0.279784	0.000000	4
0.011778	0.299769	0.000000	5
0.012564	0.319753	0.000000	6
0.013349	0.339738	0.000000	7
0.014134	0.359722	0.000000	8
0.014919	0.379707	0.000000	9
0.015704	0.399692	0.000000	10
0.016490	0.419676	0.000000	11
0.017275	0.439661	0.000000	12
0.018060	0.459645	0.000000	13
0.018845	0.479630	0.000000	14
0.019631	0.499614	0.000000	15
