time = 8.099	Re = 30	40	80
0.189854	0.007459	0.688835	0
0.209838	0.008245	0.688835	1
0.229823	0.009030	0.695462	2
0.249807	0.009815	0.701491	3
0.269792	0.010600	0.707049	4
0.289776	0.011385	0.712198	5
0.309761	0.012171	0.716982	6
0.329746	0.012956	0.721467	7
0.349730	0.013741	0.725763	8
0.369715	0.014526	0.730043	9
0.389699	0.015311	0.734556	10
0.409684	0.016097	0.739637	11
0.429668	0.016882	0.745717	12
0.449653	0.017667	0.753323	13
0.469638	0.018452	0.763085	14
0.489622	0.019237	0.775736	15
0.509607	0.020022	0.792114	16
0.529591	0.020808	0.813157	17
0.549576	0.021593	0.839900	18
0.569561	0.022378	0.873470	19
0.589545	0.023163	0.915082	20
0.609530	0.023948	0.966030	21
0.629514	0.024734	1.027684	22
0.649499	0.025519	1.101478	23
0.669483	0.026304	1.188910	24
0.689468	0.027089	1.291534	25
0.709453	0.027874	1.410957	26
0.729437	0.028660	1.548841	27
0.749422	0.029445	1.706893	28
0.769406	0.030230	1.886875	29
0.789391	0.031015	2.090595	30
0.809376	0.031800	2.319916	31
0.829360	0.032586	2.576754	32
0.849345	0.033371	2.863083	33
0.869329	0.034156	3.180938	34
0.889314	0.034941	3.532424	35
0.909298	0.035726	3.919713	36
0.929283	0.036512	4.345050	37
0.949268	0.037297	4.810752	38
0.969252	0.038082	5.319211	39
0.989237	0.038867	5.872894	40
1.009221	0.039652	5.872894	41
0
0.188683	0.022332	0.779879	0
0.208544	0.024683	0.779879	1
0.228406	0.027034	0.787295	2
0.248267	0.029384	0.793973	3
0.268128	0.031735	0.800143	4
0.287990	0.034086	0.805914	5
0.307851	0.036437	0.811345	6
0.327713	0.038787	0.816492	7
0.347574	0.041138	0.821444	8
0.367435	0.043489	0.826345	9
0.387297	0.045840	0.831410	10
0.407158	0.048190	0.836945	11
0.427019	0.050541	0.843346	12
0.446881	0.052892	0.851117	13
0.466742	0.055243	0.860869	14
0.486604	0.057593	0.873326	15
0.506465	0.059944	0.889325	16
0.526326	0.062295	0.909811	17
0.546188	0.064646	0.935838	18
0.566049	0.066996	0.968560	19
0.585910	0.069347	1.009224	20
0.605772	0.071698	1.059164	21
0.625633	0.074048	1.119788	22
0.645495	0.076399	1.192576	23
0.665356	0.078750	1.279065	24
0.685217	0.081101	1.380848	25
0.705079	0.083451	1.499566	26
0.724940	0.085802	1.636904	27
0.744801	0.088153	1.794589	28
0.764663	0.090504	1.974388	29
0.784524	0.092854	2.178109	30
0.804385	0.095205	2.407606	31
0.824247	0.097556	2.664777	32
0.844108	0.099907	2.951578	33
0.863970	0.102257	3.270020	34
0.883831	0.104608	3.622179	35
0.903692	0.106959	4.010197	36
0.923554	0.109310	4.436284	37
0.943415	0.111660	4.902725	38
0.963276	0.114011	5.411877	39
0.983138	0.116362	5.966176	40
1.002999	0.118713	5.966176	41
1
0.186349	0.037067	0.871300	0
0.205965	0.040969	0.871300	1
0.225581	0.044871	0.879278	2
0.245196	0.048773	0.886441	3
0.264812	0.052674	0.893130	4
0.284428	0.056576	0.899499	5
0.304043	0.060478	0.905614	6
0.323659	0.064380	0.911508	7
0.343275	0.068282	0.917238	8
0.362891	0.072183	0.922905	9
0.382506	0.076085	0.928679	10
0.402122	0.079987	0.934816	11
0.421738	0.083889	0.941672	12
0.441353	0.087791	0.949711	13
0.460969	0.091692	0.959516	14
0.480585	0.095594	0.971790	15
0.500201	0.099496	0.987363	16
0.519816	0.103398	1.007186	17
0.539432	0.107300	1.032330	18
0.559048	0.111201	1.063979	19
0.578663	0.115103	1.103422	20
0.598279	0.119005	1.152039	21
0.617895	0.122907	1.211297	22
0.637510	0.126809	1.282732	23
0.657126	0.130710	1.367939	24
0.676742	0.134612	1.468564	25
0.696358	0.138514	1.586296	26
0.715973	0.142416	1.722855	27
0.735589	0.146318	1.879993	28
0.755205	0.150219	2.059490	29
0.774820	0.154121	2.263155	30
0.794436	0.158023	2.492833	31
0.814052	0.161925	2.750407	32
0.833668	0.165827	3.037805	33
0.853283	0.169728	3.357008	34
0.872899	0.173630	3.710051	35
0.892515	0.177532	4.099032	36
0.912130	0.181434	4.526117	37
0.931746	0.185336	4.993544	38
0.951362	0.189237	5.503626	39
0.970977	0.193139	6.058754	40
0.990593	0.197041	6.058754	41
2
0.182867	0.051574	0.963289	0
0.202116	0.057002	0.963289	1
0.221365	0.062431	0.971442	2
0.240614	0.067860	0.978826	3
0.259863	0.073289	0.985883	4
0.279112	0.078718	0.992802	5
0.298361	0.084146	0.999640	6
0.317610	0.089575	1.006385	7
0.336859	0.095004	1.013052	8
0.356108	0.100433	1.019680	9
0.375358	0.105862	1.026375	10
0.394607	0.111290	1.033330	11
0.413856	0.116719	1.040838	12
0.433105	0.122148	1.049309	13
0.452354	0.127577	1.059279	14
0.471603	0.133006	1.071419	15
0.490852	0.138435	1.086541	16
0.510101	0.143863	1.105593	17
0.529350	0.149292	1.129662	18
0.548600	0.154721	1.159966	19
0.567849	0.160150	1.197840	20
0.587098	0.165579	1.244732	21
0.606347	0.171007	1.302178	22
0.625596	0.176436	1.371794	23
0.644845	0.181865	1.455254	24
0.664094	0.187294	1.554281	25
0.683343	0.192723	1.670626	26
0.702592	0.198151	1.806064	27
0.721841	0.203580	1.962385	28
0.741091	0.209009	2.141393	29
0.760340	0.214438	2.344905	30
0.779589	0.219867	2.574758	31
0.798838	0.225295	2.832815	32
0.818087	0.230724	3.120969	33
0.837336	0.236153	3.441155	34
0.856585	0.241582	3.795354	35
0.875834	0.247011	4.185608	36
0.895083	0.252439	4.614019	37
0.914333	0.257868	5.082764	38
0.933582	0.263297	5.594095	39
0.952831	0.268726	6.150343	40
0.972080	0.274155	6.150343	41
3
0.178256	0.065762	1.055984	0
0.197020	0.072685	1.055984	1
0.215784	0.079607	1.063738	2
0.234548	0.086529	1.070961	3
0.253312	0.093452	1.078176	4
0.272076	0.100374	1.085574	5
0.290839	0.107296	1.093174	6
0.309603	0.114219	1.100916	7
0.328367	0.121141	1.108731	8
0.347131	0.128063	1.116580	9
0.365895	0.134986	1.124487	10
0.384658	0.141908	1.132557	11
0.403422	0.148830	1.141002	12
0.422186	0.155753	1.150153	13
0.440950	0.162675	1.160479	14
0.459714	0.169597	1.172598	15
0.478478	0.176520	1.187285	16
0.497241	0.183442	1.205473	17
0.516005	0.190364	1.228259	18
0.534769	0.197287	1.256892	19
0.553533	0.204209	1.292769	20
0.572297	0.211131	1.337414	21
0.591061	0.218054	1.392460	22
0.609824	0.224976	1.459627	23
0.628588	0.231898	1.540701	24
0.647352	0.238821	1.637507	25
0.666116	0.245743	1.751893	26
0.684880	0.252665	1.885715	27
0.703644	0.259588	2.040823	28
0.722407	0.266510	2.219060	29
0.741171	0.273432	2.422261	30
0.759935	0.280355	2.652258	31
0.778699	0.287277	2.910884	32
0.797463	0.294199	3.199987	33
0.816227	0.301122	3.521438	34
0.834990	0.308044	3.877149	35
0.853754	0.314966	4.269080	36
0.872518	0.321889	4.699254	37
0.891282	0.328811	5.169764	38
0.910046	0.335733	5.682777	39
0.928810	0.342656	6.240540	40
0.947573	0.349578	6.240540	41
4
0.172547	0.079545	1.149405	0
0.190710	0.087918	1.149405	1
0.208873	0.096292	1.155975	2
0.227036	0.104665	1.162543	3
0.245199	0.113038	1.169651	4
0.263362	0.121411	1.177446	5
0.281524	0.129784	1.185876	6
0.299687	0.138158	1.194796	7
0.317850	0.146531	1.204035	8
0.336013	0.154904	1.213449	9
0.354176	0.163277	1.222955	10
0.372339	0.171650	1.232550	11
0.390502	0.180024	1.242334	12
0.408664	0.188397	1.252533	13
0.426827	0.196770	1.263520	14
0.444990	0.205143	1.275829	15
0.463153	0.213516	1.290170	16
0.481316	0.221889	1.307443	17
0.499479	0.230263	1.328736	18
0.517642	0.238636	1.355330	19
0.535805	0.247009	1.388682	20
0.553967	0.255382	1.430413	21
0.572130	0.263755	1.482279	22
0.590293	0.272129	1.546142	23
0.608456	0.280502	1.623940	24
0.626619	0.288875	1.717651	25
0.644782	0.297248	1.829264	26
0.662945	0.305621	1.960755	27
0.681107	0.313995	2.114071	28
0.699270	0.322368	2.291117	29
0.717433	0.330741	2.493757	30
0.735596	0.339114	2.723817	31
0.753759	0.347487	2.983095	32
0.771922	0.355860	3.273376	33
0.790085	0.364234	3.596451	34
0.808248	0.372607	3.954135	35
0.826410	0.380980	4.348284	36
0.844573	0.389353	4.780807	37
0.862736	0.397726	5.253684	38
