time = 4.511	Re = 1	40	80
0.189414	0.014907	-0.020806
0.209353	0.016476	0.020806
0.229291	0.018046	0.058816
0.249229	0.019615	0.094085
0.269168	0.021184	0.127220
0.289106	0.022753	0.158661
0.309044	0.024322	0.188735
0.328983	0.025891	0.217691
0.348921	0.027461	0.245720
0.368859	0.029030	0.272971
0.388798	0.030599	0.299565
0.408736	0.032168	0.325598
0.428674	0.033737	0.351147
0.448613	0.035307	0.376277
0.468551	0.036876	0.401041
0.488489	0.038445	0.425485
0.508428	0.040014	0.449646
0.528366	0.041583	0.473555
0.548305	0.043152	0.497241
0.568243	0.044722	0.520727
0.588181	0.046291	0.544033
0.608120	0.047860	0.567177
0.628058	0.049429	0.590174
0.647996	0.050998	0.613038
0.667935	0.052568	0.635780
0.687873	0.054137	0.658412
0.707811	0.055706	0.680943
0.727750	0.057275	0.703380
0.747688	0.058844	0.725732
0.767626	0.060413	0.748005
0.787565	0.061983	0.770205
0.807503	0.063552	0.792338
0.827441	0.065121	0.814408
0.847380	0.066690	0.836420
0.867318	0.068259	0.858377
0.887256	0.069829	0.880284
0.907195	0.071398	0.902144
0.927133	0.072967	0.923960
0.947071	0.074536	0.945734
0.967010	0.076105	0.967469
0.986948	0.077674	0.989168
1.006887	0.079244	1.010832
0.187661	0.029723	-0.020806
0.207415	0.032851	0.020806
0.227168	0.035980	0.058816
0.246922	0.039109	0.094085
0.266676	0.042237	0.127220
0.286430	0.045366	0.158661
0.306183	0.048495	0.188735
0.325937	0.051623	0.217691
0.345691	0.054752	0.245720
0.365445	0.057881	0.272971
0.385198	0.061009	0.299565
0.404952	0.064138	0.325598
0.424706	0.067267	0.351147
0.444460	0.070395	0.376277
0.464214	0.073524	0.401041
0.483967	0.076653	0.425485
0.503721	0.079782	0.449646
0.523475	0.082910	0.473555
0.543229	0.086039	0.497241
0.562982	0.089168	0.520727
0.582736	0.092296	0.544033
0.602490	0.095425	0.567177
0.622244	0.098554	0.590174
0.641997	0.101682	0.613037
0.661751	0.104811	0.635780
0.681505	0.107940	0.658412
0.701259	0.111068	0.680943
0.721013	0.114197	0.703380
0.740766	0.117326	0.725732
0.760520	0.120454	0.748005
0.780274	0.123583	0.770205
0.800028	0.126712	0.792338
0.819781	0.129840	0.814408
0.839535	0.132969	0.836420
0.859289	0.136098	0.858377
0.879043	0.139227	0.880284
0.898796	0.142355	0.902144
0.918550	0.145484	0.923960
0.938304	0.148613	0.945734
0.958058	0.151741	0.967469
0.977811	0.154870	0.989168
0.997565	0.157999	1.010832
0.184750	0.044355	-0.020806
0.204198	0.049023	0.020806
0.223645	0.053692	0.058816
0.243092	0.058361	0.094085
0.262540	0.063030	0.127220
0.281987	0.067699	0.158661
0.301435	0.072368	0.188735
0.320882	0.077037	0.217691
0.340329	0.081706	0.245720
0.359777	0.086375	0.272971
0.379224	0.091044	0.299565
0.398672	0.095713	0.325598
0.418119	0.100381	0.351147
0.437566	0.105050	0.376277
0.457014	0.109719	0.401041
0.476461	0.114388	0.425485
0.495909	0.119057	0.449646
0.515356	0.123726	0.473555
0.534803	0.128395	0.497241
0.554251	0.133064	0.520727
0.573698	0.137733	0.544033
0.593146	0.142402	0.567176
0.612593	0.147070	0.590173
0.632040	0.151739	0.613037
0.651488	0.156408	0.635780
0.670935	0.161077	0.658412
0.690383	0.165746	0.680943
0.709830	0.170415	0.703380
0.729277	0.175084	0.725732
0.748725	0.179753	0.748005
0.768172	0.184422	0.770206
0.787620	0.189091	0.792338
0.807067	0.193759	0.814408
0.826514	0.198428	0.836420
0.845962	0.203097	0.858377
0.865409	0.207766	0.880284
0.884857	0.212435	0.902144
0.904304	0.217104	0.923959
0.923751	0.221773	0.945734
0.943199	0.226442	0.967469
0.962646	0.231111	0.989168
0.982094	0.235780	1.010832
0.180701	0.058713	-0.020806
0.199722	0.064894	0.020806
0.218743	0.071074	0.058816
0.237764	0.077254	0.094085
0.256785	0.083435	0.127220
0.275806	0.089615	0.158661
0.294828	0.095795	0.188735
0.313849	0.101976	0.217691
0.332870	0.108156	0.245720
0.351891	0.114336	0.272971
0.370912	0.120517	0.299565
0.389933	0.126697	0.325598
0.408954	0.132877	0.351147
0.427975	0.139058	0.376277
0.446997	0.145238	0.401041
0.466018	0.151418	0.425485
0.485039	0.157599	0.449645
0.504060	0.163779	0.473555
0.523081	0.169959	0.497241
0.542102	0.176140	0.520727
0.561123	0.182320	0.544033
0.580145	0.188500	0.567176
0.599166	0.194681	0.590173
0.618187	0.200861	0.613037
0.637208	0.207041	0.635780
0.656229	0.213222	0.658412
0.675250	0.219402	0.680943
0.694271	0.225582	0.703380
0.713292	0.231763	0.725732
0.732314	0.237943	0.748006
0.751335	0.244123	0.770206
0.770356	0.250304	0.792338
0.789377	0.256484	0.814408
0.808398	0.262664	0.836420
0.827419	0.268845	0.858377
0.846440	0.275025	0.880284
0.865462	0.281205	0.902144
0.884483	0.287386	0.923959
0.903504	0.293566	0.945734
0.922525	0.299746	0.967469
0.941546	0.305927	0.989168
0.960567	0.312107	1.010832
0.175537	0.072710	-0.020806
0.194015	0.080363	0.020806
0.212492	0.088017	0.058816
0.230970	0.095671	0.094085
0.249448	0.103324	0.127220
0.267925	0.110978	0.158661
0.286403	0.118632	0.188735
0.304880	0.126285	0.217691
0.323358	0.133939	0.245720
0.341835	0.141593	0.272971
0.360313	0.149246	0.299565
0.378791	0.156900	0.325598
0.397268	0.164554	0.351147
0.415746	0.172207	0.376277
0.434223	0.179861	0.401041
0.452701	0.187515	0.425485
0.471179	0.195168	0.449645
