time = 8	Re = 0.5	40	80
0.793972	0.444645	-0.256116	36
0.811421	0.454417	-0.257895	37
0.828871	0.464190	-0.262612	38
0.846321	0.473962	-0.269985	39
0.863771	0.483735	-0.279634	40
0.881221	0.493507	-0.279634	41
6
0.157979	0.105558	-0.118447	0
0.174609	0.116670	-0.118447	1
0.191238	0.127781	-0.096809	2
0.207867	0.138892	-0.084287	3
0.224497	0.150004	-0.078123	4
0.241126	0.161115	-0.076636	5
0.257756	0.172227	-0.078774	6
0.274385	0.183338	-0.083851	7
0.291014	0.194449	-0.091398	8
0.307644	0.205561	-0.101065	9
0.324273	0.216672	-0.112565	10
0.340903	0.227784	-0.125634	11
0.357532	0.238895	-0.140000	12
0.374161	0.250006	-0.155360	13
0.390791	0.261118	-0.171360	14
0.407420	0.272229	-0.187583	15
0.424050	0.283341	-0.203545	16
0.440679	0.294452	-0.218686	17
0.457308	0.305563	-0.232402	18
0.473938	0.316675	-0.244064	19
0.490567	0.327786	-0.253084	20
0.507197	0.338898	-0.258972	21
0.523826	0.350009	-0.261410	22
0.540455	0.361120	-0.260315	23
0.557085	0.372232	-0.255878	24
0.573714	0.383343	-0.248548	25
0.590344	0.394455	-0.238976	26
0.606973	0.405566	-0.227916	27
0.623602	0.416677	-0.216126	28
0.640232	0.427789	-0.204292	29
0.656861	0.438900	-0.192983	30
0.673491	0.450012	-0.182635	31
0.690120	0.461123	-0.173556	32
0.706749	0.472234	-0.165941	33
0.723379	0.483346	-0.159892	34
0.740008	0.494457	-0.155431	35
0.756638	0.505569	-0.152518	36
0.773267	0.516680	-0.151050	37
0.789896	0.527791	-0.150872	38
0.806526	0.538903	-0.151764	39
0.823155	0.550014	-0.153443	40
0.839785	0.561126	-0.153443	41
7
0.149210	0.117628	-0.051248	0
0.164917	0.130010	-0.051248	1
0.180623	0.142392	-0.043799	2
0.196329	0.154773	-0.039473	3
0.212036	0.167155	-0.037327	4
0.227742	0.179537	-0.036782	5
0.243448	0.191919	-0.037473	6
0.259155	0.204301	-0.039163	7
0.274861	0.216683	-0.041688	8
0.290567	0.229065	-0.044926	9
0.306274	0.241446	-0.048774	10
0.321980	0.253828	-0.053138	11
0.337686	0.266210	-0.057921	12
0.353393	0.278592	-0.063016	13
0.369099	0.290974	-0.068300	14
0.384805	0.303356	-0.073631	15
0.400512	0.315738	-0.078845	16
0.416218	0.328120	-0.083757	17
0.431925	0.340501	-0.088165	18
0.447631	0.352883	-0.091867	19
0.463337	0.365265	-0.094674	20
0.479044	0.377647	-0.096431	21
0.494750	0.390029	-0.097039	22
0.510456	0.402411	-0.096466	23
0.526163	0.414793	-0.094762	24
0.541869	0.427175	-0.092045	25
0.557575	0.439556	-0.088490	26
0.573282	0.451938	-0.084297	27
0.588988	0.464320	-0.079665	28
0.604694	0.476702	-0.074773	29
0.620401	0.489084	-0.069766	30
0.636107	0.501466	-0.064750	31
0.651813	0.513848	-0.059794	32
0.667520	0.526229	-0.054932	33
0.683226	0.538611	-0.050170	34
0.698932	0.550993	-0.045487	35
0.714639	0.563375	-0.040841	36
0.730345	0.575757	-0.036167	37
0.746051	0.588139	-0.031375	38
0.761758	0.600521	-0.026351	39
0.777464	0.612903	-0.020954	40
0.793170	0.625284	-0.020954	41
8
0.139521	0.128972	0.019017	0
0.154208	0.142548	0.019017	1
0.168894	0.156124	0.011562	2
0.183581	0.169700	0.007225	3
0.198267	0.183276	0.005060	4
0.212954	0.196852	0.004486	5
0.227640	0.210428	0.005136	6
0.242327	0.224004	0.006772	7
0.257013	0.237580	0.009228	8
