time = 8	Re = 0.5	40	80
0.522237	0.781581	0.002654	37
0.533348	0.798210	0.001233	38
0.544460	0.814840	0.000325	39
0.555571	0.831469	0.000000	40
0.566682	0.848099	0.000000	41
12
0.097724	0.174499	0.000000	0
0.107497	0.191949	-0.000697	1
0.117269	0.209399	-0.002135	2
0.127042	0.226849	-0.003962	3
0.136814	0.244299	-0.005994	4
0.146587	0.261749	-0.008112	5
0.156359	0.279199	-0.010227	6
0.166131	0.296648	-0.012259	7
0.175904	0.314098	-0.014131	8
0.185676	0.331548	-0.015762	9
0.195449	0.348998	-0.017067	10
0.205221	0.366448	-0.017957	11
0.214994	0.383898	-0.018340	12
0.224766	0.401348	-0.018122	13
0.234539	0.418798	-0.017214	14
0.244311	0.436248	-0.015538	15
0.254083	0.453698	-0.013039	16
0.263856	0.471148	-0.009693	17
0.273628	0.488598	-0.005526	18
0.283401	0.506047	-0.000632	19
0.293173	0.523497	0.004817	20
0.302946	0.540947	0.010559	21
0.312718	0.558397	0.016243	22
0.322491	0.575847	0.021464	23
0.332263	0.593297	0.025816	24
0.342035	0.610747	0.028979	25
0.351808	0.628197	0.030795	26
0.361580	0.645647	0.031272	27
0.371353	0.663097	0.030537	28
0.381125	0.680547	0.028787	29
0.390898	0.697996	0.026250	30
0.400670	0.715446	0.023154	31
0.410442	0.732896	0.019717	32
0.420215	0.750346	0.016137	33
0.429987	0.767796	0.012591	34
0.439760	0.785246	0.009239	35
0.449532	0.802696	0.006224	36
0.459305	0.820146	0.003676	37
0.469077	0.837596	0.001717	38
0.478850	0.855046	0.000457	39
0.488622	0.872496	0.000000	40
0.498394	0.889945	0.000000	41
13
0.083732	0.181629	0.000000	0
0.092105	0.199791	-0.000668	1
0.100479	0.217954	-0.002076	2
0.108852	0.236117	-0.003902	3
0.117225	0.254280	-0.005972	4
0.125598	0.272443	-0.008170	5
0.133971	0.290606	-0.010409	6
0.142345	0.308769	-0.012614	7
0.150718	0.326931	-0.014710	8
0.159091	0.345094	-0.016619	9
0.167464	0.363257	-0.018255	10
0.175837	0.381420	-0.019524	11
0.184211	0.399583	-0.020318	12
0.192584	0.417746	-0.020520	13
0.200957	0.435909	-0.020003	14
0.209330	0.454071	-0.018636	15
0.217704	0.472234	-0.016292	16
0.226077	0.490397	-0.012861	17
0.234450	0.508560	-0.008275	18
0.242823	0.526723	-0.002534	19
0.251196	0.544886	0.004248	20
0.259570	0.563049	0.011806	21
0.267943	0.581211	0.019680	22
0.276316	0.599374	0.027215	23
0.284689	0.617537	0.033634	24
0.293062	0.635700	0.038250	25
0.301436	0.653863	0.040782	26
0.309809	0.672026	0.041308	27
0.318182	0.690189	0.040114	28
0.326555	0.708351	0.037564	29
0.334928	0.726514	0.034026	30
0.343302	0.744677	0.029838	31
0.351675	0.762840	0.025289	32
0.360048	0.781003	0.020628	33
0.368421	0.799166	0.016067	34
0.376795	0.817328	0.011788	35
0.385168	0.835491	0.007954	36
0.393541	0.853654	0.004716	37
0.401914	0.871817	0.002216	38
0.410287	0.889980	0.000596	39
0.418661	0.908143	0.000000	40
0.427034	0.926306	0.000000	41
14
0.069224	0.187638	0.000000	0
0.076146	0.206402	-0.000531	1
0.083068	0.225166	-0.001721	2
0.089991	0.243930	-0.003320	3
0.096913	0.262693	-0.005177	4
0.103835	0.281457	-0.007191	5
0.110758	0.300221	-0.009286	6
0.117680	0.318985	-0.011402	7
0.124602	0.337749	-0.013478	8
0.131525	0.356513	-0.015455	9
0.138447	0.375276	-0.017264	10
0.145370	0.394040	-0.018821	11
0.152292	0.412804	-0.020031	12
0.159214	0.431568	-0.020774	13
0.166137	0.450332	-0.020910	14
0.173059	0.469095	-0.020271	15
0.179981	0.487859	-0.018663	16
0.186904	0.506623	-0.015870	17
0.193826	0.525387	-0.011672	18
0.200748	0.544151	-0.005871	19
0.207671	0.562915	0.001645	20
0.214593	0.581678	0.010808	21
0.221516	0.600442	0.021222	22
0.228438	0.619206	0.031986	23
0.235360	0.637970	0.041577	24
0.242283	0.656734	0.048150	25
0.249205	0.675498	0.051314	26
0.256127	0.694261	0.051499	27
0.263050	0.713025	0.049391	28
0.269972	0.731789	0.045663	29
0.276894	0.750553	0.040881	30
0.283817	0.769317	0.035492	31
0.290739	0.788080	0.029844	32
0.297661	0.806844	0.024203	33
0.304584	0.825608	0.018782	34
0.311506	0.844372	0.013759	35
0.318429	0.863136	0.009290	36
0.325351	0.881900	0.005524	37
0.332273	0.900663	0.002611	38
0.339196	0.919427	0.000710	39
0.346118	0.938191	0.000000	40
0.353040	0.956955	0.000000	41
15
0.054288	0.192491	0.000000	0
0.059717	0.211740	-0.000293	1
0.065146	0.230989	-0.001086	2
0.070575	0.250238	-0.002224	3
0.076004	0.269487	-0.003587	4
0.081432	0.288736	-0.005095	5
0.086861	0.307986	-0.006696	6
0.092290	0.327235	-0.008351	7
0.097719	0.346484	-0.010027	8
0.103148	0.365733	-0.011691	9
0.108577	0.384982	-0.013304	10
0.114005	0.404231	-0.014820	11
0.119434	0.423480	-0.016179	12
0.124863	0.442729	-0.017302	13
0.130292	0.461978	-0.018083	14
0.135721	0.481227	-0.018383	15
0.141150	0.500477	-0.018010	16
0.146578	0.519726	-0.016710	17
0.152007	0.538975	-0.014148	18
0.157436	0.558224	-0.009897	19
0.162865	0.577473	-0.003449	20
0.168294	0.596722	0.005719	21
0.173723	0.615971	0.017940	22
0.179151	0.635220	0.032850	23
