0.200000	0.000000
0.220000	-0.000001
0.240000	0.000003
0.260000	0.000010
0.280000	0.000021
0.300000	0.000034
0.320000	0.000051
0.340000	0.000071
0.360000	0.000095
0.380000	0.000122
0.400000	0.000153
0.420000	0.000187
0.440000	0.000225
0.460000	0.000265
0.480000	0.000307
0.500000	0.000349
0.520000	0.000389
0.540000	0.000421
0.560000	0.000437
0.580000	0.000419
0.600000	0.000339
0.620000	0.000141
0.640000	-0.000274
0.660000	-0.001087
0.680000	-0.002635
0.700000	-0.005543
0.720000	-0.009945
0.740000	-0.015819
0.760000	-0.023101
0.780000	-0.031716
0.800000	-0.041594
0.820000	-0.052672
0.840000	-0.064891
0.860000	-0.078199
0.880000	-0.092548
0.900000	-0.107892
0.920000	-0.124187
0.940000	-0.141390
0.960000	-0.159455
0.980000	-0.178336
1.000000	-0.197984
