time = 5.512	Re = 30	40	80
0.189414	0.014907	0.000015	0
0.209353	0.016476	-0.000015	1
0.229291	0.018046	-0.000273	2
0.249229	0.019615	-0.000516	3
0.269168	0.021184	-0.000728	4
0.289106	0.022753	-0.000920	5
0.309044	0.024322	-0.001105	6
0.328983	0.025891	-0.001290	7
0.348921	0.027461	-0.001478	8
0.368859	0.029030	-0.001671	9
0.388798	0.030599	-0.001868	10
0.408736	0.032168	-0.002070	11
0.428674	0.033737	-0.002272	12
0.448613	0.035307	-0.002469	13
0.468551	0.036876	-0.002653	14
0.488489	0.038445	-0.002803	15
0.508428	0.040014	-0.002878	16
0.528366	0.041583	-0.002799	17
0.548305	0.043152	-0.002405	18
0.568243	0.044722	-0.001388	19
0.588181	0.046291	0.000848	20
0.608120	0.047860	0.005436	21
0.628058	0.049429	0.014512	22
0.647996	0.050998	0.032112	23
0.667935	0.052568	0.065686	24
0.687873	0.054137	0.129640	25
0.707811	0.055706	0.202711	26
0.727750	0.057275	0.276993	27
0.747688	0.058844	0.349468	28
0.767626	0.060413	0.419006	29
0.787565	0.061983	0.485240	30
0.807503	0.063552	0.548137	31
0.827441	0.065121	0.607804	32
0.847380	0.066690	0.664404	33
0.867318	0.068259	0.718099	34
0.887256	0.069829	0.769029	35
0.907195	0.071398	0.817284	36
0.927133	0.072967	0.862894	37
0.947071	0.074536	0.905815	38
0.967010	0.076105	0.945930	39
0.986948	0.077674	0.983053	40
1.006887	0.079244	1.016947	41
0
0.187661	0.029723	0.000279	0
0.207415	0.032851	-0.000279	1
0.227168	0.035980	-0.001090	2
0.246922	0.039109	-0.001852	3
0.266676	0.042237	-0.002536	4
0.286430	0.045366	-0.003166	5
0.306183	0.048495	-0.003762	6
0.325937	0.051623	-0.004336	7
0.345691	0.054752	-0.004892	8
0.365445	0.057881	-0.005422	9
0.385198	0.061009	-0.005913	10
0.404952	0.064138	-0.006345	11
0.424706	0.067267	-0.006683	12
0.444460	0.070395	-0.006881	13
0.464214	0.073524	-0.006867	14
0.483967	0.076653	-0.006531	15
0.503721	0.079782	-0.005703	16
0.523475	0.082910	-0.004117	17
0.543229	0.086039	-0.001358	18
0.562982	0.089168	0.003213	19
0.582736	0.092296	0.010561	20
0.602490	0.095425	0.022106	21
0.622244	0.098554	0.039857	22
0.641997	0.101682	0.066345	23
0.661751	0.104811	0.104274	24
0.681505	0.107940	0.155115	25
0.701259	0.111068	0.214394	26
0.721013	0.114197	0.278038	27
0.740766	0.117326	0.343260	28
0.760520	0.120454	0.408315	29
0.780274	0.123583	0.472149	30
0.800028	0.126712	0.534141	31
0.819781	0.129840	0.593937	32
0.839535	0.132969	0.651344	33
0.859289	0.136098	0.706261	34
0.879043	0.139227	0.758639	35
0.898796	0.142355	0.808451	36
0.918550	0.145484	0.855674	37
0.938304	0.148613	0.900284	38
0.958058	0.151741	0.942261	39
0.977811	0.154870	0.981608	40
0.997565	0.157999	1.018392	41
1
0.184750	0.044355	0.000766	0
0.204198	0.049023	-0.000766	1
0.223645	0.053692	-0.002335	2
0.243092	0.058361	-0.003760	3
0.262540	0.063030	-0.005044	4
0.281987	0.067699	-0.006220	5
0.301435	0.072368	-0.007315	6
0.320882	0.077037	-0.008338	7
0.340329	0.081706	-0.009278	8
0.359777	0.086375	-0.010110	9
0.379224	0.091044	-0.010794	10
0.398672	0.095713	-0.011270	11
0.418119	0.100381	-0.011457	12
0.437566	0.105050	-0.011246	13
0.457014	0.109719	-0.010485	14
0.476461	0.114388	-0.008970	15
0.495909	0.119057	-0.006418	16
0.515356	0.123726	-0.002440	17
0.534803	0.128395	0.003492	18
0.554251	0.133064	0.012070	19
0.573698	0.137733	0.024189	20
0.593146	0.142402	0.040949	21
0.612593	0.147070	0.063606	22
0.632040	0.151739	0.093276	23
0.651488	0.156408	0.130781	24
0.670935	0.161077	0.176046	25
0.690383	0.165746	0.227613	26
0.709830	0.170415	0.283616	27
0.729277	0.175084	0.342336	28
0.748725	0.179753	0.402374	29
0.768172	0.184422	0.462664	30
0.787620	0.189091	0.522411	31
0.807067	0.193759	0.581037	32
0.826514	0.198428	0.638126	33
0.845962	0.203097	0.693382	34
0.865409	0.207766	0.746602	35
0.884857	0.212435	0.797651	36
0.904304	0.217104	0.846457	37
0.923751	0.221773	0.893008	38
0.943199	0.226442	0.937367	39
0.962646	0.231111	0.979695	40
0.982094	0.235780	1.020305	41
2
0.180701	0.058713	0.001384	0
0.199722	0.064894	-0.001384	1
0.218743	0.071074	-0.003823	2
0.237764	0.077254	-0.005963	3
0.256785	0.083435	-0.007872	4
0.275806	0.089615	-0.009603	5
0.294828	0.095795	-0.011183	6
0.313849	0.101976	-0.012610	7
0.332870	0.108156	-0.013855	8
0.351891	0.114336	-0.014867	9
0.370912	0.120517	-0.015568	10
0.389933	0.126697	-0.015857	11
0.408954	0.132877	-0.015604	12
0.427975	0.139058	-0.014642	13
0.446997	0.145238	-0.012762	14
0.466018	0.151418	-0.009699	15
0.485039	0.157599	-0.005119	16
0.504060	0.163779	0.001392	17
0.523081	0.169959	0.010333	18
0.542102	0.176140	0.022295	19
0.561123	0.182320	0.037952	20
0.580145	0.188500	0.058029	21
0.599166	0.194681	0.083181	22
0.618187	0.200861	0.113887	23
0.637208	0.207041	0.150373	24
0.656229	0.213222	0.192425	25
0.675250	0.219402	0.239354	26
0.694271	0.225582	0.290201	27
0.713292	0.231763	0.343938	28
0.732314	0.237943	0.399596	29
0.751335	0.244123	0.456317	30
0.770356	0.250304	0.513375	31
0.789377	0.256484	0.570168	32
0.808398	0.262664	0.626212	33
0.827419	0.268845	0.681126	34
0.846440	0.275025	0.734627	35
0.865462	0.281205	0.786520	36
0.884483	0.287386	0.836706	37
0.903504	0.293566	0.885184	38
0.922525	0.299746	0.932073	39
0.941546	0.305927	0.977643	40
0.960567	0.312107	1.022357	41
3
0.175537	0.072710	0.002034	0
0.194015	0.080363	-0.002034	1
0.212492	0.088017	-0.005353	2
0.230970	0.095671	-0.008182	3
0.249448	0.103324	-0.010671	4
0.267925	0.110978	-0.012897	5
0.286403	0.118632	-0.014888	6
0.304880	0.126285	-0.016627	7
0.323358	0.133939	-0.018064	8
0.341835	0.141593	-0.019118	9
0.360313	0.149246	-0.019679	10
0.378791	0.156900	-0.019608	11
0.397268	0.164554	-0.018738	12
0.415746	0.172207	-0.016863	13
0.434223	0.179861	-0.013744	14
0.452701	0.187515	-0.009095	15
0.471179	0.195168	-0.002587	16
0.489656	0.202822	0.006158	17
0.508134	0.210476	0.017555	18
0.526611	0.218129	0.032056	19
0.545089	0.225783	0.050126	20
0.563567	0.233437	0.072211	21
0.582044	0.241090	0.098622	22
0.600522	0.248744	0.129575	23
0.618999	0.256398	0.165103	24
0.637477	0.264051	0.205017	25
0.655955	0.271705	0.248908	26
0.674432	0.279359	0.296212	27
0.692910	0.287012	0.346282	28
0.711387	0.294666	0.398453	29
0.729865	0.302320	0.452082	30
0.748343	0.309973	0.506577	31
0.766820	0.317627	0.561409	32
0.785298	0.325281	0.616120	33
0.803775	0.332934	0.670333	34
0.822253	0.340588	0.723750	35
0.840730	0.348242	0.776169	36
0.859208	0.355895	0.827487	37
0.877686	0.363549	0.877719	38
0.896163	0.371203	0.927018	39
0.914641	0.378856	0.975704	40
0.933118	0.386510	1.024296	41
4
0.169291	0.086258	0.002629	0
0.187111	0.095338	-0.002629	1
0.204932	0.104418	-0.006742	2
0.222752	0.113498	-0.010171	3
0.240572	0.122577	-0.013146	4
0.258392	0.131657	-0.015771	5
0.276212	0.140737	-0.018071	6
0.294032	0.149817	-0.020018	7
0.311852	0.158897	-0.021541	8
0.329672	0.167976	-0.022535	9
0.347493	0.177056	-0.022863	10
0.365313	0.186136	-0.022360	11
0.383133	0.195216	-0.020830	12
0.400953	0.204296	-0.018054	13
0.418773	0.213375	-0.013781	14
0.436593	0.222455	-0.007733	15
0.454413	0.231535	0.000389	16
0.472234	0.240615	0.010905	17
0.490054	0.249695	0.024143	18
0.507874	0.258774	0.040435	19
0.525694	0.267854	0.060092	20
0.543514	0.276934	0.083367	21
0.561334	0.286014	0.110416	22
0.579154	0.295094	0.141327	23
0.596974	0.304173	0.176067	24
0.614795	0.313253	0.214478	25
0.632615	0.322333	0.256281	26
0.650435	0.331413	0.301101	27
0.668255	0.340493	0.348500	28
0.686075	0.349572	0.398009	29
0.703895	0.358652	0.449150	30
0.721715	0.367732	0.501460	31
0.739536	0.376812	0.554508	32
0.757356	0.385892	0.607904	33
0.775176	0.394971	0.661315	34
0.792996	0.404051	0.714478	35
0.810816	0.413131	0.767211	36
0.828636	0.422211	0.819431	37
0.846456	0.431291	0.871168	38
0.864277	0.440370	0.922590	39
0.882097	0.449450	0.974023	40
0.899917	0.458530	1.025977	41
5
0.162002	0.099275	0.003103	0
0.179054	0.109725	-0.003103	1
0.196107	0.120175	-0.007841	2
0.213160	0.130625	-0.011732	3
0.230213	0.141075	-0.015069	4
0.247266	0.151524	-0.017977	5
0.264319	0.161974	-0.020482	6
0.281371	0.172424	-0.022546	7
0.298424	0.182874	-0.024082	8
0.315477	0.193324	-0.024965	9
0.332530	0.203774	-0.025041	10
0.349583	0.214224	-0.024126	11
0.366635	0.224674	-0.022013	12
0.383688	0.235124	-0.018475	13
0.400741	0.245574	-0.013265	14
0.417794	0.256024	-0.006125	15
0.434847	0.266474	0.003214	16
0.451899	0.276924	0.015016	17
0.468952	0.287374	0.029541	18
0.486005	0.297824	0.047031	19
0.503058	0.308274	0.067695	20
0.520111	0.318724	0.091667	21
0.537163	0.329174	0.119036	22
0.554216	0.339624	0.149822	23
0.571269	0.350074	0.183963	24
0.588322	0.360524	0.221320	25
0.605375	0.370974	0.261678	26
0.622427	0.381424	0.304762	27
0.639480	0.391874	0.350251	28
0.656533	0.402324	0.397797	29
0.673586	0.412774	0.447038	30
0.690639	0.423224	0.497617	31
0.707692	0.433673	0.549192	32
0.724744	0.444123	0.601448	33
0.741797	0.454573	0.654117	34
0.758850	0.465023	0.706984	35
0.775903	0.475473	0.759905	36
0.792956	0.485923	0.812826	37
0.810008	0.496373	0.865791	38
0.827061	0.506823	0.918969	39
0.844114	0.517273	0.972665	40
0.861167	0.527723	1.027335	41
6
0.153713	0.111679	0.003407	0
0.169894	0.123435	-0.003407	1
0.186074	0.135191	-0.008545	2
0.202254	0.146946	-0.012724	3
0.218435	0.158702	-0.016280	4
0.234615	0.170458	-0.019352	5
0.250795	0.182213	-0.021965	6
0.266976	0.193969	-0.024075	7
0.283156	0.205725	-0.025583	8
0.299336	0.217480	-0.026356	9
0.315517	0.229236	-0.026224	10
0.331697	0.240992	-0.024996	11
0.347877	0.252747	-0.022458	12
0.364058	0.264503	-0.018381	13
0.380238	0.276259	-0.012526	14
0.396418	0.288015	-0.004649	15
0.412599	0.299770	0.005491	16
0.428779	0.311526	0.018122	17
0.444960	0.323282	0.033460	18
0.461140	0.335037	0.051687	19
0.477320	0.346793	0.072942	20
0.493501	0.358549	0.097317	21
0.509681	0.370304	0.124852	22
0.525861	0.382060	0.155527	23
0.542042	0.393816	0.189264	24
0.558222	0.405572	0.225931	25
0.574402	0.417327	0.265341	26
0.590583	0.429083	0.307270	27
0.606763	0.440839	0.351461	28
0.622943	0.452594	0.397637	29
0.639124	0.464350	0.445515	30
0.655304	0.476106	0.494813	31
0.671484	0.487861	0.545263	32
0.687665	0.499617	0.596622	33
0.703845	0.511373	0.648679	34
0.720025	0.523128	0.701275	35
0.736206	0.534884	0.754307	36
0.752386	0.546640	0.807749	37
0.768566	0.558396	0.861659	38
0.784747	0.570151	0.916198	39
0.800927	0.581907	0.971637	40
0.817107	0.593663	1.028363	41
7
0.144477	0.123395	0.003514	0
0.159685	0.136384	-0.003514	1
0.174893	0.149373	-0.008789	2
