time = 7.537	Re = 20	40	80
0.189414	0.014907	0.002076	0
0.209353	0.016476	-0.002076	1
0.229291	0.018046	-0.004180	2
0.249229	0.019615	-0.004408	3
0.269168	0.021184	-0.002882	4
0.289106	0.022753	0.000309	5
0.309044	0.024322	0.005102	6
0.328983	0.025891	0.011451	7
0.348921	0.027461	0.019322	8
0.368859	0.029030	0.028688	9
0.388798	0.030599	0.039529	10
0.408736	0.032168	0.051828	11
0.428674	0.033737	0.065570	12
0.448613	0.035307	0.080738	13
0.468551	0.036876	0.097317	14
0.488489	0.038445	0.115291	15
0.508428	0.040014	0.134643	16
0.528366	0.041583	0.155354	17
0.548305	0.043152	0.177405	18
0.568243	0.044722	0.200776	19
0.588181	0.046291	0.225448	20
0.608120	0.047860	0.251399	21
0.628058	0.049429	0.278611	22
0.647996	0.050998	0.307067	23
0.667935	0.052568	0.336749	24
0.687873	0.054137	0.367645	25
0.707811	0.055706	0.399743	26
0.727750	0.057275	0.433034	27
0.747688	0.058844	0.467513	28
0.767626	0.060413	0.503177	29
0.787565	0.061983	0.540025	30
0.807503	0.063552	0.578060	31
0.827441	0.065121	0.617287	32
0.847380	0.066690	0.657710	33
0.867318	0.068259	0.699338	34
0.887256	0.069829	0.742179	35
0.907195	0.071398	0.786241	36
0.927133	0.072967	0.831533	37
0.947071	0.074536	0.878063	38
0.967010	0.076105	0.925837	39
0.986948	0.077674	0.974861	40
1.006887	0.079244	1.025139	41
0
0.187661	0.029723	0.002148	0
0.207415	0.032851	-0.002148	1
0.227168	0.035980	-0.004383	2
0.246922	0.039109	-0.004733	3
0.266676	0.042237	-0.003326	4
0.286430	0.045366	-0.000250	5
0.306183	0.048495	0.004434	6
0.325937	0.051623	0.010681	7
0.345691	0.054752	0.018463	8
0.365445	0.057881	0.027756	9
0.385198	0.061009	0.038544	10
0.404952	0.064138	0.050813	11
0.424706	0.067267	0.064549	12
0.444460	0.070395	0.079738	13
0.464214	0.073524	0.096366	14
0.483967	0.076653	0.114416	15
0.503721	0.079782	0.133870	16
0.523475	0.082910	0.154706	17
0.543229	0.086039	0.176903	18
0.562982	0.089168	0.200436	19
0.582736	0.092296	0.225281	20
0.602490	0.095425	0.251411	21
0.622244	0.098554	0.278803	22
0.641997	0.101682	0.307432	23
0.661751	0.104811	0.337278	24
0.681505	0.107940	0.368322	25
0.701259	0.111068	0.400547	26
0.721013	0.114197	0.433942	27
0.740766	0.117326	0.468498	28
0.760520	0.120454	0.504212	29
