time = 7.537	Re = 20	40	80
0.199846	0.007852	0.000000	0
0.219830	0.008637	0.000070	1
0.239815	0.009422	0.000246	2
0.259800	0.010208	0.000497	3
0.279784	0.010993	0.000801	4
0.299769	0.011778	0.001144	5
0.319753	0.012563	0.001511	6
0.339738	0.013348	0.001892	7
0.359722	0.014134	0.002276	8
0.379707	0.014919	0.002653	9
0.399692	0.015704	0.003014	10
0.419676	0.016489	0.003349	11
0.439661	0.017274	0.003651	12
0.459645	0.018060	0.003912	13
0.479630	0.018845	0.004126	14
0.499615	0.019630	0.004289	15
0.519599	0.020415	0.004397	16
0.539584	0.021200	0.004450	17
0.559568	0.021985	0.004445	18
0.579553	0.022771	0.004386	19
0.599537	0.023556	0.004273	20
0.619522	0.024341	0.004113	21
0.639507	0.025126	0.003909	22
0.659491	0.025911	0.003668	23
0.679476	0.026697	0.003396	24
0.699460	0.027482	0.003101	25
0.719445	0.028267	0.002791	26
0.739429	0.029052	0.002473	27
0.759414	0.029837	0.002155	28
0.779399	0.030623	0.001842	29
0.799383	0.031408	0.001542	30
0.819368	0.032193	0.001260	31
0.839352	0.032978	0.001000	32
0.859337	0.033763	0.000766	33
0.879322	0.034549	0.000562	34
0.899306	0.035334	0.000388	35
0.919291	0.036119	0.000246	36
0.939275	0.036904	0.000137	37
0.959260	0.037689	0.000060	38
0.979244	0.038475	0.000015	39
0.999229	0.039260	0.000000	40
1.019214	0.040045	0.000000	41
0
0.198614	0.023507	0.000000	0
0.218475	0.025858	0.000084	1
0.238336	0.028209	0.000292	2
0.258198	0.030560	0.000588	3
0.278059	0.032910	0.000950	4
0.297921	0.035261	0.001362	5
0.317782	0.037612	0.001809	6
0.337643	0.039963	0.002279	7
0.357505	0.042313	0.002760	8
0.377366	0.044664	0.003239	9
0.397227	0.047015	0.003704	10
0.417089	0.049366	0.004143	11
0.436950	0.051716	0.004546	12
0.456811	0.054067	0.004902	13
0.476673	0.056418	0.005202	14
0.496534	0.058769	0.005440	15
0.516396	0.061119	0.005609	16
