time = 0.000000	Re = 20.000000	40	80
0.000000	1.000000
0.001000	80.366021
0.002000	4.978995
0.003000	3.633948
0.004000	20.229360
0.005000	1.947906
0.006000	1.592177
0.007000	1.909710
0.008000	2.248799
0.009000	2.004831
0.010000	1.441193
0.011000	2.764827
0.012000	6.257556
0.013000	1.530906
0.014000	1.471651
0.015000	2.327885
0.016000	0.741126
0.017000	2.147545
0.018000	0.674927
0.019000	18.557691
0.020000	54.563648
0.021000	0.980035
0.022000	0.866997
0.023000	3.002196
0.024000	0.471452
0.025000	0.598356
0.026000	0.342990
0.027000	0.319012
0.028000	0.298263
0.029000	0.278427
0.030000	0.629068
0.031000	17.561982
0.032000	1.028488
0.033000	3.043671
0.034000	7.577445
0.035000	31.097547
0.036000	4.485363
0.037000	1246.605530
0.038000	5.677428
0.039000	25.832189
0.040000	7.159379
0.041000	17.039724
0.042000	4.351759
0.043000	1.432969
0.044000	1.606076
0.045000	8.460087
0.046000	23.906721
0.047000	4.601377
0.048000	1.790752
0.049000	2.289217
0.050000	2.551923
0.051000	2.001482
0.052000	1.238830
0.053000	1.606489
0.054000	4.693933
0.055000	1.028403
0.056000	6.243143
0.057000	1.150123
0.058000	2.580485
0.059000	0.870808
0.060000	22.962999
0.061000	0.958880
0.062000	1.300277
0.063000	1.615644
0.064000	1.364223
0.065000	0.936423
0.066000	59.172002
0.067000	0.984933
0.068000	0.645679
0.069000	2.307469
0.070000	0.612070
0.071000	1.395865
0.072000	0.825871
0.073000	9.395253
0.074000	4.195473
0.075000	0.748359
0.076000	0.594251
0.077000	0.828206
0.078000	6.537717
0.079000	0.827929
0.080000	0.553204
0.081000	0.364120
0.082000	0.280447
0.083000	0.335269
0.084000	0.514861
0.085000	1.099013
0.086000	5.665642
0.087000	0.889096
0.088000	0.485344
0.089000	0.675462
0.090000	2.329379
0.091000	3.205837
0.092000	80.724475
0.093000	1.139629
0.094000	3.927239
0.095000	1.356767
0.096000	3.270380
0.097000	0.892846
0.098000	14.346611
0.099000	1.390645
0.100000	1.149568
0.101000	13.444350
0.102000	2.153666
0.103000	8.276529
0.104000	7.365042
0.105000	11.512813
0.106000	1.010975
0.107000	11.278990
0.108000	0.911248
0.109000	0.836584
0.110000	5.654051
0.111000	3.213353
0.112000	0.588266
0.113000	0.592904
0.114000	0.379266
0.115000	0.339932
0.116000	0.527075
0.117000	1.245681
0.118000	2.981221
0.119000	0.834417
0.120000	0.475515
0.121000	0.319215
0.122000	0.243182
0.123000	0.207879
0.124000	0.170896
0.125000	0.156065
0.126000	0.198639
0.127000	0.251562
0.128000	0.349825
0.129000	0.549124
0.130000	1.322521
0.131000	1.857965
0.132000	0.796915
0.133000	0.447689
0.134000	0.514901
0.135000	1.256489
0.136000	1.800576
0.137000	0.803168
0.138000	0.463655
0.139000	0.339380
0.140000	0.277543
0.141000	0.285222
0.142000	0.420641
0.143000	0.801035
0.144000	4.918495
0.145000	1.071436
0.146000	0.564141
0.147000	0.470435
0.148000	0.341672
0.149000	0.267345
0.150000	0.220701
0.151000	0.188919
0.152000	0.165906
0.153000	0.170695
0.154000	0.202278
0.155000	0.275855
0.156000	0.396951
0.157000	0.653321
0.158000	1.924208
0.159000	0.108093
0.160000	0.666148
0.161000	0.411664
0.162000	0.291002
0.163000	0.235616
0.164000	0.188172
0.165000	0.164619
0.166000	0.144028
0.167000	0.128056
0.168000	0.115239
0.169000	0.132111
0.170000	0.160695
0.171000	0.201607
0.172000	0.264579
0.173000	0.371563
0.174000	0.570965
0.175000	0.701625
0.176000	0.252119
0.177000	0.435372
0.178000	0.338875
0.179000	0.347455
0.180000	0.573689
0.181000	1.505663
0.182000	0.810735
0.183000	0.741795
0.184000	0.438648
0.185000	0.321281
0.186000	0.284465
0.187000	0.241977
0.188000	0.199284
0.189000	0.203571
0.190000	0.252505
0.191000	0.234007
0.192000	0.205398
0.193000	0.179953
0.194000	0.159267
0.195000	0.146499
0.196000	0.138277
0.197000	0.156018
0.198000	0.191712
0.199000	0.246155
0.200000	0.339489
0.201000	0.536827
0.202000	1.232031
0.203000	2.758357
0.204000	0.830131
0.205000	1.369807
0.206000	1.500954
0.207000	0.781465
0.208000	0.443769
0.209000	0.627827
0.210000	1.835453
0.211000	0.197392
0.212000	0.686087
0.213000	0.415240
0.214000	0.450124
0.215000	0.643932
0.216000	1.977215
0.217000	0.397617
0.218000	0.670684
0.219000	0.410191
0.220000	0.297068
0.221000	0.234870
0.222000	0.228332
0.223000	0.254310
0.224000	0.215539
0.225000	0.138266
0.226000	0.167939
0.227000	0.222580
0.228000	0.261440
0.229000	0.363848
0.230000	0.577670
0.231000	1.476054
0.232000	1.113987
0.233000	0.763634
0.234000	0.444671
0.235000	0.842175
0.236000	6.390309
0.237000	0.820898
0.238000	0.548768
0.239000	0.364172
0.240000	0.279435
0.241000	0.231693
0.242000	0.281229
0.243000	0.312136
0.244000	0.202212
0.245000	0.151383
0.246000	0.242345
0.247000	0.250526
0.248000	0.221692
0.249000	0.191915
0.250000	0.167307
0.251000	0.147714
