time = 4.510000	Re = 1.000000	40	80
0.19	-0.006953
0.21	0.006953
0.23	0.020535
0.25	0.034339
0.27	0.048678
0.29	0.063741
0.31	0.079639
0.33	0.096436
0.35	0.114159
0.37	0.132808
0.39	0.152366
0.41	0.172798
0.43	0.194059
0.45	0.216100
0.47	0.238864
0.49	0.262296
0.51	0.286341
0.53	0.310949
0.55	0.336071
0.57	0.361665
0.59	0.387695
0.61	0.414128
0.63	0.440939
0.65	0.468106
0.67	0.495614
0.69	0.523449
0.71	0.551604
0.73	0.580077
0.75	0.608865
0.77	0.637972
0.79	0.667405
0.81	0.697172
0.83	0.727285
0.85	0.757758
0.87	0.788609
0.89	0.819856
0.91	0.851522
0.93	0.883633
0.95	0.916214
0.97	0.949295
0.99	0.982909
