time = 4.21	Re = 60	40	80
0
0.208544	0.024683	0.000537	1
0.228406	0.027034	0.004746	2
0.248267	0.029384	0.012280	3
0.268128	0.031735	0.022404	4
0.287990	0.034086	0.034824	5
0.307851	0.036437	0.049313	6
0.327713	0.038787	0.065515	7
0.347574	0.041138	0.082915	8
0.367435	0.043489	0.100839	9
0.387297	0.045840	0.118439	10
0.407158	0.048190	0.134681	11
0.427019	0.050541	0.148321	12
0.446881	0.052892	0.157902	13
0.466742	0.055243	0.161817	14
0.486604	0.057593	0.158510	15
0.506465	0.059944	0.147008	16
0.526326	0.062295	0.128108	17
0.546188	0.064646	0.106829	18
0.566049	0.066996	0.097106	19
0.585910	0.069347	0.129985	20
0.605772	0.071698	0.265990	21
0.625633	0.074048	0.614948	22
0.645495	0.076399	1.383629	23
0.665356	0.078750	3.100721	24
0.685217	0.081101	4.930334	25
0.705079	0.083451	5.949766	26
0.724940	0.085802	6.431623	27
0.744801	0.088153	6.544971	28
0.764663	0.090504	6.418961	29
0.784524	0.092854	6.160294	30
0.804385	0.095205	5.849968	31
0.824247	0.097556	5.541833	32
0.844108	0.099907	5.266110	33
0.863970	0.102257	5.034918	34
0.883831	0.104608	4.845754	35
0.903692	0.106959	4.684902	36
0.923554	0.109310	4.531471	37
0.943415	0.111660	4.360591	38
0.963276	0.114011	4.147246	39
0.983138	0.116362	3.872095	40
1
0.205965	0.040969	0.001766	1
0.225581	0.044871	0.009289	2
0.245196	0.048773	0.018579	3
0.264812	0.052674	0.028139	4
0.284428	0.056576	0.037457	5
0.304043	0.060478	0.046276	6
0.323659	0.064380	0.054306	7
0.343275	0.068282	0.061140	8
0.362891	0.072183	0.066252	9
0.382506	0.076085	0.069046	10
0.402122	0.079987	0.068929	11
0.421738	0.083889	0.065427	12
0.441353	0.087791	0.058379	13
0.460969	0.091692	0.048235	14
0.480585	0.095594	0.036533	15
0.500201	0.099496	0.026607	16
0.519816	0.103398	0.024612	17
0.539432	0.107300	0.040950	18
0.559048	0.111201	0.092185	19
0.578663	0.115103	0.203396	20
0.598279	0.119005	0.414133	21
0.617895	0.122907	0.789847	22
0.637510	0.126809	1.425601	23
0.657126	0.130710	2.403590	24
0.676742	0.134612	3.541049	25
0.696358	0.138514	4.546169	26
0.715973	0.142416	5.306955	27
0.735589	0.146318	5.801992	28
0.755205	0.150219	6.055702	29
0.774820	0.154121	6.115916	30
0.794436	0.158023	6.038391	31
0.814052	0.161925	5.875512	32
0.833668	0.165827	5.669456	33
0.853283	0.169728	5.449294	34
0.872899	0.173630	5.230699	35
0.892515	0.177532	5.017712	36
0.912130	0.181434	4.806040	37
0.931746	0.185336	4.587291	38
0.951362	0.189237	4.354298	39
0.970977	0.193139	4.107988	40
2
0.202116	0.057002	0.003180	1
0.221365	0.062431	0.013120	2
0.240614	0.067860	0.022933	3
0.259863	0.073289	0.031243	4
0.279112	0.078718	0.037873	5
0.298361	0.084146	0.042769	6
0.317610	0.089575	0.045810	7
0.336859	0.095004	0.046805	8
0.356108	0.100433	0.045540	9
0.375358	0.105862	0.041866	10
0.394607	0.111290	0.035811	11
0.413856	0.116719	0.027736	12
0.433105	0.122148	0.018527	13
0.452354	0.127577	0.009846	14
0.471603	0.133006	0.004457	15
0.490852	0.138435	0.006641	16
0.510101	0.143863	0.022784	17
0.529350	0.149292	0.062246	18
0.548600	0.154721	0.138261	19
0.567849	0.160150	0.270755	20
0.587098	0.165579	0.489613	21
0.606347	0.171007	0.836162	22
0.625596	0.176436	1.345997	23
0.644845	0.181865	2.031029	24
0.664094	0.187294	2.838258	25
0.683343	0.192723	3.663423	26
0.702592	0.198151	4.416122	27
0.721841	0.203580	5.035992	28
0.741091	0.209009	5.493113	29
0.760340	0.214438	5.783576	30
0.779589	0.219867	5.922800	31
0.798838	0.225295	5.937768	32
0.818087	0.230724	5.859556	33
0.837336	0.236153	5.717406	34
0.856585	0.241582	5.535034	35
0.875834	0.247011	5.329451	36
0.895083	0.252439	5.112144	37
0.914333	0.257868	4.892316	38
0.933582	0.263297	4.681958	39
0.952831	0.268726	4.502825	40
3
0.197020	0.072685	0.004325	1
0.215784	0.079607	0.014833	2
0.234548	0.086529	0.024161	3
0.253312	0.093452	0.031215	4
0.272076	0.100374	0.036187	5
0.290839	0.107296	0.039205	6
0.309603	0.114219	0.040254	7
0.328367	0.121141	0.039249	8
0.347131	0.128063	0.036129	9
0.365895	0.134986	0.030959	10
0.384658	0.141908	0.024050	11
0.403422	0.148830	0.016093	12
0.422186	0.155753	0.008325	13
0.440950	0.162675	0.002726	14
0.459714	0.169597	0.002278	15
0.478478	0.176520	0.011315	16
0.497241	0.183442	0.036023	17
0.516005	0.190364	0.085067	18
0.534769	0.197287	0.170553	19
0.553533	0.204209	0.309417	20
0.572297	0.211131	0.523863	21
0.591061	0.218054	0.837256	22
0.609824	0.224976	1.262411	23
0.628588	0.231898	1.802404	24
0.647352	0.238821	2.436201	25
0.666116	0.245743	3.118202	26
0.684880	0.252665	3.795453	27
0.703644	0.259588	4.418798	28
0.722407	0.266510	4.949665	29
0.741171	0.273432	5.363544	30
0.759935	0.280355	5.650767	31
0.778699	0.287277	5.814924	32
0.797463	0.294199	5.869572	33
0.816227	0.301122	5.834245	34
0.834990	0.308044	5.730861	35
0.853754	0.314966	5.581448	36
0.872518	0.321889	5.407740	37
0.891282	0.328811	5.232886	38
0.910046	0.335733	5.085317	39
0.928810	0.342656	5.004988	40
4
0.190710	0.087918	0.005060	1
0.208873	0.096292	0.014169	2
0.227036	0.104665	0.022288	3
0.245199	0.113038	0.028510	4
0.263362	0.121411	0.033072	5
0.281524	0.129784	0.036052	6
0.299687	0.138158	0.037339	7
0.317850	0.146531	0.036746	8
