0	0	1.13588e-05	1.13588e-05	-1.6753
0	0	0.000278649	0.000278649	-1.70524
0	0	0.000780591	0.000780591	-1.73831
0	0	0.00142385	0.00142385	-1.75865
0	0	0.00210562	0.00210562	-1.75847
0	0	0.00273514	0.00273514	-1.7357
0	0	0.00324054	0.00324054	-1.69203
0	0	0.00357022	0.00357022	-1.6316
0	0	0.00369247	0.00369247	-1.5601
0	0	0.00359497	0.00359497	-1.48415
0	0	0.00328502	0.00328502	-1.4109
0	0	0.0027906	0.0027906	-1.34736
0	0	0.00216175	0.00216175	-1.29993
0	0	0.00147138	0.00147138	-1.27351
0	0	0.000813497	0.000813497	-1.2705
0	0	0.000295537	0.000295537	-1.28918
0	0	1.58217e-05	1.58217e-05	-1.32182
0	0	0	0	-1.35221
0	0	0	0	-1.3522
0	0	0	0	0
0	0	0	0	-1.59656
0	0	1.21517e-05	1.21517e-05	-1.59657
0	0	0.000230628	0.000230628	-1.62037
0	0	0.000630283	0.000630283	-1.64567
0	0	0.00112567	0.00112567	-1.65965
0	0	0.00162353	0.00162353	-1.65644
0	0	0.00204266	0.00204266	-1.63527
0	0	0.00232182	0.00232182	-1.59885
0	0	0.00242286	0.00242286	-1.5522
0	0	0.00233192	0.00233192	-1.50169
0	0	0.00206018	0.00206018	-1.45425
0	0	0.00164405	0.00164405	-1.41648
0	0	0.00114451	0.00114451	-1.39379
0	0	0.000643977	0.000643977	-1.38929
0	0	0.000237905	0.000237905	-1.40245
0	0	1.41725e-05	1.41725e-05	-1.42749
0	0	0	0	-1.45144
0	0	0	0	-1.45143
0	0	0	0	0
0	0	0	0	-1.67528
0	0	1.13587e-05	1.13587e-05	-1.67529
0	0	0.000278652	0.000278652	-1.70523
0	0	0.000780594	0.000780594	-1.7383
0	0	0.00142385	0.00142385	-1.75864
0	0	0.00210562	0.00210562	-1.75846
0	0	0.00273514	0.00273514	-1.73569
0	0	0.00324054	0.00324054	-1.69202
0	0	0.00357022	0.00357022	-1.63159
0	0	0.00369247	0.00369247	-1.56009
0	0	0.00359497	0.00359497	-1.48414
0	0	0.00328502	0.00328502	-1.41089
0	0	0.0027906	0.0027906	-1.34735
0	0	0.00216175	0.00216175	-1.29992
0	0	0.00147138	0.00147138	-1.2735
0	0	0.000813497	0.000813497	-1.27049
0	0	0.000295537	0.000295537	-1.28917
0	0	1.58217e-05	1.58217e-05	-1.3218
0	0	0	0	-1.3522
0	0	0	0	-1.35219
0	0	0	0	0
0	0	0	0	-1.59655
0	0	1.21517e-05	1.21517e-05	-1.59655
0	0	0.000230628	0.000230628	-1.62035
0	0	0.000630283	0.000630283	-1.64565
0	0	0.00112567	0.00112567	-1.65963
0	0	0.00162353	0.00162353	-1.65643
0	0	0.00204266	0.00204266	-1.63525
0	0	0.00232182	0.00232182	-1.59883
0	0	0.00242286	0.00242286	-1.55219
0	0	0.00233192	0.00233192	-1.50167
0	0	0.00206018	0.00206018	-1.45424
0	0	0.00164405	0.00164405	-1.41647
0	0	0.00114451	0.00114451	-1.39377
0	0	0.000643977	0.000643977	-1.38927
0	0	0.000237905	0.000237905	-1.40244
0	0	1.41725e-05	1.41725e-05	-1.42747
0	0	0	0	-1.45142
0	0	0	0	-1.45142
0	0	0	0	0
0	0	0	0	-1.67529
0	0	1.13588e-05	1.13588e-05	-1.6753
0	0	0.000278649	0.000278649	-1.70524
1.3156e-05	1.3156e-05	-1.13588e-05	-1.13588e-05	-1.6753
0.000309398	0.000309398	-0.000278649	-0.000278649	-1.70524
0.000581003	0.000581003	-0.000780591	-0.000780591	-1.73831
0.000744577	0.000744577	-0.00142385	-0.00142385	-1.75865
0.000789148	0.000789148	-0.00210562	-0.00210562	-1.75847
0.000728675	0.000728675	-0.00273514	-0.00273514	-1.7357
0.000585009	0.000585009	-0.00324054	-0.00324054	-1.69203
0.00038161	0.00038161	-0.00357022	-0.00357022	-1.6316
0.000141504	0.000141504	-0.00369247	-0.00369247	-1.5601
-0.000112855	-0.000112855	-0.00359497	-0.00359497	-1.48415
-0.000358755	-0.000358755	-0.00328502	-0.00328502	-1.4109
-0.000572289	-0.000572289	-0.0027906	-0.0027906	-1.34736
