time = 4.501	Re = 1	30	60
0.185644	0.019512	0.288870
0.212165	0.022299	0.288870
0.238685	0.025087	0.346259
0.265206	0.027874	0.392075
0.291726	0.030662	0.427853
0.318247	0.033449	0.455109
0.344768	0.036237	0.475236
0.371288	0.039024	0.489497
0.397809	0.041811	0.499052
0.424329	0.044599	0.504965
0.450850	0.047386	0.508209
0.477371	0.050174	0.509664
0.503891	0.052961	0.510108
0.530412	0.055748	0.510214
0.556932	0.058536	0.510552
0.583453	0.061323	0.511590
0.609973	0.064111	0.513708
0.636494	0.066898	0.517205
0.663015	0.069686	0.522312
0.689535	0.072473	0.529204
0.716056	0.075260	0.538009
0.742576	0.078048	0.548818
0.769097	0.080835	0.561692
0.795618	0.083623	0.576673
0.822138	0.086410	0.593781
0.848659	0.089198	0.613025
0.875179	0.091985	0.634405
0.901700	0.094772	0.657912
0.928220	0.097560	0.683534
0.954741	0.100347	0.711252
0.981262	0.103135	0.741047
1.007782	0.105922	0.741047
0.182588	0.038810	0.332489
0.208671	0.044354	0.332489
0.234755	0.049899	0.404603
0.260839	0.055443	0.460482
0.286923	0.060987	0.503032
0.313007	0.066532	0.534600
0.339091	0.072076	0.557106
0.365175	0.077620	0.572189
0.391259	0.083165	0.581310
0.417343	0.088709	0.585812
0.443427	0.094253	0.586931
0.469511	0.099798	0.585790
0.495595	0.105342	0.583387
0.521679	0.110886	0.580581
0.547763	0.116430	0.578087
0.573847	0.121975	0.576483
0.599931	0.127519	0.576224
0.626014	0.133063	0.577659
0.652098	0.138608	0.581044
0.678182	0.144152	0.586564
0.704266	0.149696	0.594346
0.730350	0.155241	0.604472
0.756434	0.160785	0.616991
0.782518	0.166329	0.631926
0.808602	0.171874	0.649281
0.834686	0.177418	0.669046
0.860770	0.182962	0.691202
0.886854	0.188506	0.715722
0.912938	0.194051	0.742573
0.939022	0.199595	0.771721
0.965106	0.205139	0.803125
0.991190	0.210684	0.803125
0.177531	0.057683	0.383756
0.202892	0.065924	0.383756
0.228254	0.074164	0.471537
0.253615	0.082404	0.537816
0.278977	0.090645	0.587216
0.304338	0.098885	0.623003
