0.200000	0.000000
0.220000	0.000025
0.240000	0.000051
0.260000	0.000077
0.280000	0.000102
0.300000	0.000127
0.320000	0.000152
0.340000	0.000177
0.360000	0.000202
0.380000	0.000227
0.400000	0.000254
0.420000	0.000281
0.440000	0.000309
0.460000	0.000338
0.480000	0.000365
0.500000	0.000389
0.520000	0.000404
0.540000	0.000399
0.560000	0.000353
0.580000	0.000230
0.600000	-0.000034
0.620000	-0.000554
0.640000	-0.001525
0.660000	-0.003283
0.680000	-0.006411
0.700000	-0.011929
0.720000	-0.019871
0.740000	-0.030011
0.760000	-0.042073
0.780000	-0.055793
0.800000	-0.070933
0.820000	-0.087284
0.840000	-0.104657
0.860000	-0.122884
0.880000	-0.141809
0.900000	-0.161290
0.920000	-0.181188
0.940000	-0.201368
0.960000	-0.221694
0.980000	-0.242025
1.000000	-0.262211
