time = 4.521	Re = 20	40	80
0.189854	0.007459	-0.527418	0
0.209838	0.008245	-0.527418	1
0.229823	0.009030	-0.531717	2
0.249807	0.009815	-0.534979	3
0.269792	0.010600	-0.537274	4
0.289776	0.011385	-0.538790	5
0.309761	0.012171	-0.539741	6
0.329746	0.012956	-0.540329	7
0.349730	0.013741	-0.540721	8
0.369715	0.014526	-0.541031	9
0.389699	0.015311	-0.541311	10
0.409684	0.016097	-0.541551	11
0.429668	0.016882	-0.541672	12
0.449653	0.017667	-0.541523	13
0.469638	0.018452	-0.540870	14
0.489622	0.019237	-0.539394	15
0.509607	0.020022	-0.536690	16
0.529591	0.020808	-0.532264	17
0.549576	0.021593	-0.525532	18
0.569561	0.022378	-0.515820	19
0.589545	0.023163	-0.502364	20
0.609530	0.023948	-0.484314	21
0.629514	0.024734	-0.460733	22
0.649499	0.025519	-0.430605	23
0.669483	0.026304	-0.392835	24
0.689468	0.027089	-0.346255	25
0.709453	0.027874	-0.289625	26
0.729437	0.028660	-0.221638	27
0.749422	0.029445	-0.140921	28
0.769406	0.030230	-0.046042	29
0.789391	0.031015	0.064496	30
0.809376	0.031800	0.192247	31
0.829360	0.032586	0.338826	32
0.849345	0.033371	0.505909	33
0.869329	0.034156	0.695235	34
0.889314	0.034941	0.908608	35
0.909298	0.035726	1.147904	36
0.929283	0.036512	1.415068	37
0.949268	0.037297	1.712126	38
0.969252	0.038082	2.041184	39
0.989237	0.038867	2.404434	40
1.009221	0.039652	2.404434	41
0
0.188683	0.022332	-0.412241	0
0.208544	0.024683	-0.412241	1
0.228406	0.027034	-0.418828	2
0.248267	0.029384	-0.423961	3
0.268128	0.031735	-0.427660	4
0.287990	0.034086	-0.430117	5
0.307851	0.036437	-0.431584	6
0.327713	0.038787	-0.432320	7
0.347574	0.041138	-0.432551	8
0.367435	0.043489	-0.432455	9
0.387297	0.045840	-0.432146	10
0.407158	0.048190	-0.431672	11
0.427019	0.050541	-0.431013	12
0.446881	0.052892	-0.430070	13
0.466742	0.055243	-0.428652	14
0.486604	0.057593	-0.426475	15
0.506465	0.059944	-0.423160	16
0.526326	0.062295	-0.418234	17
0.546188	0.064646	-0.411122	18
0.566049	0.066996	-0.401151	19
0.585910	0.069347	-0.387555	20
0.605772	0.071698	-0.369478	21
0.625633	0.074048	-0.345958	22
0.645495	0.076399	-0.315965	23
0.665356	0.078750	-0.278385	24
0.685217	0.081101	-0.232029	25
0.705079	0.083451	-0.175635	26
0.724940	0.085802	-0.107876	27
0.744801	0.088153	-0.027361	28
0.764663	0.090504	0.067360	29
0.784524	0.092854	0.177797	30
0.804385	0.095205	0.305512	31
0.824247	0.097556	0.452129	32
0.844108	0.099907	0.619326	33
0.863970	0.102257	0.808843	34
0.883831	0.104608	1.022484	35
0.903692	0.106959	1.262118	36
0.923554	0.109310	1.529684	37
0.943415	0.111660	1.827199	38
0.963276	0.114011	2.156755	39
0.983138	0.116362	2.520529	40
1.002999	0.118713	2.520529	41
1
0.186349	0.037067	-0.297172	0
0.205965	0.040969	-0.297172	1
0.225581	0.044871	-0.306404	2
0.245196	0.048773	-0.313628	3
0.264812	0.052674	-0.318850	4
0.284428	0.056576	-0.322293	5
0.304043	0.060478	-0.324268	6
0.323659	0.064380	-0.325100	7
0.343275	0.068282	-0.325086	8
0.362891	0.072183	-0.324473	9
0.382506	0.076085	-0.323444	10
0.402122	0.079987	-0.322116	11
0.421738	0.083889	-0.320533	12
0.441353	0.087791	-0.318657	13
0.460969	0.091692	-0.316346	14
0.480585	0.095594	-0.313359	15
0.500201	0.099496	-0.309353	16
0.519816	0.103398	-0.303879	17
0.539432	0.107300	-0.296381	18
0.559048	0.111201	-0.286170	19
0.578663	0.115103	-0.272475	20
0.598279	0.119005	-0.254425	21
0.617895	0.122907	-0.231069	22
0.637510	0.126809	-0.201345	23
0.657126	0.130710	-0.164109	24
0.676742	0.134612	-0.118137	25
0.696358	0.138514	-0.062138	26
0.715973	0.142416	0.005246	27
0.735589	0.146318	0.085434	28
0.755205	0.150219	0.179896	29
0.774820	0.154121	0.290158	30
0.794436	0.158023	0.417797	31
0.814052	0.161925	0.564440	32
0.833668	0.165827	0.731768	33
0.853283	0.169728	0.921518	34
0.872899	0.173630	1.135484	35
0.892515	0.177532	1.375524	36
