time = 4.521	Re = 20	40	80
0.197538	0.031287	0.000000	0
0.217291	0.034416	0.000122	1
0.237045	0.037544	0.000438	2
0.256799	0.040673	0.000891	3
0.276553	0.043802	0.001433	4
0.296307	0.046930	0.002019	5
0.316060	0.050059	0.002608	6
0.335814	0.053188	0.003161	7
0.355568	0.056316	0.003642	8
0.375322	0.059445	0.004012	9
0.395075	0.062574	0.004237	10
0.414829	0.065702	0.004281	11
0.434583	0.068831	0.004110	12
0.454337	0.071960	0.003687	13
0.474090	0.075088	0.002980	14
0.493844	0.078217	0.001953	15
0.513598	0.081346	0.000572	16
0.533352	0.084475	-0.001196	17
0.553105	0.087603	-0.003386	18
0.572859	0.090732	-0.006030	19
0.592613	0.093861	-0.009163	20
0.612367	0.096989	-0.012816	21
0.632121	0.100118	-0.017022	22
0.651874	0.103247	-0.021814	23
0.671628	0.106375	-0.027222	24
0.691382	0.109504	-0.033279	25
0.711136	0.112633	-0.040016	26
0.730889	0.115761	-0.047462	27
0.750643	0.118890	-0.055650	28
0.770397	0.122019	-0.064608	29
0.790151	0.125147	-0.074368	30
0.809904	0.128276	-0.084959	31
0.829658	0.131405	-0.096412	32
0.849412	0.134534	-0.108755	33
0.869166	0.137662	-0.122021	34
0.888920	0.140791	-0.136237	35
0.908673	0.143920	-0.151436	36
0.928427	0.147048	-0.167648	37
0.948181	0.150177	-0.184903	38
0.967935	0.153306	-0.203232	39
0.987688	0.156434	-0.222667	40
1
0.194474	0.046689	0.000000	0
0.213921	0.051358	0.000121	1
0.233369	0.056027	0.000432	2
0.252816	0.060696	0.000878	3
0.272264	0.065365	0.001412	4
0.291711	0.070034	0.001990	5
0.311158	0.074702	0.002572	6
0.330606	0.079371	0.003119	7
0.350053	0.084040	0.003594	8
0.369501	0.088709	0.003961	9
0.388948	0.093378	0.004185	10
0.408395	0.098047	0.004229	11
0.427843	0.102716	0.004061	12
0.447290	0.107385	0.003643	13
0.466738	0.112054	0.002942	14
0.486185	0.116723	0.001923	15
0.505632	0.121391	0.000551	16
0.525080	0.126060	-0.001208	17
0.544527	0.130729	-0.003388	18
0.563975	0.135398	-0.006023	19
0.583422	0.140067	-0.009147	20
0.602869	0.144736	-0.012792	21
0.622317	0.149405	-0.016992	22
0.641764	0.154074	-0.021778	23
0.661212	0.158743	-0.027183	24
0.680659	0.163412	-0.033238	25
0.700106	0.168081	-0.039973	26
0.719554	0.172749	-0.047420	27
0.739001	0.177418	-0.055610	28
0.758449	0.182087	-0.064571	29
0.777896	0.186756	-0.074334	30
0.797343	0.191425	-0.084929	31
0.816791	0.196094	-0.096386	32
0.836238	0.200763	-0.108735	33
0.855686	0.205432	-0.122004	34
0.875133	0.210101	-0.136226	35
0.894580	0.214770	-0.151428	36
0.914028	0.219438	-0.167643	37
0.933475	0.224107	-0.184901	38
0.952923	0.228776	-0.203231	39
0.972370	0.233445	-0.222667	40
2
0.190211	0.061803	0.000000	0
0.209232	0.067984	0.000118	1
0.228254	0.074164	0.000423	2
0.247275	0.080344	0.000861	3
0.266296	0.086525	0.001385	4
0.285317	0.092705	0.001952	5
0.304338	0.098885	0.002524	6
0.323359	0.105066	0.003063	7
0.342380	0.111246	0.003533	8
0.361402	0.117426	0.003897	9
0.380423	0.123607	0.004120	10
0.399444	0.129787	0.004168	11
0.418465	0.135967	0.004005	12
0.437486	0.142148	0.003596	13
0.456507	0.148328	0.002906	14
0.475528	0.154508	0.001900	15
0.494549	0.160689	0.000543	16
0.513571	0.166869	-0.001201	17
0.532592	0.173049	-0.003366	18
0.551613	0.179230	-0.005987	19
0.570634	0.185410	-0.009096	20
0.589655	0.191590	-0.012730	21
0.608676	0.197771	-0.016919	22
0.627697	0.203951	-0.021698	23
0.646718	0.210131	-0.027097	24
0.665740	0.216312	-0.033149	25
0.684761	0.222492	-0.039885	26
0.703782	0.228672	-0.047334	27
0.722803	0.234853	-0.055528	28
0.741824	0.241033	-0.064495	29
0.760845	0.247213	-0.074266	30
0.779866	0.253394	-0.084870	31
0.798888	0.259574	-0.096336	32
0.817909	0.265754	-0.108694	33
0.836930	0.271935	-0.121973	34
0.855951	0.278115	-0.136203	35
0.874972	0.284295	-0.151413	36
0.893993	0.290476	-0.167634	37
0.913014	0.296656	-0.184896	38
0.932035	0.302836	-0.203230	39
0.951057	0.309017	-0.222667	40
3
0.184776	0.076537	0.000000	0
0.203254	0.084190	0.000115	1
0.221731	0.091844	0.000412	2
0.240209	0.099498	0.000838	3
0.258686	0.107151	0.001349	4
0.277164	0.114805	0.001903	5
0.295641	0.122459	0.002463	6
0.314119	0.130112	0.002992	7
0.332597	0.137766	0.003454	8
0.351074	0.145420	0.003815	9
0.369552	0.153073	0.004040	10
0.388029	0.160727	0.004093	11
0.406507	0.168381	0.003939	12
0.424985	0.176034	0.003544	13
0.443462	0.183688	0.002870	14
0.461940	0.191342	0.001883	15
0.480417	0.198995	0.000547	16
0.498895	0.206649	-0.001174	17
0.517373	0.214303	-0.003317	18
0.535850	0.221956	-0.005915	19
0.554328	0.229610	-0.009005	20
0.572805	0.237264	-0.012621	21
0.591283	0.244917	-0.016796	22
0.609761	0.252571	-0.021563	23
0.628238	0.260225	-0.026955	24
0.646716	0.267878	-0.033004	25
0.665193	0.275532	-0.039740	26
0.683671	0.283186	-0.047194	27
0.702149	0.290839	-0.055395	28
0.720626	0.298493	-0.064373	29
0.739104	0.306147	-0.074156	30
0.757581	0.313800	-0.084774	31
0.776059	0.321454	-0.096255	32
0.794537	0.329107	-0.108628	33
0.813014	0.336761	-0.121922	34
0.831492	0.344415	-0.136166	35
0.849969	0.352068	-0.151388	36
0.868447	0.359722	-0.167620	37
0.886924	0.367376	-0.184890	38
0.905402	0.375029	-0.203229	39
0.923880	0.382683	-0.222667	40
4
0.178201	0.090798	0.000000	0
0.196021	0.099878	0.000111	1
0.213842	0.108958	0.000397	2
0.231662	0.118037	0.000809	3
0.249482	0.127117	0.001303	4
0.267302	0.136197	0.001840	5
0.285122	0.145277	0.002384	6
0.302942	0.154357	0.002901	7
0.320762	0.163436	0.003355	8
0.338583	0.172516	0.003712	9
0.356403	0.181596	0.003939	10
0.374223	0.190676	0.003999	11
0.392043	0.199756	0.003859	12
0.409863	0.208835	0.003482	13
0.427683	0.217915	0.002832	14
0.445503	0.226995	0.001872	15
0.463323	0.236075	0.000566	16
0.481144	0.245155	-0.001124	17
0.498964	0.254234	-0.003235	18
0.516784	0.263314	-0.005802	19
0.534604	0.272394	-0.008863	20
0.552424	0.281474	-0.012454	21
0.570244	0.290554	-0.016607	22
0.588064	0.299633	-0.021359	23
0.605885	0.308713	-0.026740	24
0.623705	0.317793	-0.032784	25
0.641525	0.326873	-0.039521	26
0.659345	0.335953	-0.046981	27
0.677165	0.345033	-0.055194	28
0.694985	0.354112	-0.064187	29
0.712805	0.363192	-0.073990	30
0.730625	0.372272	-0.084629	31
0.748446	0.381352	-0.096133	32
0.766266	0.390432	-0.108530	33
0.784086	0.399511	-0.121846	34
0.801906	0.408591	-0.136110	35
0.819726	0.417671	-0.151351	36
0.837546	0.426751	-0.167598	37
0.855366	0.435831	-0.184880	38
0.873187	0.444910	-0.203226	39
0.891007	0.453990	-0.222667	40
5
0.170528	0.104500	0.000000	0
0.187581	0.114950	0.000105	1
0.204634	0.125400	0.000378	2
0.221687	0.135850	0.000771	3
0.238739	0.146299	0.001244	4
0.255792	0.156749	0.001760	5
0.272845	0.167199	0.002284	6
0.289898	0.177649	0.002785	7
0.306951	0.188099	0.003228	8
0.324003	0.198549	0.003581	9
0.341056	0.208999	0.003811	10
0.358109	0.219449	0.003882	11
0.375162	0.229899	0.003759	12
0.392215	0.240349	0.003407	13
0.409267	0.250799	0.002789	14
0.426320	0.261249	0.001866	15
0.443373	0.271699	0.000601	16
0.460426	0.282149	-0.001046	17
0.477479	0.292599	-0.003112	18
0.494531	0.303049	-0.005636	19
0.511584	0.313499	-0.008657	20
0.528637	0.323949	-0.012211	21
0.545690	0.334399	-0.016334	22
0.562743	0.344849	-0.021062	23
