time = 12.001	Re = 0.5	40	80
0.261630	0.261629	-0.014574	9
0.275772	0.275771	-0.010017	10
0.289914	0.289914	-0.003952	11
0.304056	0.304056	0.003742	12
0.318198	0.318198	0.013200	13
0.332340	0.332340	0.024562	14
0.346483	0.346482	0.037969	15
0.360625	0.360624	0.053558	16
0.374767	0.374766	0.071450	17
0.388909	0.388908	0.091748	18
0.403051	0.403051	0.114526	19
0.417193	0.417193	0.139817	20
0.431335	0.431335	0.167611	21
0.445478	0.445477	0.197848	22
0.459620	0.459619	0.230416	23
0.473762	0.473761	0.265155	24
0.487904	0.487903	0.301867	25
0.502046	0.502045	0.340328	26
0.516188	0.516188	0.380301	27
0.530330	0.530330	0.421557	28
0.544473	0.544472	0.463881	29
0.558615	0.558614	0.507089	30
0.572757	0.572756	0.551031	31
0.586899	0.586898	0.595596	32
0.601041	0.601040	0.640715	33
0.615183	0.615182	0.686357	34
0.629325	0.629325	0.732532	35
0.643468	0.643467	0.779288	36
0.657610	0.657609	0.826707	37
0.671752	0.671751	0.874904	38
0.685894	0.685893	0.924025	39
0.700036	0.700035	0.974243	40
0.714178	0.714177	1.025757	41
9
0.123395	0.144477	0.003566	0
0.136384	0.159685	-0.003566	1
0.149373	0.174893	-0.008914	2
0.162362	0.190101	-0.012887	3
0.175351	0.205309	-0.015700	4
0.188340	0.220518	-0.017459	5
0.201329	0.235726	-0.018205	6
0.214318	0.250934	-0.017930	7
0.227307	0.266142	-0.016590	8
0.240296	0.281350	-0.014108	9
0.253285	0.296558	-0.010380	10
0.266274	0.311766	-0.005280	11
0.279263	0.326974	0.001344	12
0.292252	0.342182	0.009659	13
0.305241	0.357391	0.019848	14
0.318230	0.372599	0.032105	15
0.331219	0.387807	0.046626	16
0.344208	0.403015	0.063602	17
0.357197	0.418223	0.083204	18
0.370186	0.433431	0.105576	19
0.383175	0.448639	0.130812	20
0.396164	0.463847	0.158947	21
0.409153	0.479055	0.189940	22
0.422142	0.494264	0.223667	23
0.435131	0.509472	0.259924	24
0.448120	0.524680	0.298435	25
0.461109	0.539888	0.338873	26
0.474097	0.555096	0.380889	27
0.487086	0.570304	0.424139	28
0.500075	0.585512	0.468305	29
0.513064	0.600720	0.513115	30
0.526053	0.615928	0.558349	31
0.539042	0.631137	0.603844	32
0.552031	0.646345	0.649495	33
0.565020	0.661553	0.695252	34
0.578009	0.676761	0.741117	35
0.590998	0.691969	0.787143	36
0.603987	0.707177	0.833426	37
0.616976	0.722385	0.880108	38
0.629965	0.737593	0.927371	39
0.642954	0.752801	0.975437	40
0.655943	0.768010	1.024563	41
10
0.111679	0.153713	0.002926	0
0.123435	0.169893	-0.002926	1
0.135191	0.186074	-0.007405	2
0.146946	0.202254	-0.010808	3
0.158702	0.218434	-0.013293	4
0.170458	0.234615	-0.014944	5
0.182214	0.250795	-0.015790	6
0.193969	0.266975	-0.015821	7
0.205725	0.283156	-0.014991	8
0.217481	0.299336	-0.013220	9
0.229236	0.315516	-0.010400	10
0.240992	0.331697	-0.006392	11
0.252748	0.347877	-0.001029	12
0.264504	0.364057	0.005887	13
0.276259	0.380238	0.014581	14
0.288015	0.396418	0.025301	15
0.299771	0.412598	0.038317	16
0.311527	0.428779	0.053907	17
0.323282	0.444959	0.072347	18
0.335038	0.461139	0.093890	19
0.346794	0.477320	0.118741	20
0.358549	0.493500	0.147031	21
0.370305	0.509680	0.178783	22
0.382061	0.525861	0.213888	23
0.393817	0.542041	0.252095	24
0.405572	0.558221	0.293019	25
0.417328	0.574402	0.336175	26
0.429084	0.590582	0.381030	27
0.440839	0.606762	0.427064	28
0.452595	0.622943	0.473802	29
0.464351	0.639123	0.520847	30
0.476107	0.655303	0.567885	31
0.487862	0.671484	0.614689	32
0.499618	0.687664	0.661112	33
0.511374	0.703844	0.707082	34
0.523129	0.720025	0.752594	35
0.534885	0.736205	0.797701	36
0.546641	0.752385	0.842515	37
0.558397	0.768566	0.887199	38
0.570152	0.784746	0.931971	39
0.581908	0.800926	0.977098	40
0.593664	0.817107	1.022902	41
11
0.099275	0.162002	0.002228	0
0.109725	0.179054	-0.002228	1
0.120175	0.196107	-0.005767	2
0.130625	0.213160	-0.008532	3
0.141075	0.230213	-0.010618	4
0.151525	0.247266	-0.012086	5
0.161975	0.264318	-0.012960	6
0.172425	0.281371	-0.013231	7
0.182875	0.298424	-0.012860	8
0.193325	0.315477	-0.011776	9
0.203775	0.332529	-0.009879	10
0.214225	0.349582	-0.007032	11
0.224675	0.366635	-0.003065	12
0.235125	0.383688	0.002231	13
0.245575	0.400741	0.009108	14
0.256025	0.417793	0.017864	15
0.266475	0.434846	0.028842	16
0.276925	0.451899	0.042422	17
0.287375	0.468952	0.059016	18
0.297825	0.486005	0.079043	19
0.308275	0.503057	0.102895	20
0.318725	0.520110	0.130892	21
0.329175	0.537163	0.163218	22
0.339625	0.554216	0.199855	23
0.350075	0.571269	0.240531	24
0.360525	0.588321	0.284704	25
0.370975	0.605374	0.331619	26
0.381424	0.622427	0.380433	27
0.391874	0.639480	0.430333	28
0.402324	0.656533	0.480610	29
0.412774	0.673585	0.530696	30
0.423224	0.690638	0.580167	31
0.433674	0.707691	0.628727	32
0.444124	0.724744	0.676193	33
0.454574	0.741797	0.722479	34
0.465024	0.758849	0.767574	35
0.475474	0.775902	0.811538	36
0.485924	0.792955	0.854489	37
0.496374	0.810008	0.896607	38
0.506824	0.827061	0.938128	39
0.517274	0.844113	0.979352	40
0.527724	0.861166	1.020648	41
12
0.086258	0.169291	0.001514	0
0.095338	0.187111	-0.001514	1
0.104418	0.204931	-0.004090	2
0.113498	0.222752	-0.006174	3
0.122578	0.240572	-0.007797	4
