time = 12.001	Re = 0.5	40	80
0.458130	0.581134	0.035946	27
0.470512	0.596841	0.034020	28
0.482894	0.612547	0.031353	29
0.495276	0.628253	0.028108	30
0.507658	0.643959	0.024461	31
0.520039	0.659666	0.020591	32
0.532421	0.675372	0.016672	33
0.544803	0.691078	0.012870	34
0.557185	0.706785	0.009337	35
0.569567	0.722491	0.006211	36
0.581949	0.738197	0.003617	37
0.594331	0.753904	0.001661	38
0.606713	0.769610	0.000432	39
0.619095	0.785316	0.000000	40
0.631476	0.801023	0.000000	41
11
0.111114	0.166294	0.000000	0
0.122226	0.182923	-0.000808	1
0.133337	0.199553	-0.002479	2
0.144448	0.216182	-0.004518	3
0.155560	0.232811	-0.006627	4
0.166671	0.249441	-0.008611	5
0.177783	0.266070	-0.010325	6
0.188894	0.282700	-0.011657	7
0.200006	0.299329	-0.012517	8
0.211117	0.315958	-0.012825	9
0.222228	0.332588	-0.012516	10
0.233340	0.349217	-0.011532	11
0.244451	0.365846	-0.009829	12
0.255563	0.382476	-0.007378	13
0.266674	0.399105	-0.004167	14
0.277785	0.415735	-0.000213	15
0.288897	0.432364	0.004436	16
0.300008	0.448993	0.009687	17
0.311120	0.465623	0.015403	18
0.322231	0.482252	0.021390	19
0.333343	0.498881	0.027402	20
0.344454	0.515511	0.033147	21
0.355565	0.532140	0.038304	22
0.366677	0.548770	0.042558	23
0.377788	0.565399	0.045637	24
0.388900	0.582028	0.047358	25
0.400011	0.598658	0.047654	26
0.411122	0.615287	0.046571	27
0.422234	0.631917	0.044250	28
0.433345	0.648546	0.040893	29
0.444457	0.665175	0.036735	30
0.455568	0.681805	0.032025	31
0.466680	0.698434	0.027007	32
0.477791	0.715063	0.021913	33
0.488902	0.731693	0.016960	34
0.500014	0.748322	0.012345	35
0.511125	0.764952	0.008246	36
0.522237	0.781581	0.004827	37
0.533348	0.798210	0.002231	38
0.544460	0.814840	0.000586	39
0.555571	0.831469	0.000000	40
0.566682	0.848099	0.000000	41
12
0.097724	0.174499	0.000000	0
0.107497	0.191949	-0.000826	1
0.117269	0.209399	-0.002536	2
0.127042	0.226849	-0.004650	3
0.136814	0.244299	-0.006884	4
0.146587	0.261749	-0.009045	5
0.156359	0.279199	-0.010992	6
0.166131	0.296648	-0.012610	7
0.175904	0.314098	-0.013799	8
0.185676	0.331548	-0.014469	9
0.195449	0.348998	-0.014536	10
0.205221	0.366448	-0.013916	11
0.214994	0.383898	-0.012530	12
0.224766	0.401348	-0.010304	13
0.234539	0.418798	-0.007176	14
0.244311	0.436248	-0.003103	15
0.254083	0.453698	0.001929	16
0.263856	0.471148	0.007887	17
0.273628	0.488598	0.014677	18
0.283401	0.506047	0.022123	19
0.293173	0.523497	0.029949	20
0.302946	0.540947	0.037774	21
0.312718	0.558397	0.045121	22
0.322491	0.575847	0.051458	23
0.332263	0.593297	0.056277	24
0.342035	0.610747	0.059201	25
0.351808	0.628197	0.060084	26
0.361580	0.645647	0.059000	27
0.371353	0.663097	0.056183	28
0.381125	0.680547	0.051955	29
0.390898	0.697996	0.046668	30
0.400670	0.715446	0.040675	31
0.410442	0.732896	0.034302	32
0.420215	0.750346	0.027850	33
0.429987	0.767796	0.021585	34
0.439760	0.785246	0.015749	35
0.449532	0.802696	0.010558	36
0.459305	0.820146	0.006210	37
0.469077	0.837596	0.002890	38
0.478850	0.855046	0.000766	39
0.488622	0.872496	0.000000	40
0.498394	0.889945	0.000000	41
13
0.083732	0.181629	0.000000	0
0.092105	0.199791	-0.000767	1
0.100479	0.217954	-0.002381	2
0.108852	0.236117	-0.004419	3
0.117225	0.254280	-0.006627	4
0.125598	0.272443	-0.008830	5
0.133971	0.290606	-0.010894	6
0.142345	0.308769	-0.012714	7
0.150718	0.326931	-0.014194	8
