time = 10.979	Re = 80	40	80
0.197538	0.031287	0.000000	0
0.217291	0.034416	0.000090	1
0.237045	0.037544	0.000311	2
0.256799	0.040673	0.000615	3
0.276553	0.043802	0.000958	4
0.296307	0.046930	0.001299	5
0.316060	0.050059	0.001599	6
0.335814	0.053188	0.001822	7
0.355568	0.056316	0.001931	8
0.375322	0.059445	0.001893	9
0.395075	0.062574	0.001672	10
0.414829	0.065702	0.001236	11
0.434583	0.068831	0.000551	12
0.454337	0.071960	-0.000415	13
0.474090	0.075088	-0.001695	14
0.493844	0.078217	-0.003321	15
0.513598	0.081346	-0.005325	16
0.533352	0.084475	-0.007736	17
0.553105	0.087603	-0.010586	18
0.572859	0.090732	-0.013905	19
0.592613	0.093861	-0.017721	20
0.612367	0.096989	-0.022064	21
0.632121	0.100118	-0.026963	22
0.651874	0.103247	-0.032444	23
0.671628	0.106375	-0.038536	24
0.691382	0.109504	-0.045265	25
0.711136	0.112633	-0.052658	26
0.730889	0.115761	-0.060743	27
0.750643	0.118890	-0.069545	28
0.770397	0.122019	-0.079092	29
0.790151	0.125147	-0.089408	30
0.809904	0.128276	-0.100522	31
0.829658	0.131405	-0.112458	32
0.849412	0.134534	-0.125244	33
0.869166	0.137662	-0.138906	34
0.888920	0.140791	-0.153470	35
0.908673	0.143920	-0.168963	36
0.928427	0.147048	-0.185411	37
0.948181	0.150177	-0.202842	38
0.967935	0.153306	-0.221280	39
0.987688	0.156434	-0.240754	40
1
0.194474	0.046689	0.000000	0
0.213921	0.051358	0.000090	1
0.233369	0.056027	0.000313	2
0.252816	0.060696	0.000620	3
0.272264	0.065365	0.000966	4
0.291711	0.070034	0.001311	5
0.311158	0.074702	0.001618	6
0.330606	0.079371	0.001849	7
0.350053	0.084040	0.001969	8
0.369501	0.088709	0.001943	9
0.388948	0.093378	0.001736	10
0.408395	0.098047	0.001316	11
0.427843	0.102716	0.000647	12
0.447290	0.107385	-0.000302	13
0.466738	0.112054	-0.001566	14
0.486185	0.116723	-0.003176	15
0.505632	0.121391	-0.005165	16
0.525080	0.126060	-0.007564	17
0.544527	0.130729	-0.010404	18
0.563975	0.135398	-0.013715	19
0.583422	0.140067	-0.017527	20
0.602869	0.144736	-0.021869	21
0.622317	0.149405	-0.026770	22
0.641764	0.154074	-0.032256	23
0.661212	0.158743	-0.038356	24
0.680659	0.163412	-0.045095	25
0.700106	0.168081	-0.052501	26
0.719554	0.172749	-0.060600	27
0.739001	0.177418	-0.069417	28
0.758449	0.182087	-0.078979	29
0.777896	0.186756	-0.089312	30
0.797343	0.191425	-0.100440	31
0.816791	0.196094	-0.112392	32
0.836238	0.200763	-0.125191	33
0.855686	0.205432	-0.138866	34
0.875133	0.210101	-0.153441	35
0.894580	0.214770	-0.168943	36
0.914028	0.219438	-0.185400	37
0.933475	0.224107	-0.202836	38
0.952923	0.228776	-0.221279	39
0.972370	0.233445	-0.240754	40
2
0.190211	0.061803	0.000000	0
0.209232	0.067984	0.000091	1
0.228254	0.074164	0.000315	2
0.247275	0.080344	0.000622	3
0.266296	0.086525	0.000971	4
0.285317	0.092705	0.001321	5
0.304338	0.098885	0.001634	6
0.323359	0.105066	0.001875	7
0.342380	0.111246	0.002006	8
0.361402	0.117426	0.001995	9
0.380423	0.123607	0.001806	10
0.399444	0.129787	0.001405	11
