time = 8	Re = 1	40	80
0.189854	0.007459	-0.195117	0
0.209838	0.008245	-0.195117	1
0.229823	0.009030	-0.165057	2
0.249807	0.009815	-0.140706	3
0.269792	0.010600	-0.130816	4
0.289776	0.011385	-0.135723	5
0.309761	0.012171	-0.153819	6
0.329746	0.012956	-0.183532	7
0.349730	0.013741	-0.223774	8
0.369715	0.014526	-0.273969	9
0.389699	0.015311	-0.333989	10
0.409684	0.016097	-0.404096	11
0.429668	0.016882	-0.484918	12
0.449653	0.017667	-0.577469	13
0.469638	0.018452	-0.683201	14
0.489622	0.019237	-0.804096	15
0.509607	0.020022	-0.942810	16
0.529591	0.020808	-1.102852	17
0.549576	0.021593	-1.288807	18
0.569561	0.022378	-1.506574	19
0.589545	0.023163	-1.763612	20
0.609530	0.023948	-2.069135	21
0.629514	0.024734	-2.434285	22
0.649499	0.025519	-2.872581	23
0.669483	0.026304	-3.401578	24
0.689468	0.027089	-2.150016	25
0.709453	0.027874	-1.485486	26
0.729437	0.028660	-1.094210	27
0.749422	0.029445	-0.844808	28
0.769406	0.030230	-0.676563	29
0.789391	0.031015	-0.558561	30
0.809376	0.031800	-0.473688	31
0.829360	0.032586	-0.411850	32
0.849345	0.033371	-0.366850	33
0.869329	0.034156	-0.334824	34
0.889314	0.034941	-0.313420	35
0.909298	0.035726	-0.301331	36
0.929283	0.036512	-0.298048	37
0.949268	0.037297	-0.303740	38
0.969252	0.038082	-0.319215	39
0.989237	0.038867	-0.345971	40
1.009221	0.039652	-0.345971	41
0
0.188683	0.022332	-0.221680	0
0.208544	0.024683	-0.221680	1
0.228406	0.027034	-0.191142	2
0.248267	0.029384	-0.169938	3
0.268128	0.031735	-0.161429	4
0.287990	0.034086	-0.165797	5
0.307851	0.036437	-0.182069	6
0.327713	0.038787	-0.209146	7
0.347574	0.041138	-0.246175	8
0.367435	0.043489	-0.292639	9
0.387297	0.045840	-0.348343	10
0.407158	0.048190	-0.413379	11
0.427019	0.050541	-0.488097	12
0.446881	0.052892	-0.573080	13
0.466742	0.055243	-0.669125	14
0.486604	0.057593	-0.777218	15
0.506465	0.059944	-0.898475	16
0.526326	0.062295	-1.034007	17
0.546188	0.064646	-1.184626	18
0.566049	0.066996	-1.350248	19
0.585910	0.069347	-1.528665	20
0.605772	0.071698	-1.713077	21
0.625633	0.074048	-1.887049	22
0.645495	0.076399	-2.013701	23
0.665356	0.078750	-2.012476	24
0.685217	0.081101	-1.706603	25
0.705079	0.083451	-1.389869	26
0.724940	0.085802	-1.128034	27
0.744801	0.088153	-0.924964	28
0.764663	0.090504	-0.770569	29
0.784524	0.092854	-0.653885	30
0.804385	0.095205	-0.566051	31
0.824247	0.097556	-0.500520	32
0.844108	0.099907	-0.452658	33
0.863970	0.102257	-0.419291	34
